z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,354,364.93,15.569364148866196,0.7586665540288959,0.9700490505028362
2,1.5,183,182.97,11.313226772234348,0.4989421007263001,1.000163961305132
2,2.0,66,69.18,6.948927974874974,0.6763888967219368,0.9540329575021682
3,1.0,238,248.65,13.444236683426842,0.7858665977179675,0.9571687110396139
3,1.5,169,169.58,12.063316293623407,0.519173616969468,0.9965797853520462
3,2.0,66,69.76,7.309062867426986,0.6965242474928197,0.9461009174311926
4,1.0,155,169.78,11.931957090100516,0.892269901496975,0.9129461656261043
4,1.5,129,131.04,10.6629451841412,0.5758612799044147,0.9844322344322345
4,2.0,66,69.54,7.823579743314438,0.6745377718648744,0.9490940465918895
5,1.0,101,116.05,9.833997152734995,0.9370417639041935,0.8703145196036192
5,1.5,85,98.83,8.289819057132672,0.9523730413187339,0.8600627339876555
5,2.0,59,62.84,7.972101354097299,0.684983277756899,0.9388924252068745
9,1.0,28,36.1,5.494542747126461,0.9297847798936056,0.7756232686980609
9,1.5,23,31.03,5.994088754764981,0.9098209354207898,0.7412181759587496
9,2.0,16,24.92,4.991352522112619,0.9630385901175447,0.6420545746388443
12,1.0,15,20.86,4.580436660406953,0.8996137890473037,0.7190795781399808
12,1.5,12,17.52,4.065661077856835,0.9127225798436558,0.684931506849315
12,2.0,7,13.65,3.377499074759311,0.975518427559867,0.5128205128205128
