,z
UBE2Q1,-1.8751550493161249
RNF14,0.3691230656683629
UBE2Q2,-1.1437220267761332
TMCO1,3.094558669350183
UBAC1,2.10338289503607
RAB4A,1.8097045413057646
ZNF706,2.12806777189727
MIB2,-1.9678404101551048
RNF114,-1.9299592522905278
RNF115,-1.215076758198739
RNF111,-3.1354137744599146
EEF1AKNMT,2.138604034489578
UNKL,-1.360795746725599
MMAB,16.13719707598388
UBE4A,-1.1800903475910132
DDX41,2.1170634130644745
ATMIN,0.12519806384780818
TSG101,2.26445765554636
FBXW11,-0.831079399441173
UBE2D4,-1.5699215776726898
RPS27A,-2.8435982890051816
UBE2D2,-0.7060034191867234
ATP6V1H,2.2152499768677743
UBE2D1,-1.3296561809132246
MFSD11,-1.9749758733114005
CCT3,4.407821152922534
LNX1,-2.3150067525928146
MRFAP1L1,-0.38368073113896844
GTF2B,-2.2324167311351424
FBXL13,-2.0169375646009478
FBXL12,-1.4303415228206684
FBXL15,0.807431125512286
FBXL14,-2.241867516587567
FBXL16,-2.260808163285325
FBXL19,-2.1808234750032023
FBXL18,-0.41675398218014775
CCDC51,2.7028914222778724
PPP1R11,0.4722526950041064
AKTIP,0.9856577662909195
RNF41,-0.8809734667463869
ANAPC1,0.6315768885090158
ANAPC2,0.4319138418239858
ANAPC5,-0.43023480120636626
ANAPC4,-3.014787945229995
ANAPC7,-1.1526331865764303
ZNRF1,-0.15194515720705187
LRR1,-2.058498370804263
ZNRF2,-0.36118405163828754
FBXO30,-2.2517867301729955
FBXO5,-1.050929993766113
FBXO32,-2.4625763329112003
EMC7,3.474457309206471
KLHL25,-1.8071570445598626
KLHL21,-1.9998484120198081
KLHL20,-0.9454981999534703
KLHL22,1.0841597028278165
MKRN1,-1.1605641767695256
SPSB2,-1.5326430522482728
SPSB1,-1.2653669471253635
TRIM50,-1.9608052368057305
SPSB4,-1.8599800047208759
ARF1,1.8827736706836113
CDC34,-0.6406055944056553
AREL1,-0.7302179682036419
LONRF1,-1.530019124778882
CIAO2B,4.059971176793448
RNF25,-1.2176339225785389
UBE2V1,-1.3317779318035001
UBE2V2,-0.025243857096817843
RNF26,0.08487879829489184
PSMD8,4.669956005627765
LMO7,-2.5644065003078866
MGRN1,-0.4624328021879146
DHX8,-0.7711480826785129
SPCS1,4.237385076717469
ITCH,-2.9226797447847166
PSMD4,2.7476294318891177
FLAD1,2.8022342841193018
CBLL2,-4.284310928346056
ARIH2,-0.747887221110496
TRIP12,-2.181624315796165
MEX3C,-2.2542096198308177
E2F6,-1.8326349871340932
SNW1,-1.9055573058015527
PRCC,-0.5603602125878328
C3AR1,-1.5752425752421273
BTRC,-1.8167780863301246
TRIM11,-0.1661481937815434
HUWE1,-1.610509663225924
UFC1,2.501332722023077
LRRC41,-2.2079275688110296
USP25,-2.601575523787998
MOAP1,-0.03201348267422089
ASB2,-2.4355948198051194
ASB1,-2.2580968695908465
ASB6,-0.25999691452044893
ASB7,-3.2267205123771405
ASB4,-3.6328497077187696
ASB5,-2.4147375626485577
ASB8,-2.5109175248084994
ASB9,-2.0661281736779538
PIP4K2C,-2.9289259024774497
ZMPSTE24,2.3889069884081127
MRPL34,6.511475570227151
UBE2R2,-1.5616036732589655
IMPA1,2.8098423717034797
RNF19B,-2.3836513785753235
RNF19A,-2.43727235952899
RFX5,-0.9015917784828149
TRAIP,-2.847506456935853
UBA52,-0.6181778671103292
KAT7,-3.1630521357304753
EXOSC7,2.6028999986526604
ADAR,-1.4617182287884882
STK24,-1.7336388762173642
GPR161,-2.4473012975724044
UBE2E1,-1.8328377345288263
UBE2E3,-0.12635459635038804
UBE2E2,-1.590792494074019
DLGAP3,4.892118125898718
JTB,3.6929587440486507
TRIM9,-1.3860055560768023
FBXL20,-2.051022653249564
TRIM4,-1.7908765934959159
FBXW12,-2.9362491509929085
PI4KB,-1.2401254566690427
RNPEP,2.5888704562497766
ELOB,3.4472242381729035
FBXW8,-2.33285180228369
SKP2,-2.468956650124104
ZBTB16,-3.3703549645941915
SKP1,-1.0382038867048609
DEDD,-1.3369495404725305
WDR26,-1.2194639733300814
FBXW9,-1.9861397992623084
FBXO21,-1.3700348242201004
FBXO27,-1.9515248452735374
HNRNPAB,1.946466696988179
DDX19B,-0.06366351233120603
FBXO28,-0.5236151369440731
FBXW4,-0.6139741738284565
FBXW5,-2.166769422807997
FBXW7,-2.068840715835999
KLHL11,-1.6400524715351184
KLHL12,-0.5419235636479086
LRSAM1,-1.2939809278787051
SH3RF1,-1.5216048682762802
CSTB,0.8731615061119052
GNB1,-3.6303785206925023
UBE2D3,-2.0208220807700736
TRIM69,-0.9922236210749434
JOSD1,-1.3424986231066267
TRIM63,-1.1468987347599828
PIP5K1A,-3.470830257339071
KEAP1,0.6233333857915707
ATP6V0C,4.281700815135722
ERCC3,-0.8237108863046854
RNF34,-0.7418750023213512
TOR1A,0.5442358870783991
TOR1B,1.1070415368826625
RLIM,-2.0871040620920214
TMEM248,-0.38961112744819976
MFSD5,0.641113030300157
PSME3,0.6218349332647395
KBTBD13,-1.5016693436884638
DDX23,-0.765759297367349
ERP44,2.4764056626991673
ILF2,2.115845074112132
ASB10,-1.8968479200248614
UBE2J1,-1.1272242927414227
UBE2J2,-1.7829822687603913
WWP1,-0.9458495681518622
BTBD1,0.12244528919556966
FBXO10,-1.9450404922993576
FBXO17,-1.5055530731014055
FBXO15,-1.8681802449957727
ASB13,-1.6522885214858227
CAPRIN1,1.4591973503058129
PPP1R7,2.329533092599163
CERS2,1.6214516049270382
ASB17,-3.5552856049996846
EIF4ENIF1,-1.8080141194175776
CUL5,-1.403127796697863
CUL7,-1.0690005261608868
CUL1,-1.8839013375041584
CUL2,-2.058459881956288
CUL3,-0.35805630681953876
TRIM27,-0.3663508900263516
TRIM21,-2.0130871490549733
IRF2BPL,-0.7151226922478967
RNF138,-1.0428731954360029
TOR1AIP1,0.1958375924059393
DZIP3,-0.9878504914457202
RBBP6,-3.786432947410762
RNF182,-0.6993742964882131
RBX1,1.8803944061478102
RNF217,-1.4591415325682828
RNF213,-2.9330853400189043
SLBP,0.5173700792072544
SMURF1,0.6717293408302851
UBE2F-SCLY,-0.9826500585175616
SMURF2,-1.1722490340908511
CDC16,-0.2794738399885969
UBAP2L,2.25130707714807
RNF130,0.41268953650341667
B4GALT1,2.3097999122452295
B4GALT3,2.372603701767493
PJA2,0.4897130611114358
RIC8A,-0.8750551046847337
HERC1,-3.458281154701094
HERC3,-2.330014275084684
HERC2,0.929982886740459
HERC5,-3.121982187751416
HERC4,-1.9308239036756278
HERC6,-1.9524619603666344
MRPL9,3.4169594722234002
UBE2I,-3.222855390957134
UBE2H,-1.774745902907571
UBE2K,-1.7434378535021584
UBE2M,1.0078753204037025
UBE2O,-1.6563520335763005
UBE2N,0.05783761304061356
UBE2A,-1.295944109037071
UBE2C,-2.0086838229201973
UBE2B,-2.877483345713636
UBE2F,-1.6647097700181661
UBA5,3.1073692164690665
RBCK1,-2.0244118895634533
UBE2S,0.031281915119079025
UBE2U,-3.699702829376645
UBE2T,0.5248958327029273
UBE2W,-1.3146055020429135
