z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,1943,693.63,20.724215304807082,0.0,2.8012052535213297
2,1.5,1429,419.31,18.656202721883144,0.0,3.407979776299158
2,2.0,941,223.02,12.619809824240617,0.0,4.21935252443727
3,1.0,1715,568.51,17.78679004205087,0.0,3.0166575785826106
3,1.5,1398,405.01,19.105755677282175,0.0,3.4517666230463444
3,2.0,941,222.04,15.444688407345744,0.0,4.237975139614484
4,1.0,1456,462.42,17.82704686705008,0.0,3.148652739933394
4,1.5,1274,361.05,16.873277689885864,0.0,3.5285971472095277
4,2.0,941,222.54,13.746577755936206,0.0,4.228453311764177
5,1.0,1223,371.63,16.858027761277416,0.0,3.2909076231735868
5,1.5,1112,304.93,14.300527962281672,0.0,3.6467385957432854
5,2.0,881,213.6,13.719329429676948,0.0,4.1245318352059925
9,1.0,745,192.07,11.76371964983865,0.0,3.8787941896183686
9,1.5,704,162.57,11.696371232138624,0.0,4.330442271021714
9,2.0,632,130.53,9.937258173158227,0.0,4.841798820194591
12,1.0,574,136.45,10.762318523440943,0.0,4.2066691095639435
12,1.5,541,113.44,9.39076141747835,0.0,4.769040902679831
12,2.0,488,93.03,7.939086849254139,0.0,5.245619692572289
