Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C200,ZFP36L1 REPS2 NADK2 CORIN TRAPPC10 TMEM53 CASP8 IRF2BPL MBNL1 ARID3A KCNG2 INPP4B ABCC5 CNTN1 LGI3 JADE2 MTM1 AMIGO2 FAM160B2 KCNIP4 ZGRF1 ANGEL1 DNAJC6 PRAMEF8 TGOLN2 DOCK10 SH3GL2 ATP1A3 SLC1A3 KCNIP3 OSBPL10 RUFY1 ELANE SPPL2B KIAA0319 SNX18 TMEM51 EVI5L LLGL2 STON2 CD302 RAB3A NECAP2 MVB12A MACF1 PACSIN1 STAM PACSIN2 TBC1D26 LYST FNBP1L KCNA3 TMEM63A PIK3C2B LGALS8 FCMR LDLRAP1 PLD4 M6PR KHDRBS3 MEGF6 IL11RA KCTD18 APBB2 FAM30A PLD3 PACSIN3 WDTC1 MPRIP SNCB VPS18 SRI AAK1 EPS15L1 SLC35F1 ITPKA TUBGCP5 SYT1 PANX1 GSAP SPI1 TBC1D20 ZNF831 MAN2A2 USP3 ITPR1 ZZEF1 CTXN1 SNAP91 PNPLA6 EPN2 KCNK5 PAPPA-AS1 NALCN FARP1 TXNDC11 WDR37 NEFL COP1 AREL1 DOCK5 RETREG1 ENPP4 RTN2 SLC7A6 MEF2D KCNA2 SYT11 TPD52L1 INTS1 DNM2 CHKA SYNJ1 SYT2 SREBF1 ATP2B1 PCYT1A CLTCL1 ATP2B3 USF1 SCN1A CACFD1 IGF2R APBB1 SLC2A8 DOLK SYT9 FCRLA CUL3 SERPINI1 TMEM59L SLC8A3 PLD5 ATP1B1 UNC80 SLC8A1 MAPT VAMP1 TFPI SGIP1 SYN1 REPS1 CBFA2T3 FAM53B DCUN1D2 KCNC1 SUGP1 SLC7A7 IPMK IGSF23 CCSAP SYT8 TRANK1 CHKB-CPT1B TBC1D2B FNBP1 OCLN MCM3AP GAK SLC8A2 CASC4 RBM38 NISCH DNM1 MCOLN2 SYNJ2 SPG11 PLD2 FRK AFF1 RTN1 TLN1,Clathrin-mediated endocytosis,2.939505127136263e-35,0.2413793103448276,35.0,8,1,1,0.046511627906976744,0.005813953488372093,0.0,0.9476744186046512
C201,ZFP36L1 NADK2 TRAPPC10 CASP8 IRF2BPL MBNL1 ARID3A KCNG2 ABCC5 CNTN1 JADE2 AMIGO2 FAM160B2 KCNIP4 ZGRF1 PRAMEF8 DOCK10 ATP1A3 SLC1A3 KCNIP3 RUFY1 ELANE SPPL2B TMEM51 EVI5L LLGL2 CD302 MACF1 PACSIN2 TBC1D26 LYST KCNA3 TMEM63A LGALS8 FCMR PLD4 MEGF6 IL11RA KCTD18 FAM30A PLD3 WDTC1 MPRIP VPS18 SRI ITPKA PANX1 TBC1D20 GSAP SPI1 ZNF831 MAN2A2 USP3 ITPR1 ZZEF1 CTXN1 PNPLA6 KCNK5 NALCN FARP1 TXNDC11 WDR37 COP1 AREL1 DOCK5 RTN2 SLC7A6 MEF2D KCNA2 CHKA SREBF1 ATP2B1 PCYT1A CLTCL1 ATP2B3 USF1 SCN1A CACFD1 DOLK FCRLA CUL3 SLC8A3 PLD5 ATP1B1 UNC80 SLC8A1 MAPT TFPI CBFA2T3 FAM53B DCUN1D2 KCNC1 SUGP1 SLC7A7 IGSF23 CHKB-CPT1B TRANK1 TBC1D2B OCLN MCM3AP SLC8A2 CASC4 RBM38 NISCH MCOLN2 SPG11 PLD2 AFF1 TLN1,Ion homeostasis,4.287424833778172e-09,0.16666666666666666,9.0,5,1,1,0.045871559633027525,0.009174311926605505,0.0,0.944954128440367
C204,IGF2R REPS2 STON2 SLC2A8 SYT9 SGIP1 TMEM53 NECAP2 MVB12A SNAP91 REPS1 VAMP1 EPN2 PACSIN1 PAPPA-AS1 STAM INPP4B PACSIN2 FNBP1L SYT8 PIK3C2B FNBP1 LDLRAP1 M6PR SYT11 KHDRBS3 ANGEL1 GAK DNAJC6 TPD52L1 DNM2 TGOLN2 SYNJ1 SYT2 SH3GL2 DNM1 PACSIN3 OSBPL10 SYNJ2 KIAA0319 SNX18 FRK AAK1 EPS15L1 CLTCL1 TUBGCP5 SYT1,Clathrin-mediated endocytosis,1.6223743394201315e-57,0.2413793103448276,35.0,2,0,0,0.0425531914893617,0.0,0.0,0.9574468085106383
C205,APBB1 SERPINI1 TMEM59L RAB3A SLC8A3 CORIN ATP1B1 UNC80 SLC8A1 ITPR1 MAPT SYN1 KCNK5 KCNG2 NALCN KCNC1 CNTN1 SLC7A7 NEFL CCSAP RETREG1 LGI3 ENPP4 KCNA3 AMIGO2 OCLN KCNIP4 KCNA2 SLC8A2 KCTD18 CASC4 APBB2 SLC1A3 ATP1A3 MPRIP KCNIP3 MCOLN2 SNCB SPPL2B ATP2B1 SRI TMEM51 SLC35F1 ATP2B3 RTN1 SCN1A PANX1,Ion homeostasis,4.9272828554556895e-12,0.16666666666666666,9.0,3,0,0,0.06382978723404255,0.0,0.0,0.9361702127659575
C219,IGF2R SREBF1 OCLN SLC7A7 TMEM51 USF1 SLC1A3 PANX1,C219,,,,1,0,0,0.125,0.0,0.0,0.875
C202,ZFP36L1 GSAP SPI1 TBC1D20 CUL3 CD302 ZNF831 NADK2 MAN2A2 PLD5 USP3 ZZEF1 TRAPPC10 CTXN1 TFPI PNPLA6 MACF1 CASP8 IRF2BPL CBFA2T3 MBNL1 ARID3A FAM53B FARP1 TXNDC11 DCUN1D2 WDR37 ABCC5 COP1 TBC1D26 LYST TLN1 AREL1 DOCK5 TRANK1 TBC1D2B JADE2 TMEM63A LGALS8 FAM160B2 PLD4 MEF2D MCM3AP MEGF6 IL11RA PRAMEF8 DOCK10 RBM38 NISCH PLD3 WDTC1 SREBF1 RUFY1 SPG11 PLD2 ELANE AFF1 CLTCL1 EVI5L USF1 ITPKA LLGL2,C202,,,,3,1,1,0.04838709677419355,0.016129032258064516,0.0,0.935483870967742
C203,DOLK FCRLA SLC8A3 ZNF831 ATP1B1 UNC80 SLC8A1 ITPR1 MACF1 CASP8 KCNK5 KCNG2 NALCN FARP1 KCNC1 SUGP1 ABCC5 CNTN1 SLC7A7 PACSIN2 IGSF23 CHKB-CPT1B KCNA3 AMIGO2 SLC7A6 OCLN FCMR KCNIP4 KCNA2 ZGRF1 SLC8A2 KCTD18 CASC4 CHKA FAM30A SLC1A3 ATP1A3 MPRIP KCNIP3 MCOLN2 VPS18 SPPL2B ATP2B1 SRI PCYT1A TMEM51 ATP2B3 SCN1A PANX1,Ion homeostasis,8.270520942479474e-12,0.16666666666666666,9.0,2,0,0,0.04081632653061224,0.0,0.0,0.9591836734693877
C236,CBFA2T3 SPI1 RUFY1 NADK2 IRF2BPL,C236,,,,1,1,1,0.2,0.2,0.0,0.6
C239,CBFA2T3 SPI1 SREBF1 RUFY1 USF1,C239,,,,0,1,1,0.0,0.2,0.0,0.8
C209,MBNL1 GSAP LGALS8 FARP1 WDR37 SPG11 ELANE CD302 ZNF831 LYST MCM3AP AFF1 AREL1 ZZEF1 TRAPPC10 TFPI DOCK10 MACF1,C209,,,,1,0,0,0.05555555555555555,0.0,0.0,0.9444444444444444
