,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0004753,9.514292595120237e-10,1.9670365034926824,1.336809475682533,2.597263531302832,135,abnormal miniature excitatory postsynaptic currents,brain
MP:0002882,5.439004771496374e-09,0.9533776519030166,0.6330386773395136,1.2737166264665196,1681,abnormal neuron morphology,brain
MP:0002910,6.957851941127435e-08,1.8044151039933194,1.148550735829026,2.460279472157613,142,abnormal excitatory postsynaptic currents,brain
MP:0002206,7.943695541715333e-08,1.0347640352274219,0.656979376901696,1.4125486935531477,995,abnormal CNS synaptic transmission,brain
MP:0003635,2.6177052746495094e-07,0.9789123029648223,0.6062954976371462,1.3515291082924985,1083,abnormal synaptic transmission,brain
MP:0021009,3.179718001848431e-07,0.9718683650392919,0.5992839551910993,1.3444527748874844,1090,abnormal synaptic physiology,brain
MP:0004770,4.053134181672678e-07,2.8068414611269388,1.7210094850582858,3.892673437195592,23,abnormal synaptic vesicle recycling,brain
MP:0000952,8.954438717265631e-07,1.3392816132749807,0.8050317094031073,1.873531517146854,334,abnormal CNS glial cell morphology,brain
MP:0003224,2.2794883053705525e-06,1.2124353070319653,0.7097129097107301,1.7151577043532007,429,neuron degeneration,brain
MP:0002916,4.536591064499987e-06,2.9748404456992503,1.703218090225731,4.24646280117277,15,increased synaptic depression,brain
MP:0009939,5.074028404575804e-06,1.6940542436115127,0.9661933993107492,2.421915087912276,125,abnormal hippocampus neuron morphology,brain
MP:0004792,6.2110773365557354e-06,2.148573163947483,1.2167171464836002,3.0804291814113656,51,abnormal synaptic vesicle number,brain
MP:0004769,2.977324952819091e-05,1.9693956632217589,1.0449009528813884,2.8938903735621295,60,abnormal synaptic vesicle morphology,brain
MP:0003634,5.593837127399234e-05,1.0933439195513497,0.5615135919231705,1.6251742471795287,421,abnormal glial cell morphology,brain
MP:0002915,5.623923627820117e-05,1.591224511223146,0.8169700262251024,2.3654789962211895,120,abnormal synaptic depression,brain
MP:0002885,0.0002668354898678869,2.2401708961594755,1.035778790437665,3.444563001881286,28,abnormal AMPA-mediated synaptic currents,brain
MP:0004793,0.00027589665972769725,2.8530084327453036,1.3155086428141416,4.390508222676465,11,abnormal synaptic vesicle clustering,brain
MP:0011975,0.00027589665972769725,2.8530084327453036,1.3155086428141416,4.390508222676465,11,neuronal cytoplasmic inclusions,brain
MP:0002912,0.0002787989294248874,1.545708068206519,0.7121003933282931,2.379315743084745,107,abnormal excitatory postsynaptic potential,brain
MP:0011003,0.00058625453482294,2.6522300366906952,1.1401783187865693,4.164281754594821,13,reduced AMPA-mediated synaptic currents,brain
MP:0002272,0.0007038615677180001,1.020165507920682,0.43001024891876094,1.610320766922603,358,abnormal nervous system electrophysiology,brain
MP:0004494,0.001115127838154668,2.485068239834405,0.99088828979223,3.9792481898765795,15,abnormal synaptic glutamate release,brain
