z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,256,269.43,13.32760668687368,0.8431966171858287,0.9501540288757747
2,1.5,103,136.02,10.887589264846467,0.9987885633482225,0.7572415821202764
2,2.0,39,54.82,7.2806318407127275,0.9851056386907896,0.7114191900766144
3,1.0,171,190.52,12.05444316424446,0.9473107771071757,0.8975435649800545
3,1.5,89,126.66,10.264716264953455,0.9998781917397681,0.702668561503237
3,2.0,39,55.12,6.665253183488232,0.9922079509203661,0.7075471698113208
4,1.0,115,129.53,11.422307122468736,0.8983262763302629,0.8878252142360843
4,1.5,72,100.72,9.483754530775245,0.9987704794902714,0.7148530579825259
4,2.0,39,54.47,7.09289080699823,0.9854104040704798,0.7159904534606205
5,1.0,76,89.14,9.284417052244047,0.9215060062222188,0.8525914292124748
5,1.5,55,77.42,8.777448376379095,0.9946795116051174,0.7104107465771119
5,2.0,36,50.06,6.635992766723003,0.9829441381966977,0.7191370355573312
9,1.0,17,25.2,4.806245936279167,0.9560065043927499,0.6746031746031746
9,1.5,13,22.77,4.469574923860209,0.9855881801028161,0.5709266578831796
9,2.0,11,19.8,4.505552130427524,0.9745988364669705,0.5555555555555556
12,1.0,11,13.03,3.7985655187188754,0.7034718321867165,0.844205679201842
12,1.5,7,11.4,3.4756294393965534,0.8972358942360295,0.6140350877192983
12,2.0,6,10.16,3.2518302538724253,0.8996006873816762,0.5905511811023622
