,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0003224,7.500997117265383e-06,1.694056285955659,0.9527470667617118,2.435365505149606,429,neuron degeneration,brain
MP:0013438,9.287067377402639e-06,3.338041363073999,1.8622383463341423,4.8138443798138555,21,dysmyelination,brain
MP:0003407,0.00192958582920672,3.2730438564757716,1.2042483698252258,5.341839343126317,11,abnormal central nervous system regeneration,brain
MP:0020874,0.00192958582920672,3.2730438564757716,1.2042483698252258,5.341839343126317,11,abnormal nervous system dopamine level,brain
MP:0011451,0.0031758951861766225,3.0906155590081816,1.0373521872530134,5.14387893076335,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0010387,0.003949687193312267,3.0105194767249355,0.9632613716719729,5.0577775817778985,14,abnormal Bergmann glial cell morphology,brain
MP:0014345,0.004828492959949437,2.936358127112502,0.8942614489278649,4.978454805297139,15,abnormal neuron mitochondrial morphology,brain
MP:0003871,0.0065472454640366495,1.9754743063502875,0.55149231531022,3.399456297390355,76,abnormal myelin sheath morphology,brain
MP:0004859,0.007688624080320239,1.9355733136222382,0.5123016551648889,3.3588449720795874,79,abnormal synaptic plasticity,brain
MP:0011731,0.009434484687099029,2.6848301605006544,0.6577180891026222,4.7119422318986866,19,decreased myelin sheath thickness,brain
MP:0004858,0.012404509414818576,2.57936285857544,0.5575216348346776,4.601204082316202,21,abnormal nervous system regeneration,brain
MP:0008917,0.01966780253539318,2.3968276950306997,0.3829186054743223,4.410736784587077,25,abnormal oligodendrocyte physiology,brain
MP:0009808,0.01966780253539318,2.3968276950306997,0.3829186054743223,4.410736784587077,25,decreased oligodendrocyte number,brain
MP:0002885,0.026234672857244117,2.278884424362624,0.2693956032199618,4.288373245505285,28,abnormal AMPA-mediated synaptic currents,brain
MP:0008571,0.031119706612055823,2.20731862277354,0.20027273668421808,4.214364508862863,30,abnormal synaptic bouton morphology,brain
