,d1_seeds,d2_seeds,d1_name,d2_name,z_d1,z_d2,z_both,sum_seeds
SQSTM1,1,1,CD_4_notcateg,ALS,15.259489178380887,14.693971666016266,224.22250162501058,2
SPG11,1,1,CD_4_notcateg,ALS,12.870192520024284,13.5366698113709,174.2195465523443,2
SOD1,0,1,CD_4_notcateg,ALS,2.7090341698567806,15.610735184559026,42.290015031555896,1
ZNF181,0,0,CD_4_notcateg,ALS,5.543276708505233,5.2931898688623065,29.341616113760292,0
ANXA11,0,1,CD_4_notcateg,ALS,1.6074793698753924,16.15176013279512,25.96362120064398,1
ATXN7,1,0,CD_4_notcateg,ALS,9.356226418296426,2.467058423103022,23.08235719371722,1
NAXD,1,0,CD_4_notcateg,ALS,9.060551038613077,2.5173782599156174,22.80883420746043,1
KIF1A,1,0,CD_4_notcateg,ALS,11.058048624798914,2.010189243759715,22.228770402542686,1
LINGO2,0,1,CD_4_notcateg,ALS,2.468285787209739,8.79781646362465,21.715525335644575,1
STXBP6,0,0,CD_4_notcateg,ALS,3.9578375774553436,5.198998573220242,20.57679191822779,0
TBCEL,0,0,CD_4_notcateg,ALS,3.697517046767888,5.108244584970399,18.887821431987806,0
TRAPPC12,1,0,CD_4_notcateg,ALS,9.809107196324499,1.8239436436942358,17.891258721051457,1
CHCHD10,0,1,CD_4_notcateg,ALS,1.766967821022176,10.080722487944975,17.81231224885338,1
PHRF1,0,0,CD_4_notcateg,ALS,4.214674108967957,4.056448871102808,17.096610031389304,0
SCAF4,0,1,CD_4_notcateg,ALS,1.5805862722564767,10.647087235570089,16.828639924059242,1
GPR101,0,0,CD_4_notcateg,ALS,5.621382296172381,2.8200600920334566,15.85263587549913,0
NAXE,1,0,CD_4_notcateg,ALS,10.29902841461345,1.5346069685244808,15.804960774097434,1
SLC44A2,0,0,CD_4_notcateg,ALS,6.331346341361703,2.4765784601627945,15.68007597284691,0
UNC13A,0,1,CD_4_notcateg,ALS,1.5800953733260759,9.228316420887607,14.58162008023356,1
CLCN3,0,1,CD_4_notcateg,ALS,1.6471113828033455,8.71789169535355,14.359338645463588,1
SEZ6,0,0,CD_4_notcateg,ALS,3.823382144783585,3.749197528782562,14.334614888813988,0
SNAP23,0,0,CD_4_notcateg,ALS,5.017861979045026,2.7952511989560325,14.0261847131215,0
SLC9A6,1,0,CD_4_notcateg,ALS,8.829956691774246,1.5221516341235748,13.440533007624563,1
MPND,0,0,CD_4_notcateg,ALS,2.90367483109001,4.4983395476415335,13.06171532618354,0
DNAJC28,0,0,CD_4_notcateg,ALS,3.963711837297418,3.1786584970331995,12.599286311416513,0
LHFPL3,0,0,CD_4_notcateg,ALS,2.7634579362086646,4.511503241304997,12.467349436415407,0
GGTLC2,0,0,CD_4_notcateg,ALS,5.23307934493402,2.335523931391914,12.221982044966126,0
BABAM1,0,0,CD_4_notcateg,ALS,4.561631271085532,2.656034688492192,12.115850892113903,0
FKRP,0,0,CD_4_notcateg,ALS,4.803721097768205,2.514784802752856,12.08032481333075,0
SLC9A7,0,0,CD_4_notcateg,ALS,4.089847725272094,2.862828667364718,11.708533313065331,0
TRAPPC3L,0,0,CD_4_notcateg,ALS,5.1127782421128725,2.253130273635141,11.51975543968757,0
RNF31,0,0,CD_4_notcateg,ALS,3.2507023511780213,3.372272487526046,10.962254104013873,0
RIC3,0,0,CD_4_notcateg,ALS,3.135858223784188,3.469725329479735,10.880566708721329,0
FAM234A,0,0,CD_4_notcateg,ALS,2.6341156867608015,3.9915134602789015,10.514108219637542,0
TRPT1,0,0,CD_4_notcateg,ALS,2.7280406859781205,3.772985804842193,10.292858783227407,0
TMEM159,0,0,CD_4_notcateg,ALS,2.8251974031174125,3.457959070166744,9.769416985121389,0
PCBD1,0,0,CD_4_notcateg,ALS,4.016516870087019,2.3858804012492256,9.5829288816275,0
PIP5KL1,0,0,CD_4_notcateg,ALS,2.5515126943965347,3.7449354803683685,9.555250417855877,0
FBXL6,0,0,CD_4_notcateg,ALS,1.5719339514000001,6.056062254032956,9.519729868906417,0
C2orf40,0,0,CD_4_notcateg,ALS,3.9750846302566627,2.3459624231811196,9.325399171546945,0
ATP11B,0,0,CD_4_notcateg,ALS,2.033745436818455,4.546398204388574,9.24621660213488,0
KCNE3,0,0,CD_4_notcateg,ALS,5.558583427311989,1.6578188987704185,9.215124656189861,0
TMEM144,0,0,CD_4_notcateg,ALS,2.5514835138705516,3.5683299633122743,9.104535073441578,0
HEATR5B,0,0,CD_4_notcateg,ALS,3.420829995434234,2.6608034703111367,9.10215632319584,0
DPP8,0,0,CD_4_notcateg,ALS,2.0241803189071357,4.3662748100341355,8.83812753741109,0
FBRS,0,0,CD_4_notcateg,ALS,2.5854981181785033,3.4030462596192974,8.798569700320087,0
PELI3,0,0,CD_4_notcateg,ALS,2.6224476532792056,3.2564415803116478,8.53984758032911,0
SCAMP5,0,0,CD_4_notcateg,ALS,2.5559718745003344,3.333496007518105,8.520322038975431,0
PHTF1,0,0,CD_4_notcateg,ALS,1.798072974309922,4.732858815041003,8.51002552654971,0
NAPSB,0,0,CD_4_notcateg,ALS,3.024694894593834,2.76968721915421,8.377458791397533,0
SYN1,0,0,CD_4_notcateg,ALS,2.42691194901312,3.432559830923368,8.330520469370377,0
PLCH1,0,0,CD_4_notcateg,ALS,2.1490981445659925,3.860934307946984,8.297526757500046,0
STXBP4,0,0,CD_4_notcateg,ALS,2.3108225182480058,3.555294077462218,8.215653613193464,0
TBCC,0,0,CD_4_notcateg,ALS,2.7297828979822496,2.9527695340125226,8.0604197756304,0
AP4S1,0,0,CD_4_notcateg,ALS,2.876612413628228,2.7725714222758917,7.975613370989701,0
TUBG2,0,0,CD_4_notcateg,ALS,3.4050339310135276,2.333056719421441,7.944137292609114,0
GOT2,0,0,CD_4_notcateg,ALS,3.514091470570305,2.2572817936204093,7.93229469763512,0
KIAA1191,0,0,CD_4_notcateg,ALS,2.385770909770186,3.2982928013548385,7.868971017376788,0
ATL1,0,0,CD_4_notcateg,ALS,2.8877313154880655,2.7209378501692023,7.857337437430379,0
IST1,0,0,CD_4_notcateg,ALS,2.080792231884532,3.6980377720995445,7.694848269400314,0
VAMP2,0,0,CD_4_notcateg,ALS,4.006419172890287,1.8789557686182892,7.5278844164051195,0
NCOR1,0,0,CD_4_notcateg,ALS,2.027095085464473,3.657197767410202,7.413487620888863,0
SRP68,0,0,CD_4_notcateg,ALS,3.6911596236455475,1.9767642691681342,7.296552455818616,0
AREL1,0,0,CD_4_notcateg,ALS,1.9456696161285023,3.679214677568061,7.158536209358201,0
SGPL1,0,0,CD_4_notcateg,ALS,3.0138291010988643,2.369119292740175,7.140120668435099,0
WASHC1,0,0,CD_4_notcateg,ALS,1.7264137035050722,4.1328150260047005,7.134948494946186,0
PRADC1,0,0,CD_4_notcateg,ALS,2.1247604655215184,3.330094372818202,7.075652869819792,0
GPR180,0,0,CD_4_notcateg,ALS,2.1276109240900847,3.323893526991908,7.071952178540304,0
SLC19A1,0,0,CD_4_notcateg,ALS,2.331095311970758,2.9805337262585923,6.947908196452139,0
VAMP1,0,0,CD_4_notcateg,ALS,1.9550963959900838,3.5194339099025482,6.880832553175761,0
PHPT1,0,0,CD_4_notcateg,ALS,2.4227461109681476,2.775090273425795,6.723339167527878,0
AP4B1,0,0,CD_4_notcateg,ALS,2.908902398398706,2.301304910292421,6.694271372996342,0
