z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,274,330.11,17.080336647736193,0.999490204058172,0.8300263548514132
2,1.5,125,182.62,10.821072035616433,0.9999999494667721,0.6844814368634322
2,2.0,51,79.32,7.65751918051793,0.9998914868506718,0.6429652042360061
3,1.0,204,247.45,13.681648292512127,0.9992528467210269,0.8244089715093958
3,1.5,116,170.6,12.91743008496659,0.9999881505630281,0.6799531066822978
3,2.0,51,79.19,9.25277796123953,0.9988429750592659,0.6440207096855664
4,1.0,139,177.65,11.9510459793275,0.9993897094593909,0.7824373768646214
4,1.5,95,141.52,11.276949942249455,0.9999814816905483,0.6712832108535896
4,2.0,51,80.8,8.44393273303382,0.9997915604645186,0.6311881188118812
5,1.0,82,126.48,11.24587035315631,0.999961769417581,0.6483238456672992
5,1.5,64,107.73,9.826347235875597,0.9999957120867028,0.5940777870602432
5,2.0,42,72.88,8.290090469952665,0.9999023149737138,0.5762897914379803
9,1.0,22,35.57,5.1889401615358794,0.9955409462945922,0.6184987348889514
9,1.5,18,34.47,5.282906397050774,0.9990883560518949,0.5221932114882507
9,2.0,17,28.98,5.4790145099278575,0.9856113764672639,0.5866114561766735
12,1.0,14,16.77,3.676560893008573,0.774401664611126,0.8348240906380442
12,1.5,12,15.21,3.5391948236851833,0.8177928879725236,0.7889546351084812
12,2.0,12,14.71,3.5476612014114313,0.7775316766362732,0.8157715839564922
