z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,422,366.06,16.41208091620316,0.00032664757264776726,1.152816478172977
2,1.5,230,183.43,11.945086856109503,4.836043592703735e-05,1.2538843155427137
2,2.0,87,77.88,8.120689625887692,0.13070657362799593,1.1171032357473036
3,1.0,305,263.86,14.016433212483125,0.0016670604123890781,1.1559160160691275
3,1.5,213,170.82,12.280374587120704,0.00029655183804092386,1.246926589392343
3,2.0,87,78.83,7.623719564621983,0.14193742712981078,1.103640745908918
4,1.0,208,185.2,11.281843820936365,0.021642664568379655,1.1231101511879051
4,1.5,173,140.94,10.124050572769773,0.0007708521631632718,1.2274726834113807
4,2.0,87,77.28,7.660391634897004,0.10224467458627379,1.125776397515528
5,1.0,152,132.97,11.746876180500072,0.05261558448160916,1.1431149883432352
5,1.5,131,111.77,10.227272363636358,0.030035867344664454,1.1720497450120784
5,2.0,79,73.1,8.10617048920142,0.23335558378644194,1.0807113543091655
9,1.0,54,43.55,5.536018424824831,0.029537267293730206,1.2399540757749714
9,1.5,49,40.88,6.3957485879293285,0.10211475623564714,1.1986301369863013
9,2.0,41,34.92,5.270066413243765,0.1243145344251469,1.1741122565864834
12,1.0,27,22.81,4.337499279538846,0.1670234924205638,1.1836913634370891
12,1.5,24,21.03,4.825878158428785,0.26913472146997164,1.1412268188302424
12,2.0,22,18.75,3.6369630187836663,0.18576724866093358,1.1733333333333333
