z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,405,343.38,16.80224984935053,0.00012253094586767046,1.179451336711515
2,1.5,195,174.32,10.01786404379696,0.01949405761221665,1.1186324001835706
2,2.0,64,66.06,8.287122540423788,0.5981565565724403,0.9688162276718135
3,1.0,281,238.86,14.31923182297151,0.0016257918428364071,1.1764213346730301
3,1.5,185,159.46,11.69480226425398,0.014485674192903916,1.1601655587608177
3,2.0,64,65.92,7.83030012196212,0.5968497264781925,0.970873786407767
4,1.0,179,158.63,11.18539672966498,0.03429396709138849,1.1284120279896614
4,1.5,138,126.94,11.027982589757748,0.15795376300875547,1.0871277769024736
4,2.0,64,66.76,7.347271602438554,0.6464113125945865,0.9586578789694427
5,1.0,121,108.08,9.431521616367107,0.08536305637176095,1.1195410806809771
5,1.5,102,91.06,9.314311568763415,0.12009007704866687,1.1201405666593454
5,2.0,60,59.65,7.102640354121839,0.4803490952631552,1.0058675607711651
9,1.0,33,30.91,5.120732369495598,0.3415837062764636,1.0676156583629892
9,1.5,27,27.05,4.98472667254685,0.5040015793930432,0.9981515711645101
9,2.0,23,23.35,4.1794138344988045,0.5333699343205383,0.9850107066381155
12,1.0,20,16.07,4.64812865570651,0.19891543279313795,1.2445550715619167
12,1.5,16,14.64,3.4424409944107977,0.34639616763616543,1.0928961748633879
12,2.0,14,11.54,3.1793710069760657,0.21954288699028457,1.2131715771230505
