Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C622,KIRREL2 ACP2 SGPP1 ZNF735 AKR1A1 TRAM2 ST6GALNAC1 TMEM173 NOMO3 TMEM87A C12orf10 CARS CYB5R4 RNGTT ATP6AP2 PDIA5 SUPT20HL2 G6PC2 PLOD1 PCYT2 SDHC EIF2B5 PIGP GAPDH LBR NSF SLC12A4 ADSS ERP44 IARS SLC25A30 DMAC2L SYNGR2 SKIV2L ATP6V1B2 ERP29 ATP8B1 EIF6 TUBA3E PLEKHD1 ARSA LGSN NAGK TMEM183B PIGN TATDN3 SNAP29 SLC35A5 LDHA ATP5MC1 GOLT1B UBC ATP10D UROD BIVM-ERCC5 GALT NNT ATP2A2 ACY3 TMCO3 DHCR7 CHKA NAGPA TXNDC11 B4GALNT1 IDH2 AUP1 ATP6V1A PAPSS1 GPR179 CLCN7 TP53TG1 ENTPD6 YIF1B GMPPB MAT2B YIPF3 MDH1 SLC25A21 FOLR1 ATP5F1A SLC25A11 SLC25A40 CNPY2 CTAGE15 FPGS GOT2 POMGNT2 THNSL2 POLD2 CANX EIF2S2 GTF3C4 MOSPD3 EIF2B4 SMIM10 ALG5 COCH ALG12 ATP6V1E1 OGDH CDS2 SELENOF ALG6 SLC20A2 PGM3 ARL14EP SDF4 ALDOA CERS2 SPHK2 EIF2B3 PDXK TCIRG1 FKBP2 MCEE COQ2 HOMER2 GPX1 FAM160B2 PMM1 PEX16 P4HB LYPLA1 ATP8B4 TRAM1 IQGAP2 HAAO ZNF878 HSPA5 FASTKD3 SLC9A1 MOGAT1 ATP5MG HSP90B2P PGK1 SLC9A6 FUCA1 TFRC IQCJ CUTA COA3 ELOVL1 RPLP0 PAICS FANCD2 TACO1 SLC39A14 IDS SRP54 ATP6V1B1 SRI SCAMP2 AGPAT1 CMTR2 MPV17 NFKBIL1 MANEAL PIGK LAMP1 ACLY NBPF9 ARMCX4 NAXD TMEM214 MPST NDUFS1 AMD1 ANXA6 ALDH4A1 PCYT1A OS9 EDEM2 ATP6V1E2 HSD17B3 ERGIC3 SLC35B3 TIGAR TSPY8 FER1L6 FAM57A DUS1L RAB1A TGDS ATP6V0A1 SCO2 TMX2 CCPG1 MPI ST3GAL5 OST4 COG5 AHCY SNX17 NDUFS8 CTPS1 NSDHL B3GALNT2 CYGB B3GAT3 SLC35F2 PRAF2 CYC1 P2RX4 ATP6V1F GANAB FAHD1 NUTM2A TIMM44 GLB1L2 TARS LMAN2 GOLGA6L10 SURF4 SLC25A4 PEMT MPG NBPF20 PCK2 TYW1 ZNF90 ECHS1 ENPP4 TALDO1 UGCG MAN1B1 ZNF730 PRAMEF2 B3GALT2 LGALS3BP MOGS BTD TUFM SIL1 H6PD DNAJC3 SLC22A5 UROS TOR1A PYCR1 ATP5MC2 MED27 RNPEP ATAD1 ST6GAL2 NME3 RRM2B POMGNT1 ATP5MF ATAD3B YARS GOLGA8J ACO2 MLEC AGPS HSD17B8 DPP3 ATRN SEC31A PFKM TKFC SLC22A20P MRPL23 TLCD2 RPL36A-HNRNPH2 KYNU EMC10 RARS GALE COPB2 UAP1L1 HSD17B12 GYS1 ACBD5 LRPAP1 GSTK1 ERLIN1 LSM12 SUCLG1 TLCD1 C19orf24 ATRAID HMBS PYGL CCS FLJ44635 COASY BDH1 HMGCR TMEM222 STX10 SDR39U1 CYB5R3 POTEB3 ATP13A2 ABHD14A ACSL3 ATP6V0D1 PSMC5 HEXA HPRT1 PDIA4 ACSS1 MTHFD2 PPA1 TMEM177 LGALS8 SLC1A5 NDST1 TECR NAGA ADAMTS10 AKR7A2 GLT8D1 DNPH1 FIS1 VKORC1 RER1 DDX41 NDUFV1 BCAP31 MFSD10 PFKP MFSD8 POTEM RELCH UGP2 SGMS1 GAL3ST1 DARS ASNS SLC25A17 HEXD SARS2 TMED1 BCKDK RMRP P3H4 ASL PGM1 LMAN1 SSR1 C6orf120 TUBA8 KCNJ18 SEL1L ANXA11 IDH3G SLC20A1 ALDH18A1 ILVBL ETNK1 RXYLT1 SGSH TMEM25 EEF2 AMY1A NUTF2 DLST CTSA NAPRT IDUA BABAM1 PDIA3 ATP6V0E1 MEA1 YME1L1 ACSL1 PREB MTX1 C4orf51 SCAMP3 GNPDA1 KIAA2013 CALR NME4 PGAM4 SEC61A2 CD164 PGF CARS2 RENBP MARC1 GATD3A RGN YIPF6 CLN6 TMED10 TMEM259 TPI1 PTPN23 HACD3 SLC30A1 GDE1 TMEM189 PIGC AGPAT2 RITA1 FBXO6 BSG GLB1 IMPA1 ATP5F1D PDIA6 SIGMAR1 DDOST SERINC3 TPRA1 ZNF727 CRAT SLC3A2 TM7SF2 MT-ATP6 PACSIN2 FAR2 AHR IL17RC NEU1 GYS2 PPIF NOMO2 CLCN6 ARF4 SLC7A6 PCCB DDT GSR TMCO1 EMC7 TM9SF2 SORD A4GALT TMEM11 NAPSB ARG2 ATP5MC3 PGLS PSAT1 SCRN3 GOLGA8H NR1H2 KDELR2 CREBL2 MAN2C1 CT83 ARSF IDH1 DNPEP OXLD1 GFPT2 PLPP2 DHRS4 PRDX4 UGT8 NDUFS2 CA14 REEP5 ZHX1-C8orf76 GYG2 MLH3 PPT1 PSMD1 SEC61A1 ASNA1 PLA2G15 SDF2 PLOD3 EXT3 PANX1 AMDHD2 NDUFA9 HSP90B1 DYNC1I2 TMBIM1 DOLK SLC44A3 FPGT TMEM208 AARS MAN2A1 NDUFA13 NAT8 RNASEH1P1 TXNDC5 ABITRAM SRPRB ATP8B3 DDA1 ANXA5 MPDU1 NDUFA8 NCSTN ATP2B1 GGCX EARS2 GNS ADI1 ATP6V1D GNPNAT1 FDPS MTHFD1 COX8A PFKL B3GALT4 CALU NANS GPAT4 TCTA B4GALNT2 TSTA3 QRICH2 PSMB3 CD63 ALG1L2 RTN3 MYCBP2 GORASP2 GRHPR G6PD CTNS MDH2 SGPL1 TOGARAM1 CMAS DPM1 POLD4 MRPL12 CNDP2 TRIM77 GFPT1 TMEM134 QSOX1 LANCL1 TARBP2 ACAA2 GALNS PEX19 WWTR1 LAMP2 DPAGT1 NDUFS3 DPM2 FAHD2A ZMPSTE24 SMIM24 FARSA TMEM147 SOAT1 COX18 PPIB C16orf47 PKM PRDX1 STUB1 UAP1 ATP6V0B ATP6V0C YKT6 TOR1AIP1 DHRS7B SERPINA9 IDH3A SQLE ENO2 RRBP1 PNKP ATP5F1EP2 AKR1B10 DCTN3 YIF1A PYGB SLC33A1 ETFB G6PC3 UQCRC1 SFXN3 ADK SLC5A6 PGM5 HSPE1-MOB4 ST6GALNAC6 SEC11A NUBP2 CHKB-CPT1B SEC63 VSIG2 PGD BIN3 ENO1 SDSL RDH11 CDK2AP2 TRIM49B FAF2 FCGRT ATP6V1C1 EIF5 HADHA TGOLN2 PARS2 SPCS2 GLOD4 POLDIP2 MFSD5 DNM1L IARS2 EIF2B2 HSPA9 UBA3 TXNRD2 LYPLA2 C16orf58 STS ST8SIA6 ZNF639 HNRNPAB UBA1 NANP SLC25A44 EI24 GDPD5,Synthesis of substrates in N-glycan biosythesis,3.308788149097841e-18,0.4126984126984127,26.0,38,10,10,0.061191626409017714,0.01610305958132045,0.0,0.9227053140096618
C644,UGT8 G6PC3 SGPP1 SPHK2 SGMS1 PLPP2,Sphingolipid metabolism,1.3936070075117502e-09,0.09259259259259259,5.0,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C645,GNPNAT1 PGM3 UAP1 AMDHD2 UAP1L1,Synthesis of substrates in N-glycan biosythesis,3.4144115647948624e-09,0.06349206349206349,4.0,0,1,1,0.0,0.2,0.0,0.8
C646,ALG5 DPAGT1 OST4 ARMCX4 B4GALNT2,protein N-linked glycosylation,6.71330427841342e-09,0.05405405405405406,4.0,1,0,0,0.2,0.0,0.0,0.8
C648,TARBP2 POLDIP2 DOLK RITA1 TMEM177,C648,,,,0,1,1,0.0,0.2,0.0,0.8
C652,RRM2B TATDN3 TUBA3E TUBA8,C652,,,,1,0,0,0.25,0.0,0.0,0.75
C654,DDA1 MPDU1 TMEM259 QRICH2,C654,,,,0,1,1,0.0,0.25,0.0,0.75
C656,RGN NAGA BTD ATRN,C656,,,,2,0,0,0.5,0.0,0.0,0.5
C661,B3GALNT2 OS9 SEL1L RXYLT1,C661,,,,0,1,1,0.0,0.25,0.0,0.75
C662,RTN3 PPT1 ATP6V0B CLCN6,C662,,,,1,0,0,0.25,0.0,0.0,0.75
