z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,542,349.99,17.551920122881146,3.728707828026277e-28,1.5486156747335638
2,1.5,298,187.72,11.075269748407937,1.1714718574198538e-23,1.5874707010441083
2,2.0,120,79.95,9.612881982007272,1.5480222761114887e-05,1.5009380863039399
3,1.0,393,252.99,14.570857901990534,3.666203254053126e-22,1.5534210838373057
3,1.5,277,176.02,10.730312204218476,2.463669741662508e-21,1.5736848085444834
3,2.0,120,77.46,7.635993713983793,1.2665218252985901e-08,1.549186676994578
4,1.0,269,175.39,12.428913870487639,2.505509317844579e-14,1.5337248417811735
4,1.5,219,142.16,10.505922139441164,1.2968147663188223e-13,1.540517726505346
4,2.0,120,78.38,8.607880110689276,6.65378484627846e-07,1.5310028068384793
5,1.0,182,121.89,10.138929923813459,1.5273297026547893e-09,1.493149561079662
5,1.5,156,107.55,7.997968492060969,6.900292429337807e-10,1.4504881450488145
5,2.0,110,71.29,7.946439454246159,5.541518748913963e-07,1.5429934072099873
9,1.0,44,33.78,5.177991888753787,0.024205763865263484,1.3025458851391356
9,1.5,42,31.92,5.778719581360563,0.040550690105647824,1.3157894736842104
9,2.0,39,27.52,5.202845375369135,0.013675031547794559,1.4171511627906976
12,1.0,20,15.87,3.984105922286706,0.149956721420897,1.260239445494644
12,1.5,20,15.82,4.058029078259543,0.15149169726948886,1.2642225031605563
12,2.0,19,13.86,3.800052631214468,0.08808967337543927,1.370851370851371
