z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,302,299.88,12.388123344558691,0.4320601245531475,1.0070694944644525
2,1.5,153,158.64,10.593885028637981,0.7027694812293269,0.9644478063540092
2,2.0,59,71.52,8.790312849950222,0.9228194752324009,0.8249440715883669
3,1.0,212,223.75,12.790132915650252,0.8208677090937763,0.9474860335195531
3,1.5,137,153.72,11.772068637244688,0.9222414374951489,0.8912308092635961
3,2.0,59,71.44,8.24174738753864,0.9344002546411924,0.8258678611422172
4,1.0,149,162.03,11.201299031808766,0.8776375668233223,0.9195827933098809
4,1.5,117,126.62,10.394979557459456,0.8226332135530151,0.9240246406570841
4,2.0,59,71.12,8.290090469952666,0.9281275395362238,0.8295838020247469
5,1.0,100,114.75,9.407842473170987,0.9415408638221169,0.8714596949891068
5,1.5,83,97.14,9.843800079237692,0.9245610039043751,0.8544368952028001
5,2.0,56,66.63,7.087531305045503,0.9331690948667245,0.840462254239832
9,1.0,39,38.85,5.384004086179727,0.4888867837835328,1.0038610038610039
9,1.5,31,36.02,5.345989150755919,0.8261402070501236,0.8606329816768461
9,2.0,26,29.43,5.400472201576451,0.7373280684717598,0.8834522595990486
12,1.0,24,23.93,4.6179107830273205,0.4939529169090467,1.0029251984956122
12,1.5,18,20.48,4.524334205162125,0.7082044978689691,0.87890625
12,2.0,15,16.99,4.232008979196523,0.6809031646329425,0.8828722778104768
