Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C137,CLN5 GRHL2 DYNC1H1 TFRC HOMER1 CDK8 TYR SLC2A11 ENPP4 RIMKLA ACP2 GABRA3 RBM14 SLC7A5 IFIT1 SH3GL1 ASS1 SH3GL2 FNTB ERBB3 TSPAN31 COG1 ALDH6A1 CCNE1 ICA1 SPTB GABRD SLC43A3 SPTLC1 SLC25A20 GABRA2 GCH1 DYNC2H1 SLC22A25 RIMKLB LMBRD1 CD55 ANO10 MTCH1 ATL1 MMAA LMAN2 VAMP3 KLHL7 RAB8B GTF3C3 COPB2 MTCH2 WWP1 NSF C15orf54 HHAT SH3GL3 ERBIN GABARAPL2 CARNS1 COQ3 SLC2A14 PARK7 MCCC1 KMO PEX19 STK11 PRKCA LAMP1 CRKL ITM2B TBC1D20 CD46 FTO VAMP7 TMEM14A MBD4 GLRB CREBL2 BHMT2 CTNS GOLGB1 COPG2 OXSM TBC1D3G ZNF609 ATRN SLC12A5 ALDH1L1 PRKAG1 MAP2K1 COG5 AGA QPRT SLC43A1 CAMKV NCKAP1 BHMT AC007192.1 SCAMP3 PRAME ANO4 ACSM3 YIPF5 RAB4A FAM171A1 GOSR2 TMEM115 PACSIN2 TRAPPC10 SLC22A10 ARFGAP2 CRLS1 AGO2 DYNC1I1 IGF1R SH3BGRL2 COG7 SH3GLB1 SLC19A2 CTSB WASF1 PIK3R1 PAH SYT13 DPYS WASF2 RNF11 EEF1AKNMT,COPI-mediated anterograde transport,3.258144566818176e-11,0.13725490196078433,14.0,0,11,11,0.0,0.088,0.0,0.912
C163,ANO4 SLC7A5 SLC43A3 ANO10,C163,,,,0,1,1,0.0,0.25,0.0,0.75
C169,GABARAPL2 FTO PARK7 PRKAG1,C169,,,,0,1,1,0.0,0.25,0.0,0.75
C138,GRHL2 FAM171A1 TFRC PACSIN2 CDK8 MBD4 KLHL7 RBM14 WWP1 ZNF609 AGO2 SH3GL1 C15orf54 SH3GL2 HHAT SH3GL3 IGF1R ERBIN ERBB3 MAP2K1 CCNE1 ICA1 CAMKV NCKAP1 STK11 PRKCA WASF1 PIK3R1 CRKL AC007192.1 WASF2,RAC3 GTPase cycle,3.086532388057052e-06,0.06382978723404255,6.0,0,3,3,0.0,0.0967741935483871,0.0,0.9032258064516129
C139,CLN5 YIPF5 RAB4A RNF11 MTCH1 VAMP7 ENPP4 VAMP3 CREBL2 ACP2 RAB8B CTNS ATRN FNTB GABARAPL2 TSPAN31 PRKAG1 AGA CTSB SPTLC1 PEX19 LAMP1 ITM2B SCAMP3 CD46 LMBRD1 EEF1AKNMT,Lysosome,5.463546839650425e-06,0.04580152671755725,6.0,0,2,2,0.0,0.07407407407407407,0.0,0.9259259259259259
C140,ACSM3 MMAA TYR RIMKLA BHMT2 OXSM RIMKLB CRLS1 ASS1 ALDH1L1 ALDH6A1 QPRT CARNS1 COQ3 SLC43A1 MCCC1 KMO SLC25A20 BHMT PAH DPYS PRAME,L-amino acid biosynthetic process,8.355571347726482e-06,0.07547169811320754,4.0,0,2,2,0.0,0.09090909090909091,0.0,0.9090909090909091
C172,GCH1 SH3GL2 SH3GLB1 ATL1,C172,,,,0,2,2,0.0,0.5,0.0,0.5
C143,DYNC1I1 CD55 COG1 DYNC1H1 COPB2 GOLGB1 COPG2 DYNC2H1 COG5 COG7 GOSR2 SPTB TMEM115 ARFGAP2,COPI-mediated anterograde transport,2.1381861667262138e-24,0.12745098039215685,13.0,0,1,1,0.0,0.07142857142857142,0.0,0.9285714285714286
C147,GTF3C3 RBM14 CCNE1 MTCH2 ZNF609 AGO2 CDK8 TMEM14A MBD4 KLHL7,C147,,,,0,2,2,0.0,0.2,0.0,0.8
C149,KMO GTF3C3 MTCH2 COQ3 CDK8 TMEM14A KLHL7,C149,,,,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C155,FAM171A1 PIK3R1 PACSIN2 SH3GL1 PARK7 FTO,C155,,,,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C141,GRHL2 FAM171A1 TFRC PACSIN2 SH3GL1 C15orf54 SH3GL2 HHAT SH3GL3 IGF1R ERBB3 MAP2K1 ICA1 CAMKV NCKAP1 STK11 PRKCA WASF1 PIK3R1 CRKL AC007192.1 WASF2,Signaling by MET,3.913292230151835e-06,0.06578947368421052,5.0,0,1,1,0.0,0.045454545454545456,0.0,0.9545454545454546
C173,AGO2 RBM14 MBD4 ZNF609,C173,,,,0,1,1,0.0,0.25,0.0,0.75
C145,ACP2 CLN5 TSPAN31 LAMP1 CTNS MTCH1 AGA ATRN ITM2B CTSB LMBRD1 ENPP4 CREBL2,Lysosome,4.619475426438043e-09,0.04580152671755725,6.0,0,2,2,0.0,0.15384615384615385,0.0,0.8461538461538461
C151,OXSM CARNS1 MMAA CRLS1 RIMKLB MCCC1 RIMKLA,L-amino acid metabolic process,8.264131655028062e-06,0.022857142857142857,4.0,0,2,2,0.0,0.2857142857142857,0.0,0.7142857142857143
C164,LAMP1 ACP2 CTNS CTSB,Lysosome,5.974637424033237e-07,0.030534351145038167,4.0,0,1,1,0.0,0.25,0.0,0.75
C150,CLN5 TSPAN31 AGA ATRN LMBRD1 ENPP4 CREBL2,C150,,,,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
