,z
UBE2Q1,0.09615816165826283
RNF14,0.6253053749437975
UBE2Q2,-0.2655357334588936
TMCO1,1.2476579506910002
UBAC1,1.0181938456314608
RAB4A,0.8000464874722553
ZNF706,-0.24321936514255127
MIB2,0.12336744995370919
RNF114,0.9240114602361748
RNF115,0.08176243296754342
RNF111,-0.9898799750037933
EEF1AKNMT,-0.7190926703857251
UNKL,0.2978987984820232
MMAB,-0.7535258095449028
UBE4A,-0.8338153724514193
DDX41,-0.5122035362546686
ATMIN,0.3046775556536115
TSG101,1.287923436329878
FBXW11,-0.20188655658250515
UBE2D4,-0.3015801452123717
RPS27A,4.081723016058572
UBE2D2,4.219649391131792
ATP6V1H,1.118902743841959
UBE2D1,4.280205791854553
MFSD11,-0.7211399037421584
CCT3,0.6920626464742256
LNX1,-0.9517313737744603
MRFAP1L1,-0.9065904408444104
GTF2B,-0.6269280512935201
FBXL13,0.44617044410075457
FBXL12,-0.03510509767210238
FBXL15,-0.14367998117134578
FBXL14,0.12223649556716462
FBXL16,0.13185980754618662
FBXL19,-0.0848910950581827
FBXL18,0.0963904488454328
CCDC51,-0.05950850930261154
PPP1R11,3.0213265138288166
AKTIP,-0.2984432834611898
RNF41,-0.27538264649158595
ANAPC1,-1.4749829196627702
ANAPC2,-0.8906915053161041
ANAPC5,-0.9000568912316385
ANAPC4,-0.8931782941188429
ANAPC7,-0.718322580998711
ZNRF1,0.4813656300598053
LRR1,0.779381427232332
ZNRF2,0.22294203929276757
FBXO30,-0.11456601715749386
FBXO5,-1.5756179348891743
FBXO32,-0.058225633982015905
EMC7,0.8829055472163811
KLHL25,0.3692852529926375
KLHL21,-0.09974342320554602
KLHL20,-0.42609953647927945
KLHL22,-0.06501667458766197
MKRN1,-0.6220949693910554
SPSB2,0.1916479160439509
SPSB1,-0.08033605531112713
TRIM50,0.6601245747141793
SPSB4,-0.021158114337759226
ARF1,0.03662494420739902
CDC34,-0.9717369349757992
AREL1,-0.08443402645722253
LONRF1,0.5331868490389281
CIAO2B,0.10137928409505235
RNF25,0.22075375193553068
UBE2V1,-0.48604134393973464
UBE2V2,0.6895053426298733
RNF26,0.018282020605502203
PSMD8,-0.5271168841789691
LMO7,-0.5401600822367598
MGRN1,-0.1153123975165949
DHX8,0.22752796008288986
SPCS1,0.6918333211804885
ITCH,-1.2349209688697158
PSMD4,0.5313191011957461
FLAD1,0.7877018979668251
CBLL2,-0.06327271858024545
ARIH2,-0.30287554057713734
TRIP12,0.5750185226391952
MEX3C,-1.0178242767812855
E2F6,-0.47807191627739215
SNW1,-0.4196363030437076
PRCC,-1.4052574685455819
C3AR1,-0.7333321027478658
BTRC,-0.595276451998668
TRIM11,0.07643005435520289
HUWE1,1.4878432697203219
UFC1,-0.4673700158414723
LRRC41,-0.3214258084318398
USP25,-0.6502766827074372
MOAP1,0.5382634039195464
ASB2,-0.20938082153496007
ASB1,-0.5055624051983433
ASB6,-0.5244182854929608
