z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,316,276.12,12.474197368969277,0.0006943263671873164,1.14442995798928
2,1.5,157,134.96,10.884778362465632,0.021441589637339865,1.1633076467101362
2,2.0,50,52.41,7.325428315122604,0.6289187553314024,0.9540164090822363
3,1.0,216,191.85,13.109824560229631,0.03272807449336134,1.125879593432369
3,1.5,143,126.44,10.944697346203776,0.06513202107004881,1.1309712116418855
3,2.0,50,52.58,6.819354808191168,0.6474090932138118,0.9509319132750096
4,1.0,137,129.68,9.311154600800053,0.2158886808614366,1.0564466378778532
4,1.5,102,99.88,10.002279740139246,0.41607236558486993,1.0212254705646777
4,2.0,50,52.11,6.525174327173183,0.6267898294841168,0.9595087315294569
5,1.0,88,88.7,7.8835271294009015,0.5353766875049052,0.992108229988726
5,1.5,74,75.42,8.095900197013302,0.5696163158012911,0.98117210289048
5,2.0,45,47.96,5.635459164966064,0.7002937574364079,0.9382819015846539
9,1.0,16,23.57,4.669593130027498,0.9475047173286898,0.6788290199406024
9,1.5,13,23.98,5.291464825546893,0.98100857587553,0.5421184320266889
9,2.0,9,19.82,4.165045017763914,0.9953089948866719,0.45408678102926336
12,1.0,9,11.43,3.1281144480341507,0.7813692227349123,0.7874015748031497
12,1.5,6,10.21,3.1663701615572366,0.9081746507388528,0.5876591576885406
12,2.0,4,9.27,2.8908649224756244,0.9658470797892144,0.43149946062567424
