z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,449,326.09,14.415335584023008,7.55278033994198e-18,1.3769204820755008
2,1.5,239,173.48,11.558096729133219,7.192011275577776e-09,1.3776804242563985
2,2.0,100,66.58,7.2321227865682705,1.9090149542619772e-06,1.5019525382997898
3,1.0,307,230.37,12.835618411280384,1.1854988768808924e-09,1.33263879845466
3,1.5,222,158.99,9.893932484103578,9.54120176185064e-11,1.3963142335995973
3,2.0,100,67.68,7.7303040043713676,1.4514804916800643e-05,1.4775413711583922
4,1.0,231,156.91,11.284586833375867,2.5913164081256813e-11,1.472181505321522
4,1.5,195,124.61,9.158487866454811,7.604178407169342e-15,1.5648824331915576
4,2.0,100,66.73,7.641799526289604,6.6933531066783956e-06,1.498576352465158
5,1.0,126,107.08,10.535350017915873,0.03625849602253314,1.1766903249906613
5,1.5,106,92.84,8.265252567223824,0.05566900526010934,1.1417492460146488
5,2.0,57,60.76,7.985136191700176,0.681134954164625,0.9381171823568137
9,1.0,41,30.71,5.591591902133059,0.03286481325203434,1.3350700097688049
9,1.5,36,27.2,5.888972745734183,0.06754621640305908,1.3235294117647058
9,2.0,27,22.77,4.127602209515835,0.1527268820232197,1.1857707509881423
12,1.0,22,16.87,4.332793556125194,0.11820779085187338,1.3040901007705987
12,1.5,19,14.29,3.4417873263756436,0.08558171705833328,1.3296011196641009
12,2.0,14,11.9,3.087069808086627,0.24817095997741617,1.1764705882352942
