Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C117,FRMPD4 CTSL MYT1L DNAJA3 DNAJC12 PRPH CACFD1 HSPA1A GABRG2 CMTM5 SLC9A9 VSTM2A HSPA4 TOX3 CARNS1 ARNTL2 IMMP2L WARS AKR1B15 PIN1P1 NTRK2 SOD1 CNTN2 CYB5R3 HTRA2 HSPH1 ACYP2 TRPT1 RDH5 SLC4A10 AQP6 OTC EEF2 CKB AOC2 SLC12A5 GPR158 EMC3 AZGP1 CADPS2 SMCO2 ASIC1 PCBD1 CMAS LMBRD1 PM20D2 GPM6B SCG5 DNAJB9 SLC13A3 SLCO1A2 UBIAD1 F3 ANO10 APOE MAPT HSPA6 TTPA HSPA8 SLC6A8 SERPINA5 ALDH18A1 SND1 SLC30A10 PON1 CNDP1 TOMM20L AKR1E2 KHK TMLHE CKMT2 UAP1L1 SLC1A2 HSPA4L LRP1B ZBTB25 MCCC1 MT1G TCN2 NPL HSPA2 CAMK2B GABRA1 APOC4 PEPD TAT DNASE1 HSPA1L ABHD14B ALDH5A1 SMPDL3A MCEE FAM171B PHYH ABHD14A-ACY1 CCDC28A DNPEP PLPBP HSPA12B MRPS12 SCPEP1 ITIH2 MAVS,Regulation of HSF1-mediated heat shock response,2.988955522743192e-08,0.13432835820895522,9.0,3,8,8,0.02912621359223301,0.07766990291262135,0.0,0.8932038834951457
C118,SLC13A3 CAMK2B SLCO1A2 UBIAD1 F3 APOE GABRA1 MAPT APOC4 PEPD TTPA TAT FRMPD4 DNASE1 MYT1L SLC6A8 RDH5 SLC4A10 CACFD1 PRPH GABRG2 AQP6 FAM171B SERPINA5 OTC CNTN2 SLC9A9 SLC30A10 AOC2 SLC12A5 PON1 GPR158 VSTM2A KHK CKMT2 AZGP1 LRP1B SLC1A2 ASIC1 MT1G ITIH2 PIN1P1 NTRK2 GPM6B,Transport of small molecules,8.341751314225796e-06,0.01783264746227709,13.0,2,3,3,0.045454545454545456,0.06818181818181818,0.0,0.8863636363636364
C119,CYB5R3 HSPA6 HTRA2 HSPA8 HSPA1L ALDH5A1 HSPH1 DNAJA3 DNAJC12 HSPA1A SOD1 ALDH18A1 SND1 EEF2 CKB TOMM20L AKR1E2 DNPEP HSPA4 TMLHE PLPBP CADPS2 TOX3 HSPA12B HSPA4L MRPS12 IMMP2L WARS MAVS AKR1B15 CMAS HSPA2 SCG5 DNAJB9,Regulation of HSF1-mediated heat shock response,6.539860278652161e-13,0.13432835820895522,9.0,1,2,2,0.029411764705882353,0.058823529411764705,0.0,0.9117647058823529
C122,CARNS1 SMPDL3A ACYP2 CNDP1 MCCC1 SCPEP1 ANO10 PHYH TCN2 EMC3 NPL PEPD ABHD14A-ACY1 LMBRD1 PM20D2 CCDC28A CTSL,C122,,,,0,1,1,0.0,0.058823529411764705,0.0,0.9411764705882353
C123,CARNS1 TRPT1 PCBD1 CNDP1 MCEE LRP1B ZBTB25 VSTM2A MCCC1 CMTM5 PLPBP ALDH18A1 ABHD14A-ACY1 PM20D2 UAP1L1 ABHD14B,C123,,,,0,3,3,0.0,0.1875,0.0,0.8125
C149,ASIC1 PRPH CKMT2 SLC6A8,C149,,,,0,1,1,0.0,0.25,0.0,0.75
C120,CAMK2B GABRA1 MAPT FRMPD4 MYT1L FAM171B PRPH CACFD1 SLC4A10 GABRG2 CNTN2 SLC9A9 SLC12A5 GPR158 SLC1A2 ASIC1 PIN1P1 NTRK2 GPM6B,neuron projection membrane,3.8858475848113204e-08,0.08064516129032258,5.0,1,1,1,0.05263157894736842,0.05263157894736842,0.0,0.8947368421052632
C121,SLCO1A2 AOC2 PON1 UBIAD1 RDH5 F3 MT1G DNASE1 ITIH2 SERPINA5 APOE KHK APOC4 OTC TTPA TAT AZGP1 SLC30A10,C121,,,,1,1,1,0.05555555555555555,0.05555555555555555,0.0,0.8888888888888888
C130,MRPS12 IMMP2L TMLHE ALDH18A1 HTRA2 SND1 EEF2 ALDH5A1,C130,,,,1,1,1,0.125,0.125,0.0,0.75
C124,HSPH1 DNAJC12 CADPS2 TOMM20L SCG5 AKR1E2 AKR1B15 TMLHE TOX3 HSPA12B HSPA4L,C124,,,,0,1,1,0.0,0.09090909090909091,0.0,0.9090909090909091
C129,GPR158 FAM171B SLC4A10 GABRG2 GABRA1 FRMPD4 SLC9A9 SLC1A2 MYT1L,C129,,,,0,1,1,0.0,0.1111111111111111,0.0,0.8888888888888888
C128,SLCO1A2 PON1 F3 ITIH2 SERPINA5 APOC4 TTPA TAT AZGP1 SLC30A10,C128,,,,0,1,1,0.0,0.1,0.0,0.9
C126,SMPDL3A ACYP2 SCPEP1 ANO10 PHYH TCN2 EMC3 NPL LMBRD1 CTSL CCDC28A,C126,,,,0,1,1,0.0,0.09090909090909091,0.0,0.9090909090909091
C131,TRPT1 VSTM2A MCEE MCCC1 CMTM5 ALDH18A1 ABHD14B,C131,,,,0,2,2,0.0,0.2857142857142857,0.0,0.7142857142857143
C127,TRPT1 PCBD1 ZBTB25 VSTM2A UAP1L1 MCEE MCCC1 CMTM5 PLPBP LRP1B ABHD14B,C127,,,,0,2,2,0.0,0.18181818181818182,0.0,0.8181818181818181
C136,DNAJC12 CADPS2 TOMM20L TOX3 SCG5,C136,,,,0,1,1,0.0,0.2,0.0,0.8
C147,LMBRD1 TCN2 CCDC28A SCPEP1,C147,,,,0,1,1,0.0,0.25,0.0,0.75
C137,PCBD1 ZBTB25 UAP1L1 PLPBP LRP1B,C137,,,,0,1,1,0.0,0.2,0.0,0.8
C134,TRPT1 VSTM2A MCEE MCCC1 CMTM5 ABHD14B,C134,,,,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C135,MRPS12 IMMP2L TMLHE HTRA2 EEF2 ALDH5A1,C135,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C152,TRPT1 ABHD14B MCEE MCCC1,C152,,,,0,1,1,0.0,0.25,0.0,0.75
C151,MRPS12 IMMP2L ALDH5A1 TMLHE,C151,,,,1,0,0,0.25,0.0,0.0,0.75
