,d1_seeds,d2_seeds,d1_name,d2_name,z_d1,z_d2,z_both,sum_seeds
IMMP2L,1,0,FTLD,aminoacidopathy,12.205828841700379,4.32164766904861,52.749291762540736,1
ALDH18A1,0,1,FTLD,aminoacidopathy,3.72003990420059,13.51064829278685,50.26015078078666,1
MCEE,0,1,FTLD,aminoacidopathy,4.137481259127748,8.69884728929263,35.991317635462465,1
MAPT,1,0,FTLD,aminoacidopathy,12.658166571560187,2.57684167911915,32.61809120282905,1
SLC6A8,0,1,FTLD,aminoacidopathy,2.398715307009004,10.696976544175222,25.659001375229384,1
SLC1A2,0,1,FTLD,aminoacidopathy,2.2641796792882096,10.512797400309445,23.802862246254563,1
PIN1P1,0,0,FTLD,aminoacidopathy,8.350776314450654,2.5768416791191027,21.518628460077053,0
LMBRD1,0,1,FTLD,aminoacidopathy,2.0986939522374453,10.125434032521767,21.25018716783264,1
TOMM20L,0,0,FTLD,aminoacidopathy,3.331069643591614,5.70171113124679,18.992796865824584,0
TAT,0,1,FTLD,aminoacidopathy,1.5579758942942985,11.33793864467523,17.664235099391778,1
DNAJC12,0,1,FTLD,aminoacidopathy,1.7206696922115792,10.124689817680723,17.4212469123264,1
PCBD1,0,1,FTLD,aminoacidopathy,1.6220223179516464,10.011071806372605,16.23818189655287,1
APOE,1,0,FTLD,aminoacidopathy,10.21478338405306,1.5096785154089774,15.421039014461513,1
PEPD,0,0,FTLD,aminoacidopathy,2.349516487027341,5.173729042724939,12.155761685294427,0
OTC,0,0,FTLD,aminoacidopathy,2.9439362796637836,3.901445043001158,11.485605605205539,0
CARNS1,0,0,FTLD,aminoacidopathy,3.404223880440461,3.2124867099665817,10.936023973665847,0
ACYP2,0,0,FTLD,aminoacidopathy,3.1075091442799145,3.5024917325417073,10.884025086638156,0
HSPA4L,0,0,FTLD,aminoacidopathy,3.0398514017893055,3.5714696999246915,10.856737173764104,0
VPS37D,0,0,FTLD,aminoacidopathy,2.4945870250568203,4.180279587261394,10.428071219492153,0
HSPA6,0,0,FTLD,aminoacidopathy,2.9400162038795217,3.489799004613482,10.260065621846262,0
GPR180,0,0,FTLD,aminoacidopathy,2.7780922153584804,3.6571285219338483,10.15984027734989,0
MCCC1,0,0,FTLD,aminoacidopathy,1.8910052632289003,5.266978074670591,9.959883260513308,0
CNDP1,0,0,FTLD,aminoacidopathy,2.566767867434297,3.819338506900844,9.803355354367572,0
TRPT1,0,0,FTLD,aminoacidopathy,3.860167199968712,2.486153157838322,9.596966873986126,0
EMC3,0,0,FTLD,aminoacidopathy,3.438668019450786,2.742575093755736,9.43080526584009,0
SND1,0,0,FTLD,aminoacidopathy,4.346254748469549,2.159351649905642,9.385092362017952,0
HSPH1,0,0,FTLD,aminoacidopathy,3.115493616213122,2.9361258187568486,9.147481244735488,0
HSPA4,0,0,FTLD,aminoacidopathy,3.0009749336213254,2.9448169056570355,8.837321717981078,0
SLC9A9,0,0,FTLD,aminoacidopathy,2.570599245526918,3.268384355566259,8.401706358510607,0
DNAJB9,0,0,FTLD,aminoacidopathy,3.425181692626447,2.4463412354406424,8.379163213548454,0
ANO10,0,0,FTLD,aminoacidopathy,2.696898805234807,3.0684056178029775,8.27517944462862,0
ARMH1,0,0,FTLD,aminoacidopathy,1.939150037211603,4.158455627701597,8.063869385200352,0
SIRPB1,0,0,FTLD,aminoacidopathy,4.506149488278645,1.769401801385313,7.9731890218717405,0
ARNTL2,0,0,FTLD,aminoacidopathy,2.694808943954905,2.779115693843291,7.4891858280543415,0
ALDH5A1,0,0,FTLD,aminoacidopathy,3.4243903611004702,2.179743818560335,7.464293721946343,0
HSPA1L,0,0,FTLD,aminoacidopathy,2.648539338111894,2.8015380300196777,7.419983679723616,0
ABHD14B,0,0,FTLD,aminoacidopathy,3.024323947727037,2.389121885980211,7.225478533808736,0
SLC13A3,0,0,FTLD,aminoacidopathy,2.1200955227537746,3.3951878362472776,7.198122530535929,0
DNAJA3,0,0,FTLD,aminoacidopathy,3.1071994304962796,2.2217543709472545,6.903433916109929,0
SCG5,0,0,FTLD,aminoacidopathy,2.3147696926446533,2.9619105842146345,6.856140852663455,0
HSPA2,0,0,FTLD,aminoacidopathy,2.5297943753460412,2.708020031742151,6.850733844625702,0
KHK,0,0,FTLD,aminoacidopathy,1.6445890186995762,4.050888519939454,6.662046775868605,0
BLOC1S5,0,0,FTLD,aminoacidopathy,2.6647088178732727,2.485633346056296,6.62348909523606,0
TOX3,0,0,FTLD,aminoacidopathy,2.599828746052629,2.511566341334752,6.5296423718203185,0
SOD1,0,0,FTLD,aminoacidopathy,1.8112853842423184,3.591149818696332,6.504597179229118,0
CAMK2B,0,0,FTLD,aminoacidopathy,2.8519930338719526,2.22687655615325,6.3510364254418326,0
AZGP1,0,0,FTLD,aminoacidopathy,2.46056306911399,2.575574481927166,6.337363451982383,0
VSTM2A,0,0,FTLD,aminoacidopathy,1.6266104207551402,3.8431826733979175,6.251360985414651,0
EIF4EBP2,0,0,FTLD,aminoacidopathy,1.642694607752234,3.729171173429706,6.12588937797805,0
HSPA1A,0,0,FTLD,aminoacidopathy,2.733048366857201,2.2094348437305595,6.038492291335201,0
LRP1B,0,0,FTLD,aminoacidopathy,3.336800892722434,1.7856440462996281,5.958338647777098,0
PHYH,0,0,FTLD,aminoacidopathy,2.145691759540968,2.7515406632567876,5.903958127191979,0
SMPDL3A,0,0,FTLD,aminoacidopathy,1.5802958914030778,3.6617138313205593,5.786591323129702,0
SCPEP1,0,0,FTLD,aminoacidopathy,2.323949168549518,2.480402319386876,5.7643289078074265,0
PM20D2,0,0,FTLD,aminoacidopathy,2.2502016065956956,2.541196685870186,5.71820486522075,0
CHDH,0,0,FTLD,aminoacidopathy,3.4707693735537446,1.6472499835142627,5.717224793368214,0
UBIAD1,0,0,FTLD,aminoacidopathy,1.8349465673287095,3.098186087943141,5.68500592701683,0
REEP6,0,0,FTLD,aminoacidopathy,3.660001174870936,1.5381937370486958,5.629790884777342,0
ASIC1,0,0,FTLD,aminoacidopathy,2.152133606384095,2.613375345134734,5.624332906360094,0
CKB,0,0,FTLD,aminoacidopathy,1.632835808977238,3.38415515350357,5.525769717775491,0
CACFD1,0,0,FTLD,aminoacidopathy,2.843273721130956,1.9337495983734256,5.498179416302702,0
ZBTB25,0,0,FTLD,aminoacidopathy,2.4681626720537384,2.1885016139562024,5.401577991296059,0
SMCO2,0,0,FTLD,aminoacidopathy,2.694808943954887,1.9774375268372828,5.328816333433141,0
HTRA2,0,0,FTLD,aminoacidopathy,3.1746901240593406,1.663377117283561,5.280706906826416,0
UAP1L1,0,0,FTLD,aminoacidopathy,2.3485280875485994,2.2341170477733683,5.246886637566911,0
CLDN11,0,0,FTLD,aminoacidopathy,3.3189286190727794,1.5645826377261651,5.192738093253748,0
CMTM5,0,0,FTLD,aminoacidopathy,2.037263805615849,2.534938342538412,5.164338134721338,0
NRGN,0,0,FTLD,aminoacidopathy,3.4098017445065256,1.5007659215082025,5.117314257254613,0
TMLHE,0,0,FTLD,aminoacidopathy,1.5809383457336068,3.2112726156061844,5.076824016616074,0
CTSL,0,0,FTLD,aminoacidopathy,2.6983139901130464,1.8741516217189123,5.057049540477195,0
CADPS2,0,0,FTLD,aminoacidopathy,2.4980735106534246,2.016765786153083,5.038029187581146,0
MYT1L,0,0,FTLD,aminoacidopathy,2.868532260842859,1.713542931255958,4.915353178646953,0
HSPA12B,0,0,FTLD,aminoacidopathy,1.8500551604165267,2.6446692154826423,4.89278392969839,0
SLC12A5,0,0,FTLD,aminoacidopathy,1.9869590002121877,2.434308115098059,4.836870418583655,0
PLPBP,0,0,FTLD,aminoacidopathy,1.6587397206643946,2.8894221428822036,4.792799278165942,0
GPM6B,0,0,FTLD,aminoacidopathy,2.195062552447653,2.1747936220118533,4.773808038980215,0
ITIH2,0,0,FTLD,aminoacidopathy,1.818492058085745,2.6016861154567126,4.731145538589985,0
EEF2,0,0,FTLD,aminoacidopathy,2.857872144626035,1.653890093786939,4.726606429306633,0
DNPEP,0,0,FTLD,aminoacidopathy,2.4728248131446287,1.8726967494883602,4.630850989630107,0
GABRA1,0,0,FTLD,aminoacidopathy,3.0443406591335034,1.5175093547130467,4.619815429168374,0
GPR158,0,0,FTLD,aminoacidopathy,1.8813036926050832,2.435112628607388,4.58118638010835,0
CKMT2,0,0,FTLD,aminoacidopathy,2.030525113774552,2.249140673122651,4.5669366211873434,0
MRPS12,0,0,FTLD,aminoacidopathy,2.616134820860003,1.7164091978437783,4.4903578693234945,0
CMAS,0,0,FTLD,aminoacidopathy,2.313553788038236,1.8798469803975444,4.3491271024309786,0
PON1,0,0,FTLD,aminoacidopathy,1.9765125541014954,2.1551988380875002,4.2597775600649,0
MAVS,0,0,FTLD,aminoacidopathy,2.52627667799978,1.6731091048253348,4.2267365112693325,0
SESN2,0,0,FTLD,aminoacidopathy,2.476267801810803,1.690464132235997,4.186041900772039,0
FRMPD4,0,0,FTLD,aminoacidopathy,2.5540221419596527,1.6342659529941763,4.17395142979792,0
TENT5B,0,0,FTLD,aminoacidopathy,1.682986197335139,2.472625939103296,4.1613953266836825,0
AOC2,0,0,FTLD,aminoacidopathy,1.7061946863738338,2.3625039368731726,4.03089166363027,0
PRPH,0,0,FTLD,aminoacidopathy,2.42629081724755,1.6406605804399301,3.980719700541438,0
CCDC28A,0,0,FTLD,aminoacidopathy,1.7495712965581363,2.271610178861553,3.9743439659054673,0
F3,0,0,FTLD,aminoacidopathy,1.505238830656371,2.6395007893855746,3.973079081731311,0
APOC4,0,0,FTLD,aminoacidopathy,1.5782623472621364,2.45847758115276,3.8801225979214946,0
GABRG2,0,0,FTLD,aminoacidopathy,2.23392389847382,1.721891058897141,3.846573587038715,0
TCN2,0,0,FTLD,aminoacidopathy,2.030531295159321,1.888463161463085,3.8345835491063034,0
AKR1E2,0,0,FTLD,aminoacidopathy,2.1472136600031533,1.785616971659153,3.8341011530799967,0
CT45A2,0,0,FTLD,aminoacidopathy,1.698063813901495,2.2438594096075737,3.8102164669369936,0
SERPINA5,0,0,FTLD,aminoacidopathy,1.9591691913516434,1.8906186716980986,3.704041854185082,0
SLC4A10,0,0,FTLD,aminoacidopathy,2.408804198421908,1.503428078391929,3.6214638672558603,0
CNTN2,0,0,FTLD,aminoacidopathy,1.9912391054538114,1.8126765065967139,3.6094723454727804,0
ABHD14A-ACY1,0,0,FTLD,aminoacidopathy,1.8667985509595697,1.9220888575636885,3.5881526941154287,0
NTRK2,0,0,FTLD,aminoacidopathy,1.9756281265532154,1.8124238070067118,3.5806754503571163,0
RDH5,0,0,FTLD,aminoacidopathy,2.136654766362498,1.6287702288682506,3.4801196728206842,0
TTPA,0,0,FTLD,aminoacidopathy,1.73800363875413,1.9742609821610873,3.431272770846272,0
MT1G,0,0,FTLD,aminoacidopathy,1.65672088128382,2.051179263597281,3.3982315172579844,0
AKR1B15,0,0,FTLD,aminoacidopathy,1.8453984652372124,1.820695161588788,3.359908056860768,0
CYB5R3,0,0,FTLD,aminoacidopathy,1.9164312994487542,1.7464431803736968,3.346938373576979,0
FAM171B,0,0,FTLD,aminoacidopathy,1.5310268134409455,2.181728901906955,3.3402854484786184,0
HSPA8,0,0,FTLD,aminoacidopathy,2.1910046553687987,1.5002211137124408,3.286991444226522,0
ATRN,0,0,FTLD,aminoacidopathy,1.5387425730750572,2.117754056114181,3.258678325445274,0
SLC30A10,0,0,FTLD,aminoacidopathy,1.5976778734636634,1.9881907221791042,3.1764883250512965,0
WARS,0,0,FTLD,aminoacidopathy,1.665735432454246,1.9069292318554076,3.1764395886843104,0
AQP6,0,0,FTLD,aminoacidopathy,1.9820563523309216,1.5807179270473442,3.133072008547555,0
NPL,0,0,FTLD,aminoacidopathy,1.507900401458075,2.071511486436313,3.12363300202233,0
SLCO1A2,0,0,FTLD,aminoacidopathy,1.7649045535102768,1.7176128987934756,3.031422826248591,0
DNASE1,0,0,FTLD,aminoacidopathy,1.5727423516903514,1.9077438007885097,3.00038947167481,0
