Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C77,MYH2 DUSP3 STUB1 CHCHD3 CASP1 EDEM2 PITRM1 NDUFA5 STH ALDH18A1 FASTKD5 ST8SIA4 TRIM22 PEPD CTSA CSK CHCHD4 ERCC2 GLMP CMAS CTRC PTK7 CTNS DIP2B EDIL3 KCTD16 TEK HSPA1A SQSTM1 IMMT ABHD14A-ACY1 HSPA4 SPRN ABCC8 IFIT3 EPHA2 TRIM3 TUBB2B HSPA6 EPHA3 OTC ST3GAL1 MMGT1 IFIT1 NDUFB10 HSPA8 TNFAIP3 CNDP1 COA6 RHBDF2 SGCG MCCC1 SYNDIG1L GUF1 ST8SIA3 TLR1 KHK PLPP6 ACTR1A PLPBP MRPL19 DNAJA3 ALDH5A1 MCEE HLA-DPB1 STK26 SLC46A3 HLA-E CIAO2A,C77,,,,0,1,1,0.0,0.014492753623188406,0.0,0.9855072463768116
C78,MYH2 STUB1 CHCHD3 PITRM1 NDUFA5 ALDH18A1 FASTKD5 PEPD CHCHD4 ERCC2 GLMP CMAS DIP2B HSPA1A SQSTM1 IMMT ABHD14A-ACY1 HSPA4 TUBB2B HSPA6 OTC ST3GAL1 MMGT1 NDUFB10 HSPA8 CNDP1 COA6 SGCG MCCC1 GUF1 KHK PLPP6 ACTR1A PLPBP MRPL19 DNAJA3 ALDH5A1 MCEE STK26 CIAO2A,C78,,,,0,1,1,0.0,0.025,0.0,0.975
C79,MYH2 STUB1 CHCHD3 NDUFA5 ALDH18A1 FASTKD5 CHCHD4 ERCC2 CMAS HSPA1A SQSTM1 IMMT HSPA4 TUBB2B HSPA6 ST3GAL1 MMGT1 NDUFB10 HSPA8 COA6 SGCG GUF1 ACTR1A PLPBP MRPL19 DNAJA3 ALDH5A1 STK26 CIAO2A,mitochondrion organization,5.307057901444149e-06,0.020689655172413793,9.0,0,1,1,0.0,0.034482758620689655,0.0,0.9655172413793104
C82,MYH2 STUB1 ACTR1A TUBB2B HSPA6 ST3GAL1 HSPA1A SQSTM1 SGCG HSPA4 ERCC2,C82,,,,0,1,1,0.0,0.09090909090909091,0.0,0.9090909090909091
