category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Metabolism,Lipid metabolism,hsa00600,Sphingolipid metabolism,7/79,52/7783,0.1346153846153846,13.262171372930865,8.983637894961568,7.857343726959558e-7,1.1628868715900146e-4,1.149653450576188e-4,91012/204219/79603/130367/2531/253782/81537,7,CD_2_leukodys_ALS
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,7/79,115/7783,0.06086956521739131,5.996807925151349,5.466401735429017,1.5428989282481896e-4,0.011417452069036603,0.011287523738236755,91012/204219/79603/130367/253782/8717/81537,7,CD_2_leukodys_ALS
