category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,13/143,76/7783,0.17105263157894737,9.309808612440193,9.959145808144898,8.906969057132885e-10,1.7101380589695138e-7,1.5845029164794292e-7,1759/6844/8218/529/161/1785/163/535/6857/6572/6812/6616/26052,13,CD_4_notcateg_PD
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,12/143,93/7783,0.12903225806451613,7.0227836679449585,7.993602001581824,1.0851286550404592e-7,7.2278745110484565e-6,6.6968793441183625e-6,8867/253430/1607/8871/805/51447/55361/5297/3706/808/801/55529,12,CD_4_notcateg_PD
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,11/143,76/7783,0.14473684210526316,7.877530364372469,8.24258787334644,1.1293553923513213e-7,7.2278745110484565e-6,6.6968793441183625e-6,8867/253430/23007/138429/8871/51447/55361/9651/5297/3706/9896,11,CD_4_notcateg_PD
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,18/143,243/7783,0.07407407407407407,4.0315980315980315,6.568346165722084,4.1607150847311736e-7,1.9971432406709633e-5,1.850423287683075e-5,9829/6456/1759/8218/138429/27183/253725/3482/161/273/58513/1785/26119/163/5338/8027/22905/26052,18,CD_4_notcateg_PD
Organismal Systems,Excretory system,hsa04961,Endocrine and other factor-regulated calcium reabsorption,8/143,52/7783,0.15384615384615385,8.373318988703605,7.298167235207157,4.05866941785629e-6,1.5585290564568155e-4,1.444031856037291e-4,1759/8218/161/480/1785/163/490/26052,8,CD_4_notcateg_PD
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,9/143,126/7783,0.07142857142857142,3.887612387612388,4.470558661191364,4.9334079149519e-4,0.01578690532784608,0.014627121712752126,4074/8218/10717/130340/84572/1174/3482/535/427,9,CD_4_notcateg_PD
Organismal Systems,Digestive system,hsa04970,Salivary secretion,7/143,86/7783,0.08139534883720931,4.43006993006993,4.375809524774496,9.77359987556694e-4,0.026807588230126467,0.024838171112343058,6844/805/480/808/490/280/801,7,CD_4_notcateg_PD
