category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Metabolism,Amino acid metabolism,hsa00380,Tryptophan metabolism,9/101,40/7783,0.225,17.338366336633662,11.878268672058509,1.4253786736268298e-9,2.5514278257920253e-7,2.2956098638411052e-7,130013/64577/1962/23498/8564/6999/26/8942/1644,9,CD_1C_aminoacids_PD
Metabolism,Amino acid metabolism,hsa00250,"Alanine, aspartate and glutamate metabolism",6/101,27/7783,0.2222222222222222,17.124312431243123,9.623063137060452,9.763351897269867e-7,8.738199948056531e-5,7.862067580433105e-5,445/443/8659/64902/2346/2571,6,CD_1C_aminoacids_PD
Metabolism,Amino acid metabolism,hsa00280,"Valine, leucine and isoleucine degradation",7/101,47/7783,0.14893617021276595,11.476932799662944,8.260265478715132,2.0662184778777568e-6,1.0149681207828072e-4,9.132027196693298e-5,5095/54511/4329/1962/64902/11112/197322,7,CD_1C_aminoacids_PD
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,11/101,144/7783,0.0763888888888889,5.886482398239824,6.786228495696215,2.268085186106832e-6,1.0149681207828072e-4,9.132027196693298e-5,2643/23498/51109/8564/7364/6999/8942/23475/80025/4337/7358,11,CD_1C_aminoacids_PD
Metabolism,Carbohydrate metabolism,hsa00650,Butanoate metabolism,5/101,26/7783,0.19230769230769232,14.81911652703732,8.09262107968668,1.7650716564211608e-5,6.318956529987755e-4,5.685388703840792e-4,6296/54511/1962/123876/2571,5,CD_1C_aminoacids_PD
Metabolism,Metabolism of cofactors and vitamins,hsa00670,One carbon pool by folate,5/101,36/7783,0.1388888888888889,10.702695269526952,6.6903064776750405,9.126968201059619e-5,0.002722878846649453,0.002449870411863372,29958/10588/23743/10840/635,5,CD_1C_aminoacids_PD
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,9/101,165/7783,0.05454545454545454,4.203240324032403,4.768482131820812,2.73642785323488e-4,0.006132550901684887,0.005517672966526244,5071/3301/3312/3337/5887/10130/3303/573/23640,9,CD_1C_aminoacids_PD
Metabolism,Metabolism of cofactors and vitamins,hsa00790,Folate biosynthesis,4/101,25/7783,0.16,12.32950495049505,6.505417879043393,2.740804872261402e-4,0.006132550901684887,0.005517672966526244,2643/5053/5092/4337,4,CD_1C_aminoacids_PD
Metabolism,Carbohydrate metabolism,hsa00630,Glyoxylate and dicarboxylate metabolism,4/101,29/7783,0.13793103448275862,10.628883578012973,5.956363381968766,4.945169303763265e-4,0.00983539228192916,0.008849250333050054,5095/112817/64902/51179,4,CD_1C_aminoacids_PD
NA,NA,hsa04981,Folate transport and metabolism,4/101,30/7783,0.13333333333333333,10.274587458745875,5.835653337095656,5.64950892432814e-4,0.01011262097454737,0.009098682793917953,10588/23743/635/2346,4,CD_1C_aminoacids_PD
Metabolism,Metabolism of other amino acids,hsa00410,beta-Alanine metabolism,4/101,31/7783,0.12903225806451613,9.94314915362504,5.720494700058022,6.422317175620801e-4,0.01045086158578294,0.009403009836076389,1807/4329/1962/2571,4,CD_1C_aminoacids_PD
Metabolism,Amino acid metabolism,hsa00330,Arginine and proline metabolism,4/101,38/7783,0.10526315789473684,8.111516414799373,5.0386298219995345,0.0014055061287998754,0.020965466421264806,0.018863371728629907,112817/8659/5625/26,4,CD_1C_aminoacids_PD
