category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,23/139,78/7783,0.2948717948717949,16.510699133001292,18.564575700699834,1.4534189509444613e-22,3.18298750256837e-20,2.5702566711438893e-20,3118/5641/1508/1514/1520/55080/3108/6892/10437/3122/3109/3105/3117/972/3106/3809/821/3115/567/3134/3113/3123/3107,23,CD_1A_lyso_FTLD
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,26/139,126/7783,0.20634920634920634,11.554071028891173,16.105293207061955,4.6297878747001864e-21,5.069617722796704e-19,4.093707173419112e-19,5476/1509/10577/57192/5641/4125/1508/8722/1512/1514/1520/1075/1510/9516/967/84572/130340/1513/3920/1497/1522/1777/1515/2588/23659/162,26,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,24/139,173/7783,0.13872832369942195,7.767788081673388,12.138643271193487,2.536919988570667e-15,1.851951591656587e-13,1.4954475722100773e-13,3118/8717/55080/3108/6892/3122/3109/3105/3117/972/3106/5499/29992/3115/581/567/3459/3134/3113/3123/7132/684/7097/3107,24,CD_1A_lyso_FTLD
Human Diseases,Endocrine and metabolic disease,hsa04940,Type I diabetes mellitus,13/139,43/7783,0.3023255813953488,16.928057553956833,14.122748913134611,2.4699626255539e-13,1.3523045374907603e-11,1.0919834765606715e-11,3118/5798/3108/3122/3109/3105/3117/3106/3115/3134/3113/3123/3107,13,CD_1A_lyso_FTLD
Human Diseases,Immune disease,hsa05330,Allograft rejection,12/139,37/7783,0.32432432432432434,18.159828893641844,14.108074452987925,8.253052857948241e-13,3.614837151781329e-11,2.9189744844953776e-11,3118/3108/3122/3109/3105/3117/3106/3115/3134/3113/3123/3107,12,CD_1A_lyso_FTLD
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,12/139,43/7783,0.27906976744186046,15.62589928057554,12.96817910587293,6.237508941993489e-12,2.2766907638276235e-10,1.838423688166502e-10,3118/3108/3122/3109/3105/3117/3106/3115/3134/3113/3123/3107,12,CD_1A_lyso_FTLD
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,19/139,146/7783,0.13013698630136986,7.286734995565191,10.34029337400367,8.340059966689727e-12,2.609247332435786e-10,2.1069625179005625e-10,3118/1514/1520/3108/3920/3122/3109/3105/3117/3106/821/7879/3115/3134/1536/3113/3123/7097/3107,19,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,20/139,176/7783,0.11363636363636363,6.362818835840418,9.70365675705434,2.8722502118096578e-11,7.862784954828938e-10,6.349184678737138e-10,1509/3118/1520/8717/3108/3588/3920/3122/3109/3117/972/7879/7096/3115/581/3459/3113/3123/7132/7097,20,CD_1A_lyso_FTLD
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,12/139,50/7783,0.24,13.438273381294962,11.897720688966038,4.4380354204780035e-11,1.079921952316314e-9,8.720350299886604e-10,3118/3108/3122/3109/3105/3117/3106/3115/3134/3113/3123/3107,12,CD_1A_lyso_FTLD
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,13/139,66/7783,0.19696969696969696,11.028885982123391,11.032986472304813,9.735564018903465e-11,2.1320885201398587e-9,1.7216576370271388e-9,3118/3108/3122/3109/3105/3117/3106/3115/3134/3113/3123/6443/3107,13,CD_1A_lyso_FTLD
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,17/139,131/7783,0.1297709923664122,7.266241968257455,9.75321958967363,1.188158560569934e-10,2.3655156796801418e-9,1.910149647614822e-9,1509/1508/8722/1512/1514/1520/1075/8717/1513/1522/1515/581/2353/840/1649/143/7132,17,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,12/139,75/7783,0.16,8.958848920863309,9.339050281299878,6.528040381918604e-9,1.1042199702824276e-7,8.91655635700302e-8,3118/3108/3122/3109/3117/3115/2353/3459/1536/3113/3123/7097,12,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,14/139,109/7783,0.12844036697247707,7.191736519041648,8.778240859776803,6.554730417201625e-9,1.1042199702824276e-7,8.91655635700302e-8,3118/3915/3108/3588/3122/3109/3117/3115/23643/3459/3113/3123/7132/7097,14,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,18/139,196/7783,0.09183673469387756,5.1421964469240935,7.919839119996045,9.767578898596183e-9,1.52792841342326e-7,1.233799439822676e-7,3118/8717/55080/3108/6892/3122/3109/3105/3117/3106/3115/581/567/3134/3113/3123/7097/3107,18,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,18/139,215/7783,0.08372093023255814,4.687769784172662,7.394097007256923,4.172641948817186e-8,6.092057245273091e-7,4.919325244921313e-7,3118/3108/3122/3109/3105/3117/3106/821/3115/581/2353/567/293/3134/3113/3123/7132/3107,18,CD_1A_lyso_FTLD
Human Diseases,Immune disease,hsa05310,Asthma,8/139,31/7783,0.25806451612903225,14.44975632397308,10.11768269389238,4.718574612725218e-8,6.458549001167642e-7,5.215266677222609e-7,3118/3108/3122/3109/3117/3115/3113/3123,8,CD_1A_lyso_FTLD
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,12/139,93/7783,0.12903225806451613,7.22487816198654,8.14332624188028,7.914813916001732e-8,1.0196142632966937e-6,8.233366798069912e-7,3118/1514/3108/1513/3122/3109/3117/3115/2353/3113/3123/7097,12,CD_1A_lyso_FTLD
Human Diseases,Immune disease,hsa05321,Inflammatory bowel disease,10/139,66/7783,0.15151515151515152,8.483758447787224,8.233038630971787,2.1476154899530763e-7,2.6129321794429092e-6,2.109938025217057e-6,3118/3108/3122/3109/3117/3115/3459/3113/3123/7097,10,CD_1A_lyso_FTLD
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,14/139,152/7783,0.09210526315789473,5.157232109049602,6.979559506686582,4.622362449809922e-7,5.3278809289914365e-6,4.302254246914498e-6,3118/3108/2734/3122/3109/3105/3117/3106/3115/3134/3113/3123/9069/3107,14,CD_1A_lyso_FTLD
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,11/139,92/7783,0.11956521739130435,6.694791992492962,7.409229511161539,6.20087515632932e-7,6.789958296180604e-6,5.482879085596451e-6,3118/3108/3122/3109/3117/3115/2353/3459/3113/3123/4854,11,CD_1A_lyso_FTLD
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,8/139,47/7783,0.1702127659574468,9.530690341343945,7.9098372960201475,1.4783503115789294e-6,1.5417081820751693e-5,1.2449265781717297e-5,3118/3108/3122/3109/3117/3115/3113/3123,8,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,15/139,198/7783,0.07575757575757576,4.241879223893612,6.230807126062212,2.1716907840123797e-6,2.161819462266869e-5,1.745665319206123e-5,8717/55080/6892/130340/3105/3106/581/2353/567/3134/7132/684/7097/3107/162,15,CD_1A_lyso_FTLD
Human Diseases,Immune disease,hsa05322,Systemic lupus erythematosus,8/139,53/7783,0.1509433962264151,8.451744264965386,7.340046378152314,3.807394429963068e-6,3.625301652877878e-5,2.9274245502690867e-5,3118/3108/3122/3109/3117/3115/3113/3123,8,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,13/139,165/7783,0.07878787878787878,4.411554392849356,5.972641699157868,7.007339277224514e-6,6.394197090467369e-5,5.163302625323325e-5,3118/8717/3108/3122/3109/3117/3115/581/293/3459/3113/3123/7132,13,CD_1A_lyso_FTLD
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,10/139,107/7783,0.09345794392523364,5.232972500504269,5.945146036225428,1.9199102914244997e-5,1.6818414152878618e-4,1.358083911407646e-4,3118/3108/3122/3109/3117/3115/2353/3459/3113/3123,10,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,8/139,92/7783,0.08695652173913043,4.868939630903972,5.033697758932075,2.2276932459970085e-4,0.0018764031572051725,0.0015151921673178033,3118/3108/3122/3109/3117/3115/3113/3123,8,CD_1A_lyso_FTLD
Organismal Systems,Immune system,hsa04640,Hematopoietic cell lineage,8/139,97/7783,0.08247422680412371,4.617963361269747,4.834955883593171,3.20952414937339e-4,0.002603280698936194,0.0021021444721042084,3118/3108/3122/3109/3117/3115/3113/3123,8,CD_1A_lyso_FTLD
Cellular Processes,Cell growth and death,hsa04216,Ferroptosis,5/139,36/7783,0.1388888888888889,7.776778577138289,5.495414336631627,4.0822258738822635e-4,0.0031928838085007703,0.0025782479203466926,30061/2495/10533/1536/5621,5,CD_1A_lyso_FTLD
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,10/139,165/7783,0.06060606060606061,3.3935033791148896,4.190329815388671,7.087764261815204e-4,0.005352484045991482,0.004322121219546113,1509/1508/1514/64422/3920/55062/11337/7879/10533/64121,10,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,12/139,239/7783,0.0502092050209205,2.8113542638692395,3.83525445009281,0.001127885185683542,0.008233561855489856,0.0066485863577135105,3831/8717/7879/581/2353/840/23643/1785/79792/7132/9367/7097,12,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,11/139,211/7783,0.052132701421800945,2.9190562242149407,3.8108012411085608,0.0013425260670975362,0.009484297054656789,0.00765855277665148,8717/55080/6892/3588/3105/3106/581/567/3134/7132/3107,11,CD_1A_lyso_FTLD
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,8/139,126/7783,0.06349206349206349,3.5550987781203607,3.899027672069542,0.0018093275142153109,0.012196889149170928,0.009848966003656407,25978/8717/2495/581/293/3459/1536/7132,8,CD_1A_lyso_FTLD
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,10/139,187/7783,0.053475935828877004,2.9942676874543146,3.7222406867975373,0.0018378874060394547,0.012196889149170928,0.009848966003656407,64422/8717/3105/3106/581/2353/3459/3134/7132/3107,10,CD_1A_lyso_FTLD
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,17/139,440/7783,0.038636363636363635,2.1633584041857423,3.387628515285564,0.002072031645576753,0.013346321481803203,0.01077713054046113,25978/3831/55062/1020/5664/581/293/498/840/369/65018/1536/1649/7132/79139/5621/7222,17,CD_1A_lyso_FTLD
Cellular Processes,Transport and catabolism,hsa04136,Autophagy - other,4/139,32/7783,0.125,6.999100719424461,4.585375944638271,0.0023760776409881786,0.014867457239326032,0.012005444922887638,64422/55062/11337/10533,4,CD_1A_lyso_FTLD
