Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C148,RNASEH2A HINT2 DCTN3 STN1 HSPA2 CDK5 NDUFA5 UCP2 PHF10 ERAL1 HSPA4L PRADC1 MCRIP2 VPS35 RRP12 TOMM20L TOMM20 MRPS24 ATP5F1A HTRA2 ACYP2 TIMM29 UBC PHYH EIF2B2 RAB40A SNAP29 MTHFSD MRPL19 COQ8A BOLA3 BLVRB COA3 COX6C FIZ1 PHPT1 ST20-MTHFS CHCHD3 DNAAF2 GOLPH3 MIEN1 CMAS HSPA8 PLPBP SNCA MCCC1 RHBDD1 LAMTOR1 CHCHD10 TMLHE CHCHD6 COA6 MRPS6 BCS1L WARS ABHD14B DNAJA3 NDUFB10 FASTKD5 ATP5MD NOMO2 CHCHD4 HSPA6 MICU1 SFXN1 PCBD1 UBIAD1 EPDR1 FAF1 TIMM50 LSM14B CYB561A3 DCTN6 FAM173A DROSHA GUF1 SELENOK EMC3 GFER NDUFA7 CHCHD5 NDUFB7 CHCHD2P9 GSKIP TIMM44 ADCK5 BAG1 SPAG7 CYB5R3 SLC25A1 HSPA4 C8orf82 HSPA1A MPND HAX1 YME1L1 RSAD1 CHTOP MRPS12 PITRM1 CIAO2A COX19 FASTK IMMP1L MCM7 HNRNPA2B1 MICOS13 TRPT1 AC011448.1 HSPA1L MFN2 C6orf136 SRP54 GNL3L ZC3HC1 RNF103-CHMP3 EEF2 DDX1 IMMT LUC7L NDUFA11 STUB1 RNASEH1P1 COA4 NUDT22 ATG5 MMGT1 MCEE RBIS SOD1 SEC11A WDR45 ALDH18A1 STARD7 THAP4 HSPH1 CLPB NDUFB9 NAXE,Mitochondrial protein import,2.88220374304562e-14,0.21212121212121213,14.0,0,6,6,0.0,0.04316546762589928,0.007194244604316547,0.9496402877697842
C171,VPS35 MICU1 EPDR1 MFN2,C171,,,,0,1,1,0.0,0.25,0.0,0.75
C149,FAF1 TIMM50 LSM14B RNASEH2A IMMP1L DCTN6 MCM7 HNRNPA2B1 SELENOK DROSHA HSPA2 GUF1 TMLHE ERAL1 HSPA4L HSPA1L RRP12 VPS35 TOMM20L TOMM20 SRP54 GNL3L TIMM44 ATP5F1A ADCK5 MRPS6 HTRA2 EEF2 DDX1 IMMT BCS1L LUC7L CYB5R3 RNASEH1P1 WARS SLC25A1 EIF2B2 COQ8A MTHFSD HSPA4 DNAJA3 HSPA1A MRPL19 FASTKD5 YME1L1 RSAD1 NOMO2 CHTOP MRPS12 ST20-MTHFS HSPA6 SEC11A ALDH18A1 SFXN1 STARD7 HSPH1 CLPB CMAS PLPBP HSPA8,ADP binding,4.297171666612296e-09,0.1320754716981132,7.0,0,1,1,0.0,0.016666666666666666,0.0,0.9833333333333333
C150,SNCA FASTK CYB561A3 HINT2 FAM173A MICOS13 DCTN3 EMC3 LAMTOR1 GFER CHCHD10 TRPT1 NDUFA5 UCP2 NDUFA7 MCRIP2 AC011448.1 CHCHD5 PRADC1 NDUFB7 CHCHD2P9 C6orf136 CHCHD6 MRPS24 COA6 SPAG7 NDUFA11 STUB1 COA4 ABHD14B C8orf82 NDUFB10 MPND HAX1 BOLA3 ATP5MD BLVRB CHCHD4 RBIS COA3 COX6C MMGT1 FIZ1 PHPT1 SOD1 CHCHD3 WDR45 THAP4 NDUFB9 CIAO2A MIEN1 COX19 NAXE,Mitochondrial protein import,7.181809868881595e-10,0.12121212121212122,8.0,0,4,4,0.0,0.07547169811320754,0.018867924528301886,0.9056603773584906
C158,FIZ1 PHF10 LSM14B LUC7L CHCHD2P9 NUDT22 CHCHD10,C158,,,,0,0,0,0.0,0.0,0.14285714285714285,0.8571428571428572
C173,SLC25A1 SELENOK NOMO2 SFXN1,C173,,,,0,1,1,0.0,0.25,0.0,0.75
C151,RBIS MCRIP2 PHPT1 SPAG7 PRADC1 AC011448.1 NDUFA11 HINT2 MICOS13 THAP4 NDUFB9 MPND MIEN1 NDUFB10 NAXE TRPT1,C151,,,,0,1,1,0.0,0.0625,0.0,0.9375
C153,NDUFA5 UCP2 NDUFA7 COX6C SOD1 SNCA CIAO2A MRPS24 BOLA3 ATP5MD COA6,mitochondrial ATP synthesis coupled electron transport,2.5453763251754506e-07,0.050505050505050504,5.0,0,2,2,0.0,0.18181818181818182,0.0,0.8181818181818181
C154,CHCHD4 MMGT1 CHCHD5 CHCHD3 COA4 EMC3 GFER COX19 CHCHD6,Mitochondrial protein import,2.0469386072384846e-11,0.09090909090909091,6.0,0,1,1,0.0,0.1111111111111111,0.0,0.8888888888888888
C157,MCRIP2 PHPT1 SPAG7 NDUFA11 MICOS13 MPND MIEN1,C157,,,,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C174,MRPS24 BOLA3 CIAO2A COA6,C174,,,,0,2,2,0.0,0.5,0.0,0.5
C166,PHPT1 SPAG7 NDUFA11 MICOS13 MPND,C166,,,,0,1,1,0.0,0.2,0.0,0.8
