Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C140,CCDC80 COPG1 RAB1A MLXIPL ATG10 TMEM25 HLA-DRB5 GRK5 ATRN AL136295.1 HEATR9 CCBE1 HLA-DRB4 PRKCH MAP1B RAB18 SYN1 CEP192 ATG4A MAGEA6 PCSK6 WFDC2 PAFAH1B1 PLD2 ARFGEF2 SLC17A6 TECPR1 DEF8 COL18A1 CHM NOTCH4 VPS36 TCTN1 PAK4 KDELR3 SYTL4 GPR176 MFSD10 SPINT1 ATG16L1 GOLGA4 CD81 DAG1 GDI2 CHML EPOR SERPINI1 GAA COPE PLPP1 KDELR1 WDR81 CLPTM1 ABHD5 ERLEC1 ERFE ZNF358 CTSF CRELD2 B3GALNT2 GRB10 MOB1A AP2A2 INSIG2 SLC9A3R1 INSIG1 DOCK4 TBC1D4 BACE1 LZTS3 TMED9 ABCA2 CST3 HEMK1 SNED1 MAP1LC3A NTM NELL2 DMXL2 RAB2A POMGNT2 RTN1 PCSK9 MYCN GSE1 MINDY1 P3H3 TNC GDI1 AC068234.1 GBF1 TMED10 EFEMP2 MAN1A2 RASSF3 UNC5B MYO10 RAB21 SLAMF1 GIPC1 COL5A3 SULF2 DYNC1H1 PRSS23 HLA-DQA2 RARRES2 HEG1 BRAF ATG4D EGFL6 IGFBP5 PINK1 ANKRD26P1 CHN2 POMGNT1 PPARGC1B PALM TMED3 GALNT2 LRPAP1 MAP9 SCARB1,autophagosome membrane,7.410233535531781e-06,0.10344827586206896,6.0,4,1,1,0.03278688524590164,0.00819672131147541,0.0,0.9590163934426229
C141,PLD2 ARFGEF2 ZNF358 GSE1 MINDY1 COPG1 GDI1 RAB1A CRELD2 B3GALNT2 MOB1A TMED10 CHM VPS36 GBF1 MAN1A2 TCTN1 INSIG2 KDELR3 SYTL4 RAB21 SLAMF1 GIPC1 ATRN MFSD10 AL136295.1 DYNC1H1 GOLGA4 INSIG1 TBC1D4 LZTS3 TMED9 ABCA2 DAG1 PRKCH RAB18 GDI2 SYN1 CEP192 BRAF CHML SERPINI1 CHN2 RAB2A GAA POMGNT2 COPE PLPP1 POMGNT1 KDELR1 PAFAH1B1 CLPTM1 TMED3 GALNT2 ABHD5 LRPAP1 ERLEC1 PAK4,COPI-mediated anterograde transport,3.8402785376603293e-10,0.09803921568627451,10.0,2,1,1,0.034482758620689655,0.017241379310344827,0.0,0.9482758620689655
C142,CCDC80 MYCN ERFE CTSF P3H3 TNC DEF8 AC068234.1 COL18A1 GRB10 MYO10 EFEMP2 TMEM25 NOTCH4 RASSF3 UNC5B AP2A2 HLA-DRB5 GPR176 SLAMF1 GRK5 SPINT1 COL5A3 SULF2 CD81 PRSS23 HLA-DQA2 INSIG1 HEATR9 DOCK4 BACE1 CCBE1 ABCA2 HLA-DRB4 CST3 RARRES2 HEMK1 HEG1 SNED1 EPOR MAGEA6 NTM EGFL6 IGFBP5 NELL2 DMXL2 ANKRD26P1 RTN1 PCSK6 PCSK9 PALM WDR81 WFDC2 SCARB1,extracellular matrix,1.3803750829031044e-06,0.01967799642218247,11.0,1,0,0,0.018518518518518517,0.0,0.0,0.9814814814814815
C146,TECPR1 SLC17A6 ATG10 RASSF3 ATRN SPINT1 ATG16L1 LZTS3 MAP1B SYN1 CEP192 MAP1LC3A ATG4A ATG4D SERPINI1 PINK1 WDR81 WFDC2 PAFAH1B1 MAP9,autophagosome assembly,4.7020896627495926e-07,0.05084745762711865,6.0,1,0,0,0.05,0.0,0.0,0.95
C151,ARFGEF2 SLAMF1 HLA-DRB4 CTSF PCSK9 PALM MAN1A2 INSIG1 HLA-DQA2 HLA-DRB5 MAGEA6 VPS36 AP2A2 ANKRD26P1,C151,,,,1,0,0,0.07142857142857142,0.0,0.0,0.9285714285714286
C144,ARFGEF2 GSE1 MINDY1 COPG1 GDI1 RAB1A CRELD2 MOB1A TMED10 CHM VPS36 GBF1 MAN1A2 TCTN1 INSIG2 KDELR3 SYTL4 RAB21 SLAMF1 ATRN AL136295.1 DYNC1H1 GOLGA4 INSIG1 LZTS3 TMED9 RAB18 GDI2 CEP192 CHML RAB2A COPE KDELR1 PAFAH1B1 TMED3 GALNT2 ABHD5 LRPAP1 ERLEC1,COPI-mediated anterograde transport,2.5456242237198268e-12,0.09803921568627451,10.0,2,1,1,0.05128205128205128,0.02564102564102564,0.0,0.9230769230769231
C143,ERFE MYCN CCDC80 P3H3 TNC DEF8 AC068234.1 COL18A1 GRB10 MYO10 EFEMP2 TMEM25 NOTCH4 RASSF3 UNC5B GPR176 GRK5 SPINT1 COL5A3 SULF2 PRSS23 HEATR9 DOCK4 BACE1 CCBE1 RARRES2 HEMK1 HEG1 SNED1 EPOR NTM EGFL6 IGFBP5 NELL2 DMXL2 RTN1 PCSK6 PCSK9 WDR81 WFDC2,extracellular matrix,1.0708537925755069e-06,0.017889087656529516,10.0,1,0,0,0.025,0.0,0.0,0.975
C156,ERFE MYCN RARRES2 PCSK6 P3H3 SULF2 COL18A1 EPOR NOTCH4 TMEM25,C156,,,,1,0,0,0.1,0.0,0.0,0.9
C147,ARFGEF2 GDI1 RAB1A MOB1A CHM VPS36 MAN1A2 INSIG2 SYTL4 RAB21 SLAMF1 GOLGA4 INSIG1 RAB18 GDI2 CHML RAB2A ABHD5 ERLEC1,RAB geranylgeranylation,1.2133442544256953e-08,0.09375,6.0,2,1,1,0.10526315789473684,0.05263157894736842,0.0,0.8421052631578947
C148,TECPR1 SLC17A6 MAP9 ATRN SPINT1 MAP1B SYN1 WDR81 ATG16L1 WFDC2 ATG10 MAP1LC3A ATG4A ATG4D RASSF3 SERPINI1 PINK1,autophagosome assembly,1.2970508154968014e-07,0.05084745762711865,6.0,1,0,0,0.058823529411764705,0.0,0.0,0.9411764705882353
C177,VPS36 ARFGEF2 SLAMF1 MAN1A2,C177,,,,1,0,0,0.25,0.0,0.0,0.75
C157,RAB2A RAB21 RAB18 GDI2 GOLGA4 CHML MOB1A CHM ABHD5,RAB geranylgeranylation,2.5288669319670333e-08,0.078125,5.0,1,1,1,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778
C190,INSIG1 ABHD5 INSIG2 GOLGA4,C190,,,,0,1,1,0.0,0.25,0.0,0.75
