,z
UBE2Q1,-1.6088600053042927
RNF14,-0.3366017770822537
UBE2Q2,-1.6346217281088247
TMCO1,-0.8916046581496989
UBAC1,0.9289102682433853
RAB4A,0.4859708500223926
ZNF706,-0.53744620899265
MIB2,-1.6153038587416904
RNF114,-1.5144371933292085
RNF115,-1.3465292132941116
RNF111,-1.6366236467434847
EEF1AKNMT,-0.8845100577648878
UNKL,0.030687599069528483
MMAB,-2.1754129049148863
UBE4A,-1.5682235177853587
DDX41,1.4546779137714105
ATMIN,0.8771270907127567
TSG101,-0.09104618986980682
FBXW11,-1.3436677695720762
UBE2D4,-1.4985796943847427
RPS27A,-0.7028381294353515
UBE2D2,-1.6694117636013273
ATP6V1H,0.6105481230538412
UBE2D1,0.14694515223685206
MFSD11,-0.8901577678601718
CCT3,1.5677292980735256
LNX1,-0.48514571725878186
MRFAP1L1,-0.15676308257156346
GTF2B,-1.491340887716446
FBXL13,-1.4647907998450718
FBXL12,-1.378110393879159
FBXL15,-1.1618495259896633
FBXL14,-1.503877132149338
FBXL16,-1.537001679166491
FBXL19,-1.709908661144006
FBXL18,-1.4928597152060892
CCDC51,1.2545290888797378
PPP1R11,0.47588666927016177
AKTIP,1.2311808314645873
RNF41,-1.3541473588423378
ANAPC1,-1.813046231696242
ANAPC2,-0.6409373086962886
ANAPC5,-1.2594315484465828
ANAPC4,-1.8750399500245185
ANAPC7,-1.5128680056445176
ZNRF1,-1.263502463635217
LRR1,-2.1515760828849135
ZNRF2,-1.4236013502867852
FBXO30,-1.5683182660200474
FBXO5,-1.5109951729056714
FBXO32,-1.3670751941121606
EMC7,0.42783886798580467
KLHL25,-1.3478408118318188
KLHL21,-1.3320888113070415
KLHL20,-1.8673175528491825
KLHL22,-1.3690117211161348
MKRN1,0.7442099894326148
SPSB2,-1.1443227992388296
SPSB1,-1.585793378666866
TRIM50,-1.0369828658152005
SPSB4,-1.3890440729534541
ARF1,1.5020676847721883
CDC34,-0.35664429708367806
AREL1,0.22568886826747656
LONRF1,-1.2987942547231601
CIAO2B,-0.7100066715115776
RNF25,-0.7593381741183609
UBE2V1,-0.1444364859299497
UBE2V2,-2.1058266664738503
RNF26,2.0284314952414144
PSMD8,-0.054451592067075234
LMO7,-1.9157394651503625
MGRN1,1.0845016531005558
DHX8,-1.2917029192244465
SPCS1,-0.10315613279329484
ITCH,-1.9844940777993467
PSMD4,0.17917215425477614
FLAD1,0.8450781288949981
CBLL2,-1.6721835864163836
ARIH2,-1.1662434896159872
TRIP12,-1.1464733434962833
MEX3C,-1.617459129549098
E2F6,-1.8660165903521126
SNW1,-0.10030713336041952
PRCC,-1.3769263678240227
C3AR1,-0.6133201502222425
BTRC,-1.7198883892312244
TRIM11,0.2786636813200606
HUWE1,-0.8291938073345821
UFC1,-0.5276209852197267
LRRC41,-1.3512629744761842
USP25,-1.0208776330360054
MOAP1,-0.1829494509169519
ASB2,-1.4675675240395154
ASB1,-0.5729041217439851
ASB6,0.28786637549956656
ASB7,-1.80287797845517
ASB4,-1.7386020167106262
ASB5,-1.5169864929133334
ASB8,-1.6677237424459965
ASB9,-1.7254216539362812
PIP4K2C,-1.400962801553513
ZMPSTE24,1.1984808361436725
MRPL34,0.7730812404537307
UBE2R2,-1.7361599706636752
IMPA1,1.6880752822938014
RNF19B,-0.8742802226262061
RNF19A,-1.8084341958024237
RFX5,-1.3988527570463156
TRAIP,-2.0316868992949884
UBA52,-0.5556976134666098
KAT7,-1.2072237593473345
EXOSC7,0.11679530011168851
ADAR,-1.3406360147916194
STK24,-0.8517097710141961
GPR161,-1.0548986146670616
UBE2E1,-1.5573424677722656
UBE2E3,-1.2082395516716662
UBE2E2,-1.8014009690906252
DLGAP3,-0.018382644464707498
JTB,-0.5683964263549252
TRIM9,-1.434269920087021
FBXL20,-1.2997647852314391
TRIM4,-0.998163582562773
FBXW12,-1.7959288651237943
PI4KB,0.8094108775315692
RNPEP,-0.05443010252492413
ELOB,1.0478952221805877
FBXW8,-1.5484140241366622
SKP2,-2.412935301163538
ZBTB16,-1.311171489542756
SKP1,-1.3253189869946096
DEDD,-0.6654708365445472
WDR26,-1.086607154884419
FBXW9,-1.4248115524999143
FBXO21,-0.9611574961285339
FBXO27,-1.3680808315510151
HNRNPAB,-1.0407281229894967
DDX19B,0.5797090472185686
FBXO28,0.3065054824854226
FBXW4,0.2929700766824846
FBXW5,-1.3809781757075574
FBXW7,-1.273669126072586
KLHL11,-1.2998742599796738
KLHL12,-1.0583058643609342
LRSAM1,-0.8003310720560611
SH3RF1,-1.0661642896231451
CSTB,0.30238123880384876
GNB1,-1.6386287528183872
UBE2D3,-2.270916673138996
TRIM69,-1.2799862912023674
JOSD1,-1.1076273080975165
TRIM63,0.16661592779128168
PIP5K1A,-1.9420376504073347
KEAP1,-0.7622136222933047
ATP6V0C,1.8781834937718538
ERCC3,-0.9786016520714618
RNF34,-0.9105945760016838
TOR1A,-0.541131070264782
TOR1B,-0.4815423333525702
RLIM,-1.584972783201909
TMEM248,-0.37242983132878077
MFSD5,-0.05623498794231666
PSME3,-1.763823571825618
KBTBD13,-1.314907958733788
DDX23,-1.0404608050147062
ERP44,1.116730359231196
ILF2,-0.9096890658242694
ASB10,-1.4409594950643476
UBE2J1,-2.1043409822380905
UBE2J2,-1.4793498703112533
WWP1,0.13572694708192382
BTBD1,-0.715403258000235
FBXO10,-1.334850843772323
FBXO17,-1.411649997421023
FBXO15,-1.474108409574623
ASB13,-1.6066277934090418
CAPRIN1,-0.3848759429262048
PPP1R7,1.425503945988673
CERS2,0.4772313561865583
ASB17,-1.8914641249724116
EIF4ENIF1,-1.446869510870606
CUL5,-0.9696545432674862
CUL7,0.0062712928326830895
CUL1,-1.6653622105001429
CUL2,-2.077468974496353
CUL3,0.32382379701453967
TRIM27,-0.9075670514483823
TRIM21,-0.11776937253558858
IRF2BPL,-0.4409059274119828
RNF138,-1.060373358937706
TOR1AIP1,-0.7405356274311838
DZIP3,-1.606748231116369
RBBP6,-2.448171341468601
RNF182,-1.2841833738585524
RBX1,-0.8931563652818082
RNF217,-1.3451771496395593
RNF213,-1.7281874581846104
SLBP,-1.7616834759738647
SMURF1,2.919736357291908
UBE2F-SCLY,-0.8659305898820328
SMURF2,-1.6040633668616493
CDC16,-1.0202989562961307
UBAP2L,-0.56337379586426
RNF130,1.5630804490469306
B4GALT1,1.3730702753992283
B4GALT3,0.6919058845341193
PJA2,-1.4396377664040916
RIC8A,-0.5183956419843359
HERC1,-1.133392674616691
HERC3,-1.0143571580639439
HERC2,2.5988000665622097
HERC5,-1.863831391240678
HERC4,-2.3885521394421643
HERC6,-1.7555726316279145
MRPL9,1.0985893804055675
UBE2I,-1.6950487128274185
UBE2H,-0.9615946814978512
UBE2K,-1.7101646183267878
UBE2M,0.6730998862693386
UBE2O,-1.8366188111214306
UBE2N,-1.0030637891398684
UBE2A,-0.662184873777763
UBE2C,-2.4867974547547496
UBE2B,-2.4771051319549753
UBE2F,-1.564887515998234
UBA5,0.2902492141214627
RBCK1,-0.5606043533803314
UBE2S,-2.392338773118324
UBE2U,-2.071228709203365
UBE2T,-1.862951576287985
UBE2W,-2.1556177784697534
DPF2,0.13159762371507822
UBA1,1.9907336713276786
FBXO2,-1.323181558209299
FBXO4,-0.5604978145260122
FBXO6,1.313431936673636
FBXO7,0.7607664286787202
FBXO9,-0.40638353019655044
HACE1,-1.0965902364753666
SRPRB,0.7913676948858968
ASB11,-1.3756592724620638
FHL3,0.08915191674567964
FBXO44,-1.3767735168949462
FBXO41,-1.5479747564005149
FBXO40,-2.037844223705762
NDUFA8,1.2073238649989686
DET1,-0.8865119683992697
TP53,-0.6069661583957332
MAEA,0.4823353214593415
TRIM71,-1.027123091794378
BIRC6,-0.13476066179249993
PEX19,1.6116226130075226
MAP2K1,-0.146882292314177
ADPGK,3.7430757711169877
ANGEL2,-1.1013182037777491
RCHY1,-0.5588689373813701
LYPD3,-0.3031361658390555
NSF,0.671473068457447
APEX1,0.1864930816588608
UBE2Z,-1.0758580736904118
MAD2L1BP,-0.8968042638233945
POGK,-0.6984954026217693
PPP1CA,4.666741825589913
MYLIP,-1.2407386944050414
M6PR,1.0351048787391604
HECTD2,-1.3705031858731542
HECTD3,-0.012219116478537241
ASB12,-1.5307948041538906
HECTD1,-2.0297647912112775
ASB14,0.4667675259355015
ASB15,-1.6566333132954978
ASB16,-1.3698289432804573
UBE2QL1,-0.6787299302487733
ASB18,-1.2210873554413244
DHX16,-0.05944664870283037
AC022826.2,-1.1162014324605851
STUB1,1.314291038235845
ANAPC11,-0.9671501086599994
ANAPC10,0.04704367975837635
ANAPC13,0.1446398892049592
CSNK1D,0.5454643048029404
UBR4,0.680236764658656
WSB1,-2.3665929169105633
SCAMP3,1.6402735665902952
CHTOP,-1.5167021453657514
KLHL5,-1.3419762476230552
KLHL2,-1.3234555606692888
KLHL3,-1.5618108286574857
UBR2,-1.3013119912993814
UBR1,-1.859467153884086
FBXO22,-0.033284930403180694
KLHL9,-0.8083623870068583
FBXL8,-1.3054763823826518
SOCS1,-2.230898441005996
