z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,427,485.49,16.00030937200903,0.9998716865685783,0.8795237800984572
2,1.5,187,252.06,13.01139500591693,0.9999997136938692,0.7418868523367452
2,2.0,68,98.05,9.858372076565177,0.9988488041420268,0.6935237123916369
3,1.0,286,338.56,14.798189078397398,0.999808687003533,0.8447542533081286
3,1.5,171,231.91,13.104270296357598,0.9999983249930235,0.7373550084084343
3,2.0,68,96.18,9.359893161783418,0.998696846626007,0.7070076939072572
4,1.0,178,227.85,12.396269600166011,0.999971069813231,0.7812157120912882
4,1.5,129,180.7,12.14701609449827,0.99998960296699,0.713890426120642
4,2.0,68,96.77,9.902378502157955,0.9981658605802094,0.7026971168750646
5,1.0,116,156.3,9.9040395798886,0.9999763970615004,0.7421625079974408
5,1.5,87,132.81,9.977670068708427,0.9999977970276579,0.6550711542805512
5,2.0,64,88.01,9.117559980608847,0.9957730146828817,0.727190092034996
9,1.0,33,45.77,6.338540841550207,0.9780298181586332,0.7209962857767096
9,1.5,24,39.14,5.662190388886619,0.9962510013899006,0.6131834440470108
9,2.0,21,32.98,5.670943484112675,0.9826792033450858,0.6367495451788964
12,1.0,20,24.5,4.179712908801273,0.859176971537026,0.8163265306122449
12,1.5,15,21.91,4.545536271992558,0.9357662075376525,0.6846188954815153
12,2.0,12,16.7,3.858756276314948,0.8883897299063599,0.718562874251497
