query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,comparison
query_1,TRUE,4.4981261635473e-18,152,148,24,0.16216216216216217,0.15789473684210525,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,12733,1815,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","COG3,COPA,STX5,KDELR2,COG6,GOSR1,ARCN1,LMAN1,SPTA1,SEC24A,SEC22B,DCTN4,BET1L,KDELR3,SPTAN1,CD55,COG5,ARF1,FOLR1,SEC23A,COPG2,SEC24D,COG8,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,4.4981261635473e-18,300,148,31,0.20945945945945946,0.10333333333333333,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,12733,1467,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","COG3,COPA,STX5,KDELR2,PDIA3,COG6,GOSR1,ARCN1,LMAN1,SPTA1,SEC24A,SEC22B,UAP1,DCTN4,BET1L,ALG2,KDELR3,MAN1A2,CALR,SPTAN1,CD55,COG5,ARF1,DDOST,FOLR1,SEC23A,COPG2,SEC24D,COG8,GOSR2,EDEM1",CD_1E_mineral_abs_ALS
query_1,TRUE,1.1277210456215045e-17,180,148,25,0.16891891891891891,0.1388888888888889,REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,12733,3074,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","COG3,COPA,STX5,KDELR2,COG6,GOSR1,ARCN1,LMAN1,SPTA1,SEC24A,SEC22B,DCTN4,BET1L,KDELR3,MAN1A2,SPTAN1,CD55,COG5,ARF1,FOLR1,SEC23A,COPG2,SEC24D,COG8,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,5.561142580870725e-16,98,148,19,0.12837837837837837,0.19387755102040816,REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,12733,1628,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","COG3,COPA,STX5,KDELR2,COG6,GOSR1,ARCN1,SPTA1,DCTN4,BET1L,KDELR3,SPTAN1,CD55,COG5,ARF1,FOLR1,COPG2,COG8,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,1.6472271910403364e-15,40,148,14,0.0945945945945946,0.35,REACTOME_INTRA_GOLGI_TRAFFIC,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTRA_GOLGI_TRAFFIC,12733,2096,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X","COG3,STX5,COG6,GOSR1,STX6,BET1L,TRIP11,MAN1A2,COG5,GOLIM4,ARF1,COG8,VPS45,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,3.1340549508475815e-13,611,148,35,0.23648648648648649,0.057283142389525366,REACTOME_MEMBRANE_TRAFFICKING,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MEMBRANE_TRAFFICKING,12733,2177,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","ADRB2,COG3,COPA,STX5,KDELR2,COG6,GOSR1,STX6,ARCN1,LMAN1,SPTA1,SEC24A,SEC22B,AP4E1,DCTN4,EXOC4,BET1L,TRIP11,KDELR3,MAN1A2,SPTAN1,SNAP23,CD55,COG5,GOLIM4,YWHAH,ARF1,FOLR1,SEC23A,FTH1,COPG2,SEC24D,COG8,VPS45,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,5.291762762524961e-13,703,148,37,0.25,0.05263157894736842,REACTOME_VESICLE_MEDIATED_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VESICLE_MEDIATED_TRANSPORT,12733,3110,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","ADRB2,COG3,COPA,STX5,KDELR2,COG6,GOSR1,STX6,ARCN1,LMAN1,SPTA1,SEC24A,SEC22B,AP4E1,DCTN4,EXOC4,BET1L,TRIP11,KDELR3,MAN1A2,CALR,SPTAN1,SNAP23,APOE,CD55,COG5,GOLIM4,YWHAH,ARF1,FOLR1,SEC23A,FTH1,COPG2,SEC24D,COG8,VPS45,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,1.0436878680036104e-12,195,148,21,0.14189189189189189,0.1076923076923077,REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,12733,2095,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","COG3,COPA,STX5,KDELR2,COG6,GOSR1,STX6,ARCN1,SEC22B,DCTN4,BET1L,TRIP11,KDELR3,MAN1A2,COG5,GOLIM4,ARF1,COPG2,COG8,VPS45,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,3.648962188218199e-10,700,148,33,0.22297297297297297,0.047142857142857146,REACTOME_TRANSPORT_OF_SMALL_MOLECULES,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSPORT_OF_SMALL_MOLECULES,12733,3071,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","SLC5A6,SLC31A1,ATP8B2,SLC20A2,SLC30A10,SLC12A7,SLC20A1,SLC7A11,P4HB,SLC7A2,ABCC4,ATP2B1,SLC4A7,SLC7A1,SLC12A2,SLC22A5,ANO10,SLC33A1,SLC9A9,SLC12A6,SLC41A2,APOE,PRKAR2B,ATP1A4,ATP13A1,ARF1,SLC12A4,SLC1A5,APOC2,ATP1A1,FTH1,SLC7A9,SLC9A7",CD_1E_mineral_abs_ALS
query_1,TRUE,6.609871450262284e-10,244,148,20,0.13513513513513514,0.08196721311475409,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,12733,2865,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","SLC5A6,SLC31A1,SLC20A2,SLC30A10,SLC12A7,SLC20A1,SLC7A11,SLC7A2,SLC4A7,SLC7A1,SLC12A2,SLC22A5,SLC33A1,SLC9A9,SLC12A6,SLC41A2,SLC12A4,SLC1A5,SLC7A9,SLC9A7",CD_1E_mineral_abs_ALS
query_1,TRUE,1.7747171678033953e-9,106,148,14,0.0945945945945946,0.1320754716981132,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,12733,3064,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X","SLC20A2,SLC12A7,SLC20A1,SLC7A11,SLC7A2,SLC4A7,SLC7A1,SLC12A2,SLC9A9,SLC12A6,SLC12A4,SLC1A5,SLC7A9,SLC9A7",CD_1E_mineral_abs_ALS
query_1,TRUE,2.6076718050679565e-7,33,148,8,0.05405405405405406,0.24242424242424243,REACTOME_CARGO_CONCENTRATION_IN_THE_ER,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CARGO_CONCENTRATION_IN_THE_ER,12733,1535,,"X,X,X,X,X,X,X,X","STX5,LMAN1,SEC24A,SEC22B,FOLR1,SEC23A,SEC24D,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,1.4281523628653618e-5,37,148,7,0.0472972972972973,0.1891891891891892,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,12733,469,,"X,X,X,X,X,X,X","STX5,GOSR1,STX6,SEC22B,BET1L,SNAP23,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,1.4281523628653618e-5,23,148,6,0.04054054054054054,0.2608695652173913,KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION,12733,704,,"X,X,X,X,X,X","COPA,KDELR2,ARCN1,KDELR3,ARF1,COPG2",CD_1E_mineral_abs_ALS
query_1,TRUE,4.163406385104161e-5,7,148,4,0.02702702702702703,0.5714285714285714,REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,12733,1543,,"X,X,X,X","SLC12A7,SLC12A2,SLC12A6,SLC12A4",CD_1E_mineral_abs_ALS
query_1,TRUE,5.315393230357425e-5,1382,148,37,0.25,0.026772793053545588,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,12733,2466,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","ADRB2,COG3,COPA,STX5,KDELR2,PDIA3,COG6,GOSR1,P4HB,ARCN1,LMAN1,SPTA1,SEC24A,PDIA6,SEC22B,UAP1,DCTN4,BET1L,ALG2,KDELR3,MAN1A2,CKAP4,CALR,SPTAN1,APOE,CD55,COG5,ARF1,DDOST,FOLR1,SEC23A,USP33,COPG2,SEC24D,COG8,GOSR2,EDEM1",CD_1E_mineral_abs_ALS
query_1,TRUE,6.195920781586053e-5,67,148,8,0.05405405405405406,0.11940298507462686,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,12733,1625,,"X,X,X,X,X,X,X,X","STX5,LMAN1,SEC24A,SEC22B,FOLR1,SEC23A,SEC24D,GOSR2",CD_1E_mineral_abs_ALS
query_1,TRUE,2.3313967195174443e-4,316,148,15,0.10135135135135136,0.04746835443037975,WP_MIRTARGETED_GENES_IN_MUSCLE_CELL,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_MIRTARGETED_GENES_IN_MUSCLE_CELL,12733,3670,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","SLC7A11,ARCN1,SEC24A,MPZL1,SLC4A7,UAP1,SCAMP1,SLC12A2,PKN2,SNAP23,SLC12A4,SEC23A,ATRX,CEBPB,LTN1",CD_1E_mineral_abs_ALS
query_1,TRUE,4.442355723250019e-4,12,148,4,0.02702702702702703,0.3333333333333333,KEGG_MEDICUS_REFERENCE_COPII_VESICLE_FORMATION,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_COPII_VESICLE_FORMATION,12733,703,,"X,X,X,X","SEC24A,SEC23B,SEC23A,SEC24D",CD_1E_mineral_abs_ALS
query_1,TRUE,4.598150305275115e-4,89,148,8,0.05405405405405406,0.0898876404494382,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,12733,3098,,"X,X,X,X,X,X,X,X","PDIA5,YIF1A,PDIA6,KDELR3,CALR,CEBPB,GOSR2,EDEM1",CD_1E_mineral_abs_ALS
query_1,TRUE,6.486605431982531e-4,27,148,5,0.033783783783783786,0.18518518518518517,REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,12733,1443,,"X,X,X,X,X","PDIA3,SEC24A,CALR,SEC23A,SEC24D",CD_1E_mineral_abs_ALS
query_1,TRUE,7.679066893004394e-4,47,148,6,0.04054054054054054,0.1276595744680851,REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,12733,2107,,"X,X,X,X,X,X","PDIA5,YIF1A,PDIA6,KDELR3,GOSR2,EDEM1",CD_1E_mineral_abs_ALS
query_1,TRUE,9.958429834539806e-4,815,148,24,0.16216216216216217,0.029447852760736196,REACTOME_CELLULAR_RESPONSES_TO_STIMULI,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CELLULAR_RESPONSES_TO_STIMULI,12733,1556,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","RPSA,SOD1,MT1A,SLC7A11,P4HB,PDIA5,YIF1A,PDIA6,HM13,PGRMC2,DCTN4,RICTOR,ATOX1,KDELR3,PKN2,CALR,PRKAR2B,SESN2,GCN1,GSTA3,NOX5,CEBPB,GOSR2,EDEM1",CD_1E_mineral_abs_ALS
query_1,TRUE,0.0014211930131360498,53,148,6,0.04054054054054054,0.11320754716981132,KEGG_VIBRIO_CHOLERAE_INFECTION,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_VIBRIO_CHOLERAE_INFECTION,12733,495,,"X,X,X,X,X,X","KDELR2,PDIA4,SEC61A1,SLC12A2,KDELR3,ARF1",CD_1E_mineral_abs_ALS
query_1,TRUE,0.001514399758452645,33,148,5,0.033783783783783786,0.15151515151515152,REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,12733,1436,,"X,X,X,X,X","SLC7A11,SLC7A2,SLC7A1,SLC1A5,SLC7A9",CD_1E_mineral_abs_ALS
query_1,TRUE,0.004705838686357975,95,148,7,0.0472972972972973,0.07368421052631578,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,12733,1626,,"X,X,X,X,X,X,X","COPA,KDELR2,ARCN1,SEC22B,KDELR3,ARF1,COPG2",CD_1E_mineral_abs_ALS
query_1,TRUE,0.004713054056501136,129,148,8,0.05405405405405406,0.06201550387596899,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,12733,1965,,"X,X,X,X,X,X,X,X","COPA,KDELR2,ARCN1,SEC22B,DCTN4,KDELR3,ARF1,COPG2",CD_1E_mineral_abs_ALS
