query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,comparison
query_1,TRUE,3.8286833445114526e-10,54,134,12,0.08955223880597014,0.2222222222222222,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,12733,2103,,"X,X,X,X,X,X,X,X,X,X,X,X","ATP2A1,ATP7A,ATP11A,ATP9A,ATP8A1,ATP10A,ATP8A2,ATP8B3,ATP2B1,ATP1A1,ATP1A4,ATP1A2",CD_1E_mineral_abs_PD
query_1,TRUE,3.368127972017917e-7,700,134,28,0.208955223880597,0.04,REACTOME_TRANSPORT_OF_SMALL_MOLECULES,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSPORT_OF_SMALL_MOLECULES,12733,3071,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","ABCG1,CLCN3,ATP2A1,ATP7A,ATP11A,ATP9A,ABCB1,TFRC,SLC22A3,SLC20A1,SLC39A1,ATP8A1,ATP10A,ATP8A2,ANO10,ABCB5,ATP8B3,ATP2B1,ATP1A1,SLC7A5,SLC12A2,ATP1A4,SLC36A4,ATP1A2,RHAG,SLC2A14,SLC22A1,BEST3",CD_1E_mineral_abs_PD
query_1,TRUE,3.368127972017917e-7,179,134,15,0.11194029850746269,0.08379888268156424,REACTOME_ION_CHANNEL_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ION_CHANNEL_TRANSPORT,12733,2101,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","CLCN3,ATP2A1,ATP7A,ATP11A,ATP9A,ATP8A1,ATP10A,ATP8A2,ANO10,ATP8B3,ATP2B1,ATP1A1,ATP1A4,ATP1A2,BEST3",CD_1E_mineral_abs_PD
query_1,TRUE,0.00012283973279433166,44,134,7,0.05223880597014925,0.1590909090909091,PID_AJDISS_2PATHWAY,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_AJDISS_2PATHWAY,12733,1157,,"X,X,X,X,X,X,X","PTPN1,IGF1R,BDNF,CASP3,RET,ADAM10,DNM2",CD_1E_mineral_abs_PD
query_1,TRUE,7.067081292759664e-4,142,134,10,0.07462686567164178,0.07042253521126761,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,12733,1597,,"X,X,X,X,X,X,X,X,X,X","VAMP4,SYNJ1,TFRC,IGF2R,ITSN2,SYT1,EPS15,DNM2,SH3GL3,VAMP7",CD_1E_mineral_abs_PD
query_1,TRUE,0.0025997211902884375,103,134,8,0.05970149253731343,0.07766990291262135,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,12733,1536,,"X,X,X,X,X,X,X,X","VAMP4,TFRC,IGF2R,ITSN2,SYT1,EPS15,SH3GL3,VAMP7",CD_1E_mineral_abs_PD
query_1,TRUE,0.0025997211902884375,5,134,3,0.022388059701492536,0.6,REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT,12733,1354,,"X,X,X","ABCB1,SLC22A3,SLC22A1",CD_1E_mineral_abs_PD
query_1,TRUE,0.0030156436188193995,52,134,6,0.04477611940298507,0.11538461538461539,REACTOME_ION_HOMEOSTASIS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ION_HOMEOSTASIS,12733,2102,,"X,X,X,X,X,X","ATP2A1,ATP2B1,ATP1A1,ITPR2,ATP1A4,ATP1A2",CD_1E_mineral_abs_PD
query_1,TRUE,0.009418990074912054,22,134,4,0.029850746268656716,0.18181818181818182,BIOCARTA_IGF1R_PATHWAY,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_IGF1R_PATHWAY,12733,153,,"X,X,X,X","PIK3R1,IGF1R,YWHAH,MAP2K1",CD_1E_mineral_abs_PD
query_1,TRUE,0.009418990074912054,68,134,6,0.04477611940298507,0.08823529411764706,REACTOME_RHOB_GTPASE_CYCLE,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOB_GTPASE_CYCLE,12733,2652,,"X,X,X,X,X,X","PIK3R1,TFRC,SNAP23,AKAP13,PKN2,ERBIN",CD_1E_mineral_abs_PD
