z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,464,356.02,15.675445767186334,2.8195762508350435e-12,1.3032975675523848
2,1.5,257,179.95,11.684498277632633,2.1376746583958115e-11,1.4281744929146987
2,2.0,110,66.2,7.769169839822013,8.6184220149923e-09,1.661631419939577
3,1.0,326,242.74,15.183952054718825,2.0858943078413857e-08,1.3430007415341516
3,1.5,242,166.7,11.330048543585326,1.5053774815651666e-11,1.4517096580683864
3,2.0,110,65.93,7.813136374081794,8.47782645895455e-09,1.668436220233581
4,1.0,224,162.52,10.737299474262604,5.146325593413013e-09,1.3782919025350726
4,1.5,193,128.9,10.784711400867433,1.3941560251591217e-09,1.4972847168347556
4,2.0,110,66.86,7.987515258201389,3.314839636649033e-08,1.645228836374514
5,1.0,163,113.65,10.174846436187623,6.166975181868986e-07,1.4342278926528815
5,1.5,150,93.18,9.179738558368642,3.013582605350799e-10,1.6097875080489374
5,2.0,103,59.45,7.3544204394364066,1.5940374290736129e-09,1.7325483599663583
9,1.0,47,31.73,5.323260279189813,0.002061836945085949,1.4812480302552788
9,1.5,43,28.3,5.105878964487896,0.0019944755672387854,1.519434628975265
9,2.0,39,23.85,5.026678824034812,0.001289485632693218,1.6352201257861634
12,1.0,26,17.0,3.698648401781386,0.007480508837587838,1.5294117647058822
12,1.5,23,15.39,3.8416012286545302,0.023798731808851645,1.4944769330734242
12,2.0,20,12.91,3.707006878871417,0.02790000889388882,1.549186676994578
