z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,240,306.38,15.818836872539018,0.9999864322440517,0.7833409491481167
2,1.5,126,145.81,11.59197567285232,0.9562690405993439,0.8641382621219394
2,2.0,44,54.99,7.290397794359372,0.9341539029257129,0.8001454809965448
3,1.0,164,210.08,14.376842490616637,0.9993250497687501,0.7806549885757806
3,1.5,109,133.18,8.978173533631438,0.9964614898272887,0.8184412073884967
3,2.0,44,55.17,6.772082397608582,0.950469066758302,0.7975348921515316
4,1.0,118,144.11,12.64823703130203,0.9805062745503269,0.8188189577406148
4,1.5,90,108.12,9.652232902287428,0.9697605349729258,0.832408435072142
4,2.0,44,55.51,7.1337157218380955,0.946678229644393,0.7926499729778419
5,1.0,87,99.96,10.047805730606061,0.9014458247173791,0.8703481392557023
5,1.5,74,81.64,9.29787072398837,0.7943743221560327,0.9064184223419892
5,2.0,44,52.26,7.16884928004488,0.8753820371227368,0.8419441255262151
9,1.0,30,29.45,4.920111787347926,0.45549651324068224,1.0186757215619695
9,1.5,30,25.8,4.724404724407087,0.1870013010130176,1.1627906976744187
9,2.0,23,23.06,4.7493578513310615,0.5050398181979475,0.997398091934085
12,1.0,16,14.92,3.703187815922924,0.38528070632515776,1.0723860589812333
12,1.5,16,13.3,3.7269290307168443,0.23439259401600482,1.2030075187969924
12,2.0,13,12.21,3.3114800316474806,0.40572183239590087,1.0647010647010646
