z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,185,280.11,14.835696815451575,0.9999999999276631,0.6604548213201956
2,1.5,84,143.67,9.668562457780371,0.9999999996618776,0.5846732094382961
2,2.0,29,55.8,6.539113089708727,0.9999792005640747,0.5197132616487455
3,1.0,117,197.53,10.324199726855346,0.9999999999999969,0.5923150913785248
3,1.5,74,132.55,9.53139549069285,0.999999999594749,0.5582798943794794
3,2.0,29,55.49,6.55209126920558,0.9999736123854801,0.522616687691476
4,1.0,81,131.99,10.152334706854377,0.9999997449707914,0.6136828547617244
4,1.5,55,105.57,9.355485022167478,0.9999999676653646,0.5209813393956617
4,2.0,29,55.39,7.212343585825622,0.9998734017145354,0.5235602094240838
5,1.0,50,88.46,8.9480947692791,0.9999913874195162,0.5652272213429799
5,1.5,40,77.64,9.32150202488848,0.9999730427982766,0.5151983513652756
5,2.0,23,50.88,6.577659158089602,0.9999887535969663,0.4520440251572327
9,1.0,17,24.48,4.727536356285374,0.9432002597969307,0.6944444444444444
9,1.5,15,21.48,4.050876448375091,0.9451622995016378,0.6983240223463687
9,2.0,13,17.97,4.013614331248084,0.8921948710180809,0.7234279354479689
12,1.0,7,12.21,3.188400853092346,0.9488756126667033,0.5733005733005733
12,1.5,5,10.48,2.889567441677041,0.9710515420533563,0.47709923664122134
12,2.0,4,8.77,2.6976100533620495,0.9614889236970826,0.45610034207525657
