z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,233,402.77,17.903549927318885,1.0,0.5784939295379498
2,1.5,105,204.51,13.324034674226871,0.9999999999999595,0.5134223265365997
2,2.0,40,76.46,8.308333166165161,0.9999942897052658,0.5231493591420351
3,1.0,146,280.47,13.998896385072644,1.0,0.5205547830427496
3,1.5,93,192.52,12.875154368006623,0.9999999999999946,0.4830666943694161
3,2.0,40,76.04,7.98864193715052,0.9999967800203056,0.5260389268805892
4,1.0,88,184.39,11.23556407128721,1.0,0.4772493085308314
4,1.5,72,149.26,10.961405019430675,0.9999999999990948,0.4823797400509179
4,2.0,40,78.29,7.4179444592151,0.9999998777115181,0.510920934985311
5,1.0,54,125.82,11.242223979266736,0.9999999999161934,0.4291845493562232
5,1.5,46,108.08,10.301145567362884,0.999999999162332,0.4256106587712805
5,2.0,36,70.66,8.803658330489661,0.9999587466409328,0.5094820266062836
9,1.0,22,36.55,5.398842468529713,0.9964808023261835,0.6019151846785226
9,1.5,19,31.1,5.510898293381942,0.9859414727995569,0.6109324758842444
9,2.0,17,25.77,4.715622970509836,0.968541351467445,0.6596818005432674
12,1.0,7,21.8,4.469899327725402,0.9995352446469353,0.3211009174311926
12,1.5,5,18.73,3.820615133718653,0.9998369687135351,0.2669514148424987
12,2.0,3,13.68,3.4318508126082636,0.9990709511173386,0.2192982456140351
