Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C517,CHID1 DEFA1A3 TECTB NEU1 CD14 RCN1 GLG1 TIMP1 PON2 TEX264 UAP1L1 SND1 LGMN DNASE2B LYZL1 PLD2 FAM114A1 CST3 ZPLD1 HEXD ATP5MGL SUSD6 ZDHHC24 VWDE APMAP PHEX M6PR CBWD3 WDYHV1 KIAA0930 SDF4 PLAUR TCTA PDIA4 RNPEP TCOF1 PLIN2 WDTC1 DDX11L8 POLD4 MESD VPS39 LAMC1 CTSV IFIT3 ACP5 FUOM EDEM2 CTSL SERINC3 LMAN2 CLPTM1 ARSF ABHD4 FCGRT PCSK9 CALU TAF10 TXNDC11 PIGT CTDSP2 C5orf15 CD302 DSE CD99 ABCA2 PLOD3 PGLS SH3YL1 ARSD HYAL3 GANAB SCPEP1 TCIRG1 CTSW PLPP1 CABIN1 TBC1D9B GRN PPT2 SUOX CDC23 SLC38A10 INSIG2 UGGT1 GALNS C1D DAB2 TCF25 RETREG3 CTSK ADIPOR1 PTPRK NAGPA IDS RAB31 MYOF RASSF7 ACADVL PSEN1 CALR PLBD1 P2RX4 PPARG DDIT3 GALC ARPC1B LCTL GRINA ANAPC15 APOC1 LMF1 FBXO6 PFKL MAN2B1 SUMF1 CTSD FAM3B AC010422.3 GASK1B WIPI1 PLPP3 ATP6AP1L ENPP1 PTTG1IP PROS1 MLEC HYAL1 PRMT2 B3GALT2 ABHD14B IDUA CD81 ILVBL RASSF6 IGF2R ASAH1 CD300C SLC26A11 TMEM175 PRCP ITFG1 ERLEC1 LDLRAD2 CNTNAP3B KCTD12 MAN1B1 TMPPE PRKCH EML3 TFEC TNS3 YIPF2 SIDT2 CES3 SCGB1D1 RAB9A OS9 MINDY1 SPNS2 ARSK LAMP2 COMT TRAM2 NAGLU CCPG1 SCAP NAGK MICU1 MYDGF DPYD CHI3L1 PICALM LEPROT PRNP TMCO3 RNPEPL1 PLD3 GANC LTA4H TNFSF13 MFSD10 TPRG1L C11orf58 HEXB MPG SIRPA MOGS BABAM2 IGSF6 SEL1L LYPD4 FCSK INPP1 ZER1 LYPD5 DENND5A PLIN3 STS ZDHHC7 TMEM38B TENT5A AGPAT1 ERGIC2 PDLIM5 PLA2G7 GABARAPL2 PLPPR2 FTH1 PDIA6 SLC15A3 SLC22A4 PNKP TRAPPC6A OSTM1 NINJ1 AREL1 LRP10 ANXA5 ACSS2 CTSA P3H3 MICOS13 ALPL GNPTG HNRNPA3P1 RAB27B SNX1 APRT DOCK4 ATG3 ATRN YIF1A ARSG ERMP1 AIFM2 DHFR2 FKBP8 CRTAP ABCG1 ATP10D MAN2B2 PEX19 TMEM134 IFNGR2 MANEAL EEF1AKMT3 SPTLC2 YIPF3 NPC2 MITF AIF1 IFNGR1 NUAK1 XG NPEPL1 TCN2 FUCA1 CLN5 MCOLN1 HMGCL GLB1 CREG1 PDXK HPRT1 MAGED2 LMBRD1 PLA2G4A NOTCH2 CHN2 ICAM3 P4HB ACP7 CENPBD1 G6PC3 NUCB1 ANAPC2 MOGAT1 HSPA5 SH3TC1 IL10RB SEC61A1 TAX1BP3 ECPAS CARD19 CDC16 UNC93B1 MYORG PTGDS DRAM1 LYZL2 SLCO1B7 FAM72A TK2 TMEM59 GALNT2 GTF2H2C_2 GSTK1 CTDSP1 TMED1 AOAH CEBPD TSPAN31 GUSB STC1 FKBP2 CERCAM PLA2G15 SLC50A1 GMPR2 P3H4 ACADM SREBF2 ATRAID NAMPTP1 TREM2 NCSTN SKAP2 HEXA CD151 PARP4 TMED9 IFNAR1 SPHK1 SERPINB8P1 RNASE4 ERP29 GNS HLA-DQA2 MFSD1 MGMT GASK1A TCTN1 PAPSS1 FUT11 APOE VPS9D1 TIMP2 CES4A GABARAP PPIB MTCH1 ABHD2 CLDN12 EFCAB14 TRIOBP ARAF CD63 PDYN HGSNAT RRAS CTNS ARSE MTX1 RIN2 SULF1 IL13RA1 COCH CDC26 SLC7A7 TAPBPL PILRA SMPD1 PRDX4 RNASEH1P1 THTPA TXNRD2 XYLT2 DDOST GNPTAB GAA CTSF CLN3 FNDC3B PIGQ HLA-DMA C16orf58 ATP1B1 SIAE SLURP1 ENG TMED10 MAFB TGFBI AC138894.1 SLCO2B1 STEAP2 PECAM1 MAN1C1 ATP6V0C PLOD1 SSR2 CTSH MVD EMC10 FUCA2 GLB1L3 SCARB2 H6PD CPQ CNPY2 CDC34 CHFR ATP6V1C1 APLP2 SCAMP2 DNAJC3 TCEAL6 HS1BP3 CLEC2A APOD INSL5 GK HSP90B1 AUP1 INF2 TPSB2 PINK1 ACP2 RARRES1 MPZL1 CTBS KIAA0513 DPP7 TXNDC15 CANX PSMD1 PRKAR1A PIN1 TCEAL9 SREBF1 ASPH FAM3A NAGA TM9SF2 HOMER2 ADPRM SMPDL3A DCTD B3GALNT2 CALCOCO1 ACAA1 RTL8C ENTPD6 PAPSS2 NOTCH4 NAAA KDELR1 TMEM94 HADHB ARSA RENBP NADSYN1 LMLN SGCZ B4GALT7 CD68 TMEM176A EPHX1 AC078927.1 CHPF NPL SLC16A5 EMC7 AP2A2 MAX SELENOK POMGNT2 WWTR1 TNFRSF14 CCS SUMF2 CDK2AP2 ETS2 ERP44 MMP3 AKT1S1 RGL1 C11orf24 PEPD LRPAP1 SIL1 CDS2 SLC17A5 MS4A6A ARSH TOR3A DNASE2 UBXN6 NPTN NR1H3 ARSI ADAM9 SGSH INSIG1 NANS GPR137B CASP7 DAG1 MFSD9 PYGL CYBB ERLIN2 ATP6V0D1 SULF2 TMEM25 CTSZ NHLRC3 CTSB TGOLN2 ARSJ ATG7 CHPF2,Lysosome,1.317917090896766e-49,0.4351145038167939,57.0,27,6,6,0.05263157894736842,0.011695906432748537,0.0,0.935672514619883
C578,CD300C KIAA0930 ATG7 PECAM1,C578,,,,0,1,1,0.0,0.25,0.0,0.75
C518,CD81 H6PD CHID1 NEU1 CNPY2 ILVBL RCN1 CDC34 CHFR NPEPL1 GLG1 SCAMP2 DNAJC3 MCOLN1 HMGCL TEX264 HS1BP3 SND1 GLB1 PDXK PLD2 HSP90B1 TMEM175 AUP1 HPRT1 HEXD ATP5MGL ERLEC1 INF2 ZDHHC24 MAN1B1 APMAP MAGED2 EML3 YIPF2 PINK1 ICAM3 KIAA0930 SDF4 P4HB ACP2 TCTA PDIA4 OS9 RNPEP TCOF1 WDTC1 MINDY1 POLD4 G6PC3 NUCB1 DPP7 COMT TXNDC15 CANX ANAPC2 PSMD1 MOGAT1 TRAM2 VPS39 NAGLU MESD SCAP FUOM HSPA5 NAGK SEC61A1 MICU1 EDEM2 MYDGF LMAN2 CLPTM1 PIN1 ECPAS SREBF1 ABHD4 PCSK9 CDC16 CALU UNC93B1 MYORG FAM3A NAGA TAF10 SLCO1B7 TXNDC11 TK2 GALNT2 TMCO3 PIGT GSTK1 RNPEPL1 PLD3 CTDSP1 GANC TMED1 DCTD MFSD10 GUSB CALCOCO1 TPRG1L MPG FKBP2 ACAA1 RTL8C MOGS PLA2G15 BABAM2 ABCA2 ENTPD6 SEL1L PLOD3 FCSK ZER1 PGLS GMPR2 KDELR1 TMEM94 SREBF2 GANAB HYAL3 ATRAID NAMPTP1 TCIRG1 NCSTN PLIN3 HEXA CD151 ZDHHC7 NADSYN1 TMEM38B AGPAT1 CABIN1 SGCZ TBC1D9B ERGIC2 TMED9 GRN B4GALT7 PLPPR2 EPHX1 SERPINB8P1 ERP29 PDIA6 CHPF SLC16A5 CDC23 MGMT SLC38A10 PNKP TCTN1 UGGT1 EMC7 TRAPPC6A AP2A2 MAX VPS9D1 AREL1 LRP10 TCF25 ACSS2 GLB1L3 CTSA CCS RETREG3 SELENOK CDK2AP2 GABARAP ADIPOR1 ERP44 CES4A MICOS13 ALPL PPIB NAGPA AKT1S1 C11orf24 GNPTG CLDN12 LRPAP1 SIL1 CDS2 RASSF7 TRIOBP ARAF APRT ACADVL PDYN CALR CTNS DNASE2 DDIT3 LCTL UBXN6 ARPC1B MTX1 YIF1A GRINA ANAPC15 CDC26 LMF1 FBXO6 DHFR2 PRDX4 PFKL MAN2B1 RNASEH1P1 FKBP8 NANS INSIG1 THTPA TXNRD2 DAG1 ABCG1 XYLT2 DDOST GNPTAB CTSD GAA MFSD9 AC010422.3 EMC10 CLN3 ERLIN2 MAN2B2 PIGQ C16orf58 ATP6V0D1 ATP6AP1L TMED10 MLEC HYAL1 AC138894.1 TMEM134 PRMT2 NHLRC3 B3GALT2 YIPF3 ATP6V0C PLOD1 SSR2 MVD FUCA2 ABHD14B ATG7 CHPF2 IDUA,"hydrolase activity, hydrolyzing O-glycosyl compounds",3.934555617082714e-20,0.23655913978494625,22.0,13,3,3,0.05263157894736842,0.012145748987854251,0.0,0.9352226720647774
C519,CPQ XG CD14 ATP6V1C1 APLP2 FUCA1 TCN2 TIMP1 RASSF6 IGF2R CLN5 ASAH1 PON2 TCEAL6 APOD LGMN CD300C CREG1 PLD2 GK FAM114A1 PRCP ITFG1 SUSD6 LDLRAD2 KCTD12 PHEX TMPPE M6PR LMBRD1 PLA2G4A PRKCH TFEC NOTCH2 CHN2 TNS3 PLAUR SIDT2 RARRES1 MPZL1 SCGB1D1 RAB9A CTBS ACP7 PLIN2 SPNS2 LAMP2 CCPG1 LAMC1 CTSV PRKAR1A IFIT3 ACP5 SH3TC1 IL10RB TAX1BP3 CTSL SERINC3 TCEAL9 CARD19 FCGRT ASPH PTGDS DRAM1 TM9SF2 DPYD CHI3L1 PICALM LEPROT HOMER2 TMEM59 PRNP GTF2H2C_2 CTDSP2 ADPRM SMPDL3A AOAH LTA4H TNFSF13 CEBPD TSPAN31 C5orf15 STC1 C11orf58 HEXB CD302 SIRPA DSE CD99 IGSF6 INPP1 NOTCH4 SH3YL1 GMPR2 ACADM SCPEP1 CTSW TREM2 HADHB DENND5A SKAP2 PLPP1 TENT5A SGCZ PDLIM5 ATG7 PARP4 PLA2G7 CD68 GABARAPL2 IFNAR1 SPHK1 TMEM176A AC078927.1 RNASE4 FTH1 GNS NPL HLA-DQA2 SLC15A3 SLC22A4 MFSD1 INSIG2 OSTM1 NINJ1 APOE C1D DAB2 TIMP2 ANXA5 CTSK ETS2 ADIPOR1 MMP3 MTCH1 RGL1 ABHD2 PEPD RAB27B HNRNPA3P1 SNX1 EFCAB14 RAB31 MYOF SLC17A5 MS4A6A DOCK4 PSEN1 PLBD1 ATG3 P2RX4 PPARG GALC ATRN RIN2 NPTN IL13RA1 APOC1 SLC7A7 TAPBPL ERMP1 PILRA SMPD1 NR1H3 ADAM9 GPR137B CASP7 CRTAP ABCG1 CTSF PYGL CYBB FNDC3B GASK1B ATP10D PLPP3 HLA-DMA WIPI1 ATP1B1 PTTG1IP ENG PROS1 TMED10 MAFB PEX19 TGFBI SLCO2B1 CTSZ IFNGR2 PECAM1 NHLRC3 CTSB EEF1AKMT3 MAN1C1 NPC2 MITF TGOLN2 CTSH AIF1 IFNGR1 NUAK1 SCARB2,Lysosome,2.7155714885746754e-19,0.183206106870229,24.0,9,3,3,0.04455445544554455,0.01485148514851485,0.0,0.9405940594059405
C523,NAAA DEFA1A3 ARSD ARSH ARSE TOR3A NAGLU LYPD5 COCH ARSA SULF1 STS ARSG PON2 AIFM2 LMLN CLEC2A P3H4 ARSI DHFR2 DNASE2B INSL5 LYZL1 ARSF SLC26A11 TXNRD2 SUMF1 PPT2 SUOX LYZL2 CENPBD1 GASK1A PAPSS1 CNTNAP3B FUT11 VWDE MAN2B2 TPSB2 SULF2 GALNS SIAE SLURP1 ENPP1 CBWD3 POMGNT2 TMEM25 WWTR1 SUMF2 P3H3 B3GALNT2 PTPRK HGSNAT CERCAM PLAUR MANEAL CES3 ALPL ARSJ LYPD4 PAPSS2 IDS ARSK,Glycosphingolipid metabolism,3.4943938901616024e-14,0.18181818181818182,10.0,5,1,1,0.08064516129032258,0.016129032258064516,0.0,0.9032258064516129
C520,CD81 H6PD CDC34 CHFR NPEPL1 GLG1 SCAMP2 MCOLN1 HMGCL TEX264 HS1BP3 PDXK PLD2 TMEM175 ATP5MGL INF2 ZDHHC24 MAN1B1 MAGED2 EML3 KIAA0930 PINK1 ICAM3 ACP2 TCTA TCOF1 WDTC1 MINDY1 POLD4 NUCB1 DPP7 COMT ANAPC2 MOGAT1 VPS39 SCAP FUOM NAGK MICU1 CLPTM1 SREBF1 ABHD4 CDC16 UNC93B1 FAM3A NAGA TAF10 SLCO1B7 TK2 GSTK1 RNPEPL1 PLD3 CTDSP1 MFSD10 CALCOCO1 TPRG1L MPG ACAA1 RTL8C PLA2G15 BABAM2 ABCA2 PLOD3 FCSK ZER1 PGLS TMEM94 SREBF2 TCIRG1 PLIN3 CD151 ZDHHC7 NADSYN1 AGPAT1 CABIN1 SGCZ TBC1D9B GRN B4GALT7 PLPPR2 EPHX1 SLC16A5 CDC23 MGMT SLC38A10 TRAPPC6A AP2A2 VPS9D1 LRP10 TCF25 ACSS2 RETREG3 CTSA CCS GABARAP AKT1S1 NAGPA GNPTG TRIOBP RASSF7 ARAF APRT ACADVL PDYN CTNS UBXN6 ARPC1B GRINA ANAPC15 CDC26 LMF1 PFKL MAN2B1 RNASEH1P1 FKBP8 THTPA MFSD9 GNPTAB CTSD GAA EMC10 CLN3 PIGQ C16orf58 ATP6V0D1 ATP6AP1L AC138894.1 TMEM134 PRMT2 B3GALT2 YIPF3 ATP6V0C MVD ABHD14B IDUA,Lysosome,3.670122063159852e-14,0.1297709923664122,17.0,8,1,1,0.05925925925925926,0.007407407407407408,0.0,0.9333333333333333
C524,CHID1 KDELR1 CALR CNPY2 RCN1 MESD TXNDC15 CANX PSMD1 TRAM2 DDIT3 ATRAID GANAB YIF1A DNAJC3 HSPA5 SEC61A1 SND1 EDEM2 ERGIC2 PRDX4 TMED9 LMAN2 MYDGF NANS ECPAS HSP90B1 SERPINB8P1 ERP29 CALU AUP1 PDIA6 DDOST ERLEC1 TCTN1 UGGT1 EMC7 TXNDC11 GALNT2 TMCO3 ERLIN2 PIGT APMAP DCTD SELENOK MLEC CDK2AP2 ERP44 NHLRC3 FKBP2 P4HB MOGS PPIB PDIA4 C11orf24 PLOD1 SSR2 SEL1L LRPAP1 SIL1 CDS2,Protein processing in endoplasmic reticulum,9.14697529711873e-26,0.11904761904761904,20.0,0,1,1,0.0,0.01639344262295082,0.0,0.9836065573770492
C529,AC010422.3 CES4A GLB1 MAN2B2 HYAL3 LCTL GUSB GANAB GANC CLDN12 MYORG FUCA2 HEXD GLB1L3 GAA HYAL1,"hydrolase activity, hydrolyzing O-glycosyl compounds",1.715610683500483e-25,0.12903225806451613,12.0,2,0,0,0.125,0.0,0.0,0.875
C521,CPQ XG CD14 TCN2 TIMP1 RASSF6 LGMN CD300C KCTD12 PHEX TMPPE PRKCH TFEC CHN2 TNS3 PLAUR SIDT2 RARRES1 ACP7 PLIN2 SPNS2 CTSV IFIT3 ACP5 SH3TC1 CTSL FCGRT PTGDS DRAM1 CHI3L1 ADPRM SMPDL3A AOAH TNFSF13 CEBPD STC1 SIRPA DSE CD99 IGSF6 NOTCH4 CTSW TREM2 DENND5A TENT5A PLA2G7 CD68 TMEM176A SPHK1 RNASE4 NPL HLA-DQA2 SLC22A4 SLC15A3 NINJ1 APOE DAB2 TIMP2 CTSK ETS2 MMP3 RGL1 RAB31 MYOF SLC17A5 MS4A6A DOCK4 PLBD1 RIN2 APOC1 SLC7A7 PILRA NR1H3 SMPD1 CTSF PYGL CYBB GASK1B PLPP3 HLA-DMA ENG PROS1 MAFB SLCO2B1 TGFBI CTSZ IFNGR2 PECAM1 EEF1AKMT3 CTSB MAN1C1 MITF CTSH AIF1,antigen processing and presentation of peptide antigen,4.052255392449242e-06,0.10294117647058823,7.0,2,2,2,0.02127659574468085,0.02127659574468085,0.0,0.9574468085106383
C522,ATP6V1C1 APLP2 IGF2R CLN5 ASAH1 TCEAL6 CREG1 FAM114A1 PRCP ITFG1 LDLRAD2 KCTD12 M6PR LMBRD1 PLA2G4A SCGB1D1 RAB9A CTBS LAMP2 CCPG1 PRKAR1A IL10RB SERINC3 TCEAL9 TM9SF2 DPYD PICALM LEPROT HOMER2 TMEM59 PRNP GTF2H2C_2 CTDSP2 LTA4H TSPAN31 C5orf15 C11orf58 HEXB CD302 SH3YL1 GMPR2 ACADM SCPEP1 HADHB SKAP2 PDLIM5 ATG7 PARP4 GABARAPL2 IFNAR1 AC078927.1 GNS MFSD1 INSIG2 OSTM1 C1D ANXA5 ADIPOR1 ABHD2 HNRNPA3P1 RAB27B SNX1 EFCAB14 PSEN1 ATG3 GALC NPTN ERMP1 ADAM9 CASP7 FNDC3B WIPI1 ATP10D ATP1B1 PTTG1IP TMED10 PEX19 NPC2 IFNGR1 SCARB2,Lysosome,9.566566958027683e-08,0.07633587786259542,10.0,6,1,1,0.075,0.0125,0.0,0.9125
