z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,356,442.14,18.17526891135314,0.9999989282780363,0.8051748315013344
2,1.5,176,217.94,12.691587765130098,0.9995243567966167,0.8075617142332753
2,2.0,66,77.6,8.417838202293982,0.9159023712804427,0.8505154639175259
3,1.0,237,294.62,13.77227650027402,0.9999856641195096,0.804426040323128
3,1.5,159,198.43,13.326105957855805,0.9984560724903057,0.8012901275008819
3,2.0,66,78.13,8.705923270969024,0.9182360988427195,0.8447459362600794
4,1.0,167,192.97,12.259245490649088,0.9829294465925708,0.8654194952583303
4,1.5,126,149.46,11.533793825103691,0.9790253533529161,0.8430349257326375
4,2.0,66,76.68,7.282691810038374,0.9287426770589727,0.8607198748043817
5,1.0,118,133.78,9.981563003858664,0.9430512322854631,0.8820451487516818
5,1.5,95,108.16,10.186972072210663,0.9017947741452992,0.8783284023668639
5,2.0,62,69.61,8.568424592654125,0.8127685117470641,0.8906766269214194
9,1.0,56,45.86,7.079576258505871,0.07603054875679033,1.2211077191452246
9,1.5,44,38.53,6.48144274062496,0.1993492594902015,1.1419672982091875
9,2.0,36,27.78,5.556221737835884,0.06951370203256128,1.2958963282937364
12,1.0,30,28.7,5.06655701635736,0.39874977076343343,1.0452961672473868
12,1.5,22,23.35,4.320590237455988,0.6226534988423179,0.9421841541755888
12,2.0,15,17.09,4.40248793297608,0.6825108428653135,0.8777062609713283
