,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0003648,2.0995556921228774e-08,3.036197061426404,1.9742286409672465,4.0981654818855615,32,abnormal radial glial cell morphology,brain
MP:0006069,1.6120174472482416e-05,1.374756190229105,0.7499940461051845,1.9995183343530254,431,abnormal retina neuronal layer morphology,brain
MP:0003635,2.7100323939092965e-05,1.0734397171057033,0.5720994117196472,1.5747800224917594,975,abnormal synaptic transmission,brain
MP:0021009,2.9765262497000906e-05,1.0679466261343062,0.5666270675693141,1.5692661846992983,980,abnormal synaptic physiology,brain
MP:0004979,3.492899171608287e-05,2.161616732891071,1.1379382650032128,3.185295200778929,71,abnormal neuronal precursor cell number,brain
MP:0000965,9.006377175377716e-05,1.2465228694248829,0.6226219602696167,1.870423778580149,487,abnormal sensory neuron morphology,brain
MP:0002882,0.00018560345611843678,0.8634806748836752,0.41070895699833515,1.3162523927690153,1550,abnormal neuron morphology,brain
MP:0004980,0.00036012280761796246,2.6644465636200785,1.2006986985981372,4.12819442864202,22,increased neuronal precursor cell number,brain
MP:0002206,0.0005195508295120839,0.9593361867393249,0.41754644012979003,1.5011259333488596,890,abnormal CNS synaptic transmission,brain
MP:0014062,0.0008630040219619321,1.9937372256904267,0.8208856987757431,3.16658875260511,62,nervous system inclusion bodies,brain
MP:0002752,0.0012344720014889484,0.8678443249750369,0.34136568922462895,1.3943229607254448,1039,abnormal somatic nervous system morphology,brain
MP:0003871,0.0014915853033758196,1.8965652693423065,0.7262786952255804,3.0668518434590326,68,abnormal myelin sheath morphology,brain
MP:0004859,0.0020714360997936172,1.83663122340523,0.6678093124014488,3.005453134409011,72,abnormal synaptic plasticity,brain
MP:0009937,0.0027794541192478124,1.1740192071820061,0.4047333843803773,1.943305029983635,325,abnormal neuron differentiation,brain
MP:0002910,0.004660679169138344,1.4573760987887212,0.4479017771851237,2.4668504203923187,139,abnormal excitatory postsynaptic currents,brain
MP:0004811,0.008741507178450085,0.869075315101238,0.21943557152939075,1.5187150586730853,631,abnormal neuron physiology,brain
MP:0004981,0.010951701353969707,1.8521762598295046,0.42534378934195294,3.2790087303170563,47,decreased neuronal precursor cell number,brain
MP:0005192,0.011574846136954727,2.657319223474466,0.5945214913965389,4.720116955552393,11,increased motor neuron number,brain
MP:0000952,0.01271417229504722,1.0510196642422507,0.2242829034963988,1.8777564249881027,312,abnormal CNS glial cell morphology,brain
MP:0003634,0.013926125135317038,0.9633812427322113,0.1955621526073772,1.7312003328570453,398,abnormal glial cell morphology,brain
MP:0012204,0.014513799842789724,2.561955503314085,0.5076400110972141,4.6162709955309555,12,abnormal neuronal stem cell physiology,brain
MP:0003224,0.016970297545841017,0.9350353418583612,0.16739125355749618,1.7026794301592263,409,neuron degeneration,brain
MP:0010170,0.017816664836673952,2.4748905831016774,0.4276704699207814,4.5221106962825734,13,abnormal glial cell apoptosis,brain
MP:0002272,0.020428440795652567,0.9772950079714118,0.15108903304224675,1.8035009829005768,335,abnormal nervous system electrophysiology,brain
MP:0008946,0.020907973519709345,0.848967202668927,0.12853302853163473,1.5694013768062192,510,abnormal neuron number,brain
MP:0002915,0.025262334420573556,1.3233319481305301,0.16407535697414555,2.4825885392869145,118,abnormal synaptic depression,brain
MP:0010387,0.02548671117548647,2.3206328082274617,0.2846125329810181,4.356653083473905,15,abnormal Bergmann glial cell morphology,brain
MP:0004753,0.03248807474628363,1.2638660695330586,0.10543639978223851,2.4222957392838786,125,abnormal miniature excitatory postsynaptic currents,brain
MP:0011723,0.03827055357848085,1.498935997275856,0.08101210949002802,2.916859885061684,66,ectopic neuron,brain
MP:0003244,0.039499287547440774,2.126316129707969,0.10222204977318317,4.150410209642755,18,loss of dopaminergic neurons,brain
MP:0008917,0.056218691854083694,1.963636510314565,-0.05206725080766761,3.9793402714367976,21,abnormal oligodendrocyte physiology,brain
MP:0011270,0.06868688925267663,1.868219189566224,-0.14314862816205487,3.8795870072945027,23,decreased excitatory postsynaptic current amplitude,brain
MP:0002945,0.07149965130962412,1.3003582530510673,-0.11376160916340705,2.7144781152655417,80,abnormal inhibitory postsynaptic currents,brain
MP:0008947,0.08296769845944772,1.2501328711686135,-0.16313731383322727,2.6634030561704543,84,increased neuron number,brain
MP:0000921,0.08901303446372913,1.2259278216050387,-0.18694769727448834,2.6388033404845657,86,demyelination,brain
MP:0000811,0.08910096810347874,1.740225085113778,-0.26592723201601576,3.7463774022435716,26,hippocampal neuron degeneration,brain
MP:0003203,0.09908826790451462,0.9719261336639633,-0.1830801963358648,2.1269324636637914,166,increased neuron apoptosis,brain
MP:0003245,0.11126267230754366,1.626735641024979,-0.3753092529950104,3.6287805350449682,29,abnormal GABAergic neuron morphology,brain
MP:0000920,0.11690463414126222,0.9235808358415944,-0.23094813796827274,2.078109809651462,174,abnormal myelination,brain
MP:0008236,0.126850923964823,1.5576355826575998,-0.44212376516737284,3.5573949304825723,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0008235,0.13485675236371678,1.524792162085701,-0.47393414718386073,3.5235184713552625,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0011267,0.15960316109192496,1.4322580314694964,-0.5637311841745414,3.428247247113534,35,abnormal excitatory postsynaptic current amplitude,brain
