,z
UBE2Q1,-2.0820878151376263
RNF14,-0.07703144310476412
UBE2Q2,-1.4214881616531372
TMCO1,-1.5080051915210275
UBAC1,0.7953537457251766
RAB4A,0.6783062740519504
ZNF706,-0.8725128141920391
MIB2,-1.6937595696461163
RNF114,-1.613860742441863
RNF115,-0.9035130963118251
RNF111,-0.16949815650270125
EEF1AKNMT,-0.7982792337758983
UNKL,-1.4995274113161559
MMAB,-1.908618656867304
UBE4A,-2.066532210307424
DDX41,-1.65982510362802
ATMIN,-0.8338166466417339
TSG101,-1.1338129337658305
FBXW11,-0.9172337785467493
UBE2D4,-0.32945345850165536
RPS27A,-0.2818049483754854
UBE2D2,0.2087871499882836
ATP6V1H,-1.4106415474174478
UBE2D1,-2.305044446663669
MFSD11,-0.9534781934610747
CCT3,4.8352154159753065
LNX1,-0.5488090423766516
MRFAP1L1,-0.45551134138798083
GTF2B,-2.381405116634643
FBXL13,-1.5590019581385297
FBXL12,-1.786723717737138
FBXL15,-2.217843595091861
FBXL14,-1.7089675552481955
FBXL16,-1.786112814234675
FBXL19,-1.9599502726553077
FBXL18,-1.6839723458518696
CCDC51,-1.657642564122918
PPP1R11,-0.9030547962699653
AKTIP,-1.2704214297720142
RNF41,-0.9103226845517468
ANAPC1,-0.903005704329489
ANAPC2,-2.1399192145486436
ANAPC5,-0.7372185726466641
ANAPC4,1.4788621066607188
ANAPC7,1.2106541042658376
ZNRF1,-1.445174695548032
LRR1,-1.1451364717787367
ZNRF2,-1.6972655962173224
FBXO30,-1.8748947796716136
FBXO5,-2.6224834706564897
FBXO32,-1.1628955605825901
EMC7,-1.1654458472487903
KLHL25,-1.5374599548114924
KLHL21,-1.7135689746081
KLHL20,-1.4122898861333402
KLHL22,-1.739644591495781
MKRN1,-1.1024390465692018
SPSB2,-1.526414549641685
SPSB1,-0.822165143699161
TRIM50,-1.2434214803580392
SPSB4,-1.1352453186286922
ARF1,0.08477650378736126
CDC34,-2.5612611160173184
AREL1,0.19339211044879887
LONRF1,-0.43490906128450546
CIAO2B,-0.28877512289367513
RNF25,-0.8862097894656175
UBE2V1,-1.5691361303518268
UBE2V2,-1.31353825825033
RNF26,-0.495810438049707
PSMD8,1.2314373273518155
LMO7,-1.4691077341763155
MGRN1,-1.7339738324546095
DHX8,-0.5856794351743052
SPCS1,-1.6551398847720098
ITCH,-1.6358961579367195
PSMD4,-2.352954774215023
FLAD1,-0.8856296567664776
CBLL2,-1.8274893292112102
ARIH2,-0.4346223901446829
TRIP12,-0.725898561794352
MEX3C,-0.4386622547273518
E2F6,-1.520850712729516
SNW1,-2.099028465225917
PRCC,-0.9988038775033785
C3AR1,0.4124790592738554
BTRC,-1.974672555442325
TRIM11,-0.427838950127133
HUWE1,-1.554053300994698
UFC1,-1.951380736150048
LRRC41,-1.5957977079484813
USP25,-2.3747289062881514
MOAP1,-1.3428556446697697
ASB2,-1.173871174543033
ASB1,-1.4039388096202328
ASB6,-1.6083993229887126
ASB7,-1.5653758655667183
ASB4,-1.459286900477197
ASB5,-1.6455263186842253
ASB8,-1.4381548286365131
ASB9,-0.7748408184988049
PIP4K2C,0.15104859188548092
ZMPSTE24,1.0221693764533883
MRPL34,-0.2980902502577445
UBE2R2,-2.1390672313484815
IMPA1,-1.1711193635011017
RNF19B,-0.9356708687812647
RNF19A,-0.42831369869282315
RFX5,-1.6270099540235565
TRAIP,-1.393675086726704
UBA52,-0.6042507819460801
KAT7,-1.6775421978251355
EXOSC7,-1.3956544537403015
ADAR,-0.17548352691846902
STK24,-0.5789530844621
GPR161,1.7443438961241007
UBE2E1,-1.8631108850549536
UBE2E3,0.3049408883866796
UBE2E2,-2.1460008578861802
DLGAP3,-0.27315334727781737
JTB,-1.8168947282881436
TRIM9,-1.148784937609214
FBXL20,-1.6735980570654232
TRIM4,-0.9253071516905447
FBXW12,-1.815855881305917
PI4KB,-1.1615405187987011
RNPEP,-0.9089383943020292
ELOB,-2.156611360896409
FBXW8,-1.5648031183677487
SKP2,-1.5461759855175512
ZBTB16,1.4414628466347297
SKP1,-2.0423646431389484
DEDD,-0.8362059462581238
WDR26,-0.08941634776231448
FBXW9,-1.4877248373705705
FBXO21,-1.9102860533956687
FBXO27,-1.686208442119072
HNRNPAB,-1.5102885555885648
DDX19B,-0.15807173245856182
FBXO28,-0.6038328021130123
FBXW4,-1.7450525220147868
FBXW5,-1.2720946138379374
FBXW7,-2.0915981461313224
KLHL11,-1.4811874286425564
KLHL12,0.17721196774809045
LRSAM1,-1.2904009610631728
SH3RF1,-1.1359462255611816
CSTB,-1.2589816888300114
GNB1,0.14786504063913866
UBE2D3,-2.5770998351743875
TRIM69,-1.6336258760994855
JOSD1,-1.4388927322326093
TRIM63,-1.3196286670726554
PIP5K1A,-0.533386998682516
KEAP1,-1.1493258031014457
ATP6V0C,-0.445115108147903
ERCC3,-1.305714463995481
RNF34,-0.42243889029637777
TOR1A,-0.41892562137506656
TOR1B,0.035834913556328334
RLIM,-1.2062063648114068
TMEM248,-1.1187247465335992
MFSD5,-0.9055353260787873
PSME3,0.687337312421326
KBTBD13,-1.4815720498179057
DDX23,-1.0957544165497084
ERP44,-0.5227542312611537
ILF2,-2.3456994640773825
ASB10,-1.6051596266002606
UBE2J1,-1.5969612799934945
UBE2J2,-1.8324780229299273
WWP1,-1.1819120806448995
BTBD1,-2.0447542561608487
FBXO10,-1.535240957896032
FBXO17,-1.7032713289508878
FBXO15,-1.452194674930265
ASB13,-1.4088080635234073
CAPRIN1,0.9853960853533587
PPP1R7,-1.6317233831109532
