z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,294,346.8,17.946587419339643,0.9983698347390223,0.8477508650519031
2,1.5,145,176.61,11.169507598815626,0.9976727909328276,0.8210180623973726
2,2.0,52,60.92,6.943601371046585,0.9005402364631454,0.8535784635587655
3,1.0,189,232.22,14.541375450761183,0.9985216709815246,0.8138833864438895
3,1.5,131,160.71,11.6955504359564,0.9944618490481799,0.8151328479870574
3,2.0,52,59.81,6.920541886297634,0.8704507293522894,0.8694198294599566
4,1.0,126,152.3,11.10180165558726,0.9910815081104987,0.8273145108338804
4,1.5,97,121.5,10.804165863221463,0.9883245378531849,0.7983539094650206
4,2.0,52,62.41,7.156947673414973,0.9271003836880952,0.8331998077231213
5,1.0,83,100.88,9.599249970700836,0.9687439225848674,0.8227597145122919
5,1.5,67,84.57,9.201364029316522,0.9719011568216166,0.7922431122147334
5,2.0,44,54.61,7.0098430795560605,0.9349345566561172,0.8057132393334554
9,1.0,26,29.37,4.642531636941207,0.7660490561381892,0.8852570650323459
9,1.5,17,25.78,4.7593697061690845,0.9674653782136549,0.6594259115593483
9,2.0,12,19.67,4.137765097247547,0.9681059241837799,0.6100660904931368
12,1.0,17,17.02,3.6248586179325666,0.5022011355384465,0.9988249118683902
12,1.5,10,13.69,3.2732094341792433,0.8701993354784225,0.7304601899196494
12,2.0,8,11.15,3.1476181471074285,0.8415277798994822,0.7174887892376681
