Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C377,LAMTOR5 TMEM11 SPCS2 STUB1 IRF2 FAM8A1 PEX11B DCTN3 IGF2R CRLS1 TMEM14A PYGM VAMP2 PER3 LAMP2 ZNF608 CYGB VCY1B VAMP8 TBCEL DYNC1I2 RAB9A NR1H2 SLC52A2 ARSA BNIP3L KCND1 MAP1LC3B RELCH DOCK3 LOC403312 ERG28 COPB2 AC108488.2 AGA TMEM134 PARVG CLN5 MEX3B PTPRN COQ10B BIN3 KYNU TMEM128 ELOVL4 PRNP HEXA SLC2A14 FTO IMMP2L CD164 SCAMP3 GPD2 ATP2B1 SLC5A6 CAMK2N1 CDS2 RIMKLB PLP2 ALDH18A1 CTNS NUDCD3 RXRA SNCB GLG1 IRF2BPL TRAM1 CD46 DPYS STXBP6 NEMP2 MMAA PCDHB10 PLP1 GCH1 MTERF2 TOM1 TDO2 PRG2 SRI GRN CLCN3 ATP6V1B1 HSPA1A RAB1A GBA SERTM1 GEMIN2 SPPL2A SERINC3 CERS4 APP VGLL4 ATP1B2 GM2A PRSS56 SDF2 GNS MAN1B1 ACSL5 BCAS1 ATP13A2 SKAP2 C5orf15 ELOVL1 KIFAP3 OGA KIAA0408 PDIA6 CERS3 SNAP25 MTCH2 STXBP2 TLCD2 SLC23A2 SERINC1 DNAJC6 DGKA SYNJ1 ACLY FAM111B FPGT CTSB PIGN NPTN TRIP13 RAB4A ASPSCR1 LPGAT1 TMEM230 FAM57B CTSS PINK1 KCND2 SPG11 AP2A2 HEXD INSIG1 ATG2B BCS1L SREBF1 HSD17B3 IFIT1 NPC1 GAS2 ALDH1L1 ZBTB43 NKAIN2 LAMP1 C19orf18 FUNDC2 TH CERS2 B3GAT3 OGDHL PLA2G6 SH3YL1 FDX1 CLN8 GTF3C3 TRAM1L1 CREBL2 CERS6 MSMO1 SLC2A4 HSD17B12 KCND3 ACSL1 MTMR12 CD9 OVGP1 HSPA4 QPRT MCCC1 NAGA TCP11X2 MFSD1 RTN2 TMEM63A CHCHD5 IFIH1 TRAM2 ALDH5A1 NNAT SEC31A DMGDH CAPG FASTKD5 KCNIP3 RMC1 WDTC1 TMEM94 SLC25A20 SORT1 KLHL7 IDUA TMBIM1 KDSR IKBKB SOWAHC ACSL3 CLN3 PITRM1 ENPP4 ATP1A3 ITM2B STK10 NELL2 GK5 SNAP23 WIPI1 VCP TMEM136 HOMER2 YWHAB ATP1A2 FUCA1 ELOVL5 CCDC92 WWP2 SUCLG2 PPT2 RTTN CSF1R MANBA SDHC CD68 AHR LITAF ANXA6 PARK7 CLDND1 ARL6IP5 TXNDC11 CTSH RTN4 DCXR LMBRD1 PLD3 SCARB2 CPT1A SMIM20 PLPP3 RHBDF2 YIPF6 TMCO3 PDK4 RNF13 DHCR24 STXBP3 ASS1 STH ATP8B4 KDELR2 ATL1 SLC35A1 M6PR SH3GL2 MTCH1 ZNF181 FMR1 NAPSB TGOLN2 ALDH4A1 PCBD2 HTRA2 VAMP7 COG5 CTSD TLCD1 ACMSD AC138894.1 APOE RIMKLA CARNS1 GALC FAF2 ACOT9 TMEM107 OSBPL11 MBNL1 SELENOK SLC19A2 UBC AGXT2 CTSF VAMP3 HAAO CHIT1 ASAH2B TFRC NDRG2 BCKDK SEC63 ABCA2 AGPS ATN1 ATL3 TARP TMEM147 ACD ST13 ERGIC3 CERS5 GRID1 ZUP1 ATXN7L3 LANCL1 ANXA11 CCDC28A SGMS2 SLC20A1 KYAT1 TBCK SEC11A AMY2B GTF2H2C_2 MCOLN1 TUBB4A PANX1 ACSM3 FAXDC2 ASAH2 POLG CTSA CCSAP PTPN23 SQSTM1 NEU1 ALDH6A1 SLC36A4 CCDC144NL KIF1A SLC22A3 NEIL1 SPNS1 SPTLC2 AC023055.1 MFSD9 FGD6 ATP7A ELOVL2 PEX5L SPTLC1 GABARAPL2 AL691442.1 BHMT2 FAM53A HMGCLL1 TCEANC SOD1 ACER2 NSF PLD6 ISOC1 DUS1L SLC22A5 MCEE MED23 TBC1D20 SMIM8 LMAN2 ACOT7 RSAD1 GTF2H2C MFSD10 TECR TUBG1 FAM57A ALDH3B2 P2RX4 TMEM175 ATP1A1 SGPP1,Sphingolipid metabolism,1.4862709081618823e-15,0.35185185185185186,19.0,28,31,31,0.0748663101604278,0.08288770053475936,0.034759358288770054,0.8074866310160428
C386,GBA GTF2H2C_2 HEXA NAGA GTF2H2C SGMS2 FUCA1 CHIT1 ASAH2 ASAH2B ACER2 OVGP1 MANBA FGD6 GALC CHCHD5,Sphingolipid metabolism,1.1317079902413622e-10,0.1111111111111111,6.0,4,0,0,0.25,0.0,0.125,0.625
C388,RELCH ATP7A STXBP3 OSBPL11 MBNL1 TBCEL SYNJ1 COG5 OGA PIGN FMR1 SPG11 SNAP23 MED23 ATG2B,C388,,,,1,0,0,0.06666666666666667,0.0,0.13333333333333333,0.8
C389,TCEANC C19orf18 PARVG SERTM1 GAS2 STH ATXN7L3 FAM53A TARP LOC403312 CCDC144NL APP VCY1B,C389,,,,0,1,1,0.0,0.07692307692307693,0.0,0.9230769230769231
C398,CLDND1 PLP1 PRG2 BCAS1 PTPRN TUBB4A LANCL1 NNAT NKAIN2,C398,,,,2,0,0,0.2222222222222222,0.0,0.0,0.7777777777777778
C400,LAMTOR5 TMEM11 FTO SPPL2A SDF2 ZNF608 PARK7 SDHC,C400,,,,0,4,4,0.0,0.5,0.0,0.5
C401,KCND3 ATP1A3 ATP1B2 ATP1A2 KCND2 KCNIP3 KCND1,membrane repolarization,5.65837193822272e-08,0.07547169811320754,4.0,2,2,2,0.2857142857142857,0.2857142857142857,0.0,0.4285714285714286
C402,MEX3B TMCO3 ATP13A2 FAM111B AL691442.1 PCDHB10 CYGB,C402,,,,0,0,0,0.0,0.0,0.14285714285714285,0.8571428571428572
C404,WDTC1 TMEM94 CLN3 ABCA2 TH ARSA IDUA,C404,,,,3,0,0,0.42857142857142855,0.0,0.0,0.5714285714285714
C409,LMAN2 NEU1 SELENOK ERGIC3 SDF2 PDIA6,C409,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
