z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,780,586.36,20.420832500170018,1.2416298910992952e-21,1.3302408076949315
2,1.5,398,311.98,17.128911232182855,2.557891636661179e-07,1.2757228027437655
2,2.0,192,132.12,10.864879198592131,1.780600644169786e-08,1.4532243415077202
3,1.0,549,429.75,19.473250884225777,4.568911499958453e-10,1.2774869109947644
3,1.5,378,292.47,14.64066596845922,2.5797054567976753e-09,1.29244025028208
3,2.0,192,132.51,9.35681035396144,1.0224141254818426e-10,1.4489472492642066
4,1.0,395,305.4,16.54629867976521,3.062580324873552e-08,1.2933857236411266
4,1.5,318,235.58,15.208011046813452,2.9880951431667765e-08,1.3498599201969605
4,2.0,192,131.1,10.87152243248387,1.0607393423455767e-08,1.4645308924485128
5,1.0,306,227.41,13.333487915770576,1.8827136999943648e-09,1.3455872652917638
5,1.5,256,184.49,12.647920777740504,7.842660528381141e-09,1.387609084503225
5,2.0,182,119.19,9.90322674687397,1.1312323291754833e-10,1.5269737394076686
9,1.0,150,106.6,8.681013765684282,2.875209331258331e-07,1.4071294559099439
9,1.5,115,80.79,7.904802337819713,7.5320517225756295e-06,1.423443495482114
9,2.0,92,59.41,6.9571474039292855,1.4039664214671828e-06,1.5485608483420301
12,1.0,120,81.57,8.520862632386464,3.2397507099575205e-06,1.4711290915777862
12,1.5,91,61.43,7.614794810104866,5.153898044024658e-05,1.4813608985837539
12,2.0,71,43.53,6.276073613335012,6.017844052843056e-06,1.631059039742706
