,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0014062,1.4417707209806302e-09,2.8905324650077997,1.9542280813777095,3.82683684863789,66,nervous system inclusion bodies,brain
MP:0003648,0.004621438056919785,2.0618208756082925,0.6350321150019818,3.488609636214603,56,abnormal radial glial cell morphology,brain
MP:0009823,0.007621440680313324,2.78360175358522,0.7390178470802433,4.828185660090197,14,abnormal sphingomyelin level,brain
MP:0014345,0.009217347715995616,2.7094403526387083,0.6700246409438373,4.748856064333579,15,abnormal neuron mitochondrial morphology,brain
MP:0011731,0.017328412814645387,2.4579121806357103,0.43350092001027374,4.482323441261147,19,decreased myelin sheath thickness,brain
MP:0000921,0.0252761939656912,1.6183804920950635,0.20052294471958465,3.0362380394705424,86,demyelination,brain
MP:0003634,0.0397995245166118,0.9515224693501967,0.04436789120557216,1.858677047494821,421,abnormal glial cell morphology,brain
MP:0003224,0.04401605700908367,0.9320373546565506,0.024978763003202786,1.8390959463098984,429,neuron degeneration,brain
MP:0011448,0.05279727820494548,1.9804000776301063,-0.0239179588200904,3.984718114080303,30,decreased dopaminergic neuron number,brain
MP:0021009,0.09038637612724866,-1.7036704753686944,-3.6755646274922302,0.26822367675484116,1090,abnormal synaptic physiology,brain
MP:0003635,0.09168910753963236,-1.6968250876452835,-3.668725004486464,0.27507482919589665,1083,abnormal synaptic transmission,brain
MP:0001105,0.09826031949309808,1.6835993877043922,-0.3122276959867034,3.679426471395488,40,abnormal PNS glial cell morphology,brain
MP:0002206,0.11021440954166548,-1.607021825092568,-3.579001165020382,0.36495751483524597,995,abnormal CNS synaptic transmission,brain
MP:0003247,0.1212789625523079,2.2464422061127483,-0.5952173905708147,5.088101802796311,11,abnormal glutaminergic neuron morphology,brain
MP:0010050,0.1212789625523079,2.2464422061127483,-0.5952173905708147,5.088101802796311,11,hypermyelination,brain
MP:0021105,0.1212789625523079,2.2464422061127483,-0.5952173905708147,5.088101802796311,11,abnormal ventral interneuron 3 morphology,brain
MP:0011975,0.1212789625523079,2.2464422061127483,-0.5952173905708147,5.088101802796311,11,neuronal cytoplasmic inclusions,brain
