Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C97,SEMG1 ESRRA B4GALT5 KYAT1 CHCHD4 GYG1 SPTLC2 BCKDHA ALDOA SLC22A5 SLC25A13 DST TRPV2 ISOC1 SPTLC3 EPHA8 SYNE2 PCYT1B NEU2 DLST ATP6V1B2 AACS AHCY TLR1 CASP1 ARCN1 EPHA2 NDUFS7 WEE2 PTPDC1 VSIG2 IDI1 UST B4GALT6 SQSTM1 PHYKPL EVL NDUFA5 GOT2 COA6 UQCRC2 COX7A2 ACSS2 ADRB2 SDF2 KCTD16 SPTSSA GNE SLC1A5 ETV5 ALDH4A1 NDUFV1 PCDHB16 SGCG STUB1 ALG2 SLC7A6 SLC33A1 KYAT3 IMMT FAM217B DUSP3 GLRX5 ST8SIA3 PRXL2A SLC7A1 CMAS SLC5A6 EPHA10 GGT7 ST13 COA3 ACTR1A BLCAP PITRM1 TUBA8 CIAO2A TMEM165 NADSYN1 AADAT HIGD1A MCCC1 UQCRFS1 GOLT1B ST6GALNAC2 A4GALT COPG2 FER NOMO1 SGPL1,pyridoxal phosphate binding,9.895705136880314e-07,0.125,7.0,0,2,2,0.0,0.022222222222222223,0.0,0.9777777777777777
C98,SEMG1 SPTSSA PRXL2A B4GALT5 ALDH4A1 KYAT1 ARCN1 PCDHB16 GGT7 SGCG GYG1 SPTLC2 ALG2 SLC22A5 VSIG2 IDI1 PHYKPL TUBA8 SPTLC3 SLC33A1 TMEM165 GOT2 NADSYN1 KYAT3 PCYT1B AADAT HIGD1A ACSS2 UQCRFS1 GOLT1B ATP6V1B2 AACS COPG2 SGPL1,pyridoxal phosphate binding,2.0419177640034253e-10,0.125,7.0,0,1,1,0.0,0.029411764705882353,0.0,0.9705882352941176
C102,PTPDC1 SLC1A5 SLC7A6 ETV5 SLC7A1 WEE2 UST EPHA8 EPHA2 DUSP3 SLC5A6 SQSTM1 EPHA10 DST SGPL1,C102,,,,0,1,1,0.0,0.06666666666666667,0.0,0.9333333333333333
C100,SEMG1 PRXL2A B4GALT5 ALDH4A1 KYAT1 PCDHB16 GGT7 SGCG SPTLC2 SLC22A5 VSIG2 IDI1 PHYKPL SPTLC3 GOT2 NADSYN1 KYAT3 AADAT ACSS2 AACS SGPL1,pyridoxal phosphate binding,2.7945398635201276e-12,0.125,7.0,0,1,1,0.0,0.047619047619047616,0.0,0.9523809523809523
C104,AADAT PHYKPL VSIG2 B4GALT5 KYAT1 SPTLC3 NADSYN1 SGCG SPTLC2 KYAT3,pyridoxal phosphate binding,2.4667810610375787e-10,0.08928571428571429,5.0,0,1,1,0.0,0.1,0.0,0.9
C112,SLC1A5 SLC7A6 SLC7A1 SQSTM1 SLC5A6 SGPL1,carboxylic acid transmembrane transport,9.228466869920594e-06,0.02702702702702703,4.0,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C108,AADAT PHYKPL B4GALT5 KYAT1 SPTLC3 SPTLC2 KYAT3,pyridoxal phosphate binding,1.8580326635818626e-11,0.08928571428571429,5.0,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
