Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C127,SNCA METTL8 RPS7 MTERF2 EBPL TTC27 COQ10B LAMTOR5 SCAMP3 ISCU CLN3 CIB1 METTL17 GEMIN2 PTPMT1 METTL2A AP2S1 TMEM14A VPS35 MGME1 ACOT7 HOGA1 TIMM22 METTL6 STUB1 UBC EEF1AKMT2 CYB5B MCCC1 PEX11B TMEM230 SMIM8 VPS25 MTCH2 FTO DCXR GTF3C3 TECR SLC2A12 SMIM20 COX19 ALDH1L1 GPR141 PIGY METTL7B PEX19 SNAPC5 NTMT1 STK11 TMEM70 NLN RABGGTA TRMT9B DCAKD CSNK2B SLC50A1 GRID1 TMEM126A GPT2 SDHC ANGEL1 RPS3A TUBG1 YRDC FASTKD5 OGDHL FUNDC2 AGK RNF2 MBD4 MROH5 ARMH3 SPPL2B MMAA COQ3 PARK7 CRLS1 ALDH4A1 FDX1 PDCD5 SUCLG2 AS3MT CAPN15 KLHL7 SPPL2A C3orf14 ORMDL2 MED21 EEF1AKNMT NDRG1 ZNHIT3 ACLY NDUFAF5 DMGDH FITM2 C1orf43 METTL2B CHCHD2 IMPA2 P2RX4 OXSM WDR73 GNMT STAMBP LANCL1 NCAPD2 POLG C14orf119 SNX5 OSGEP MED12 SDHAF4 ATP6V0C PCYOX1 MT-CO1 SS18L2 TMEM11 EMC3 AGPS PRKAG1 IFRD2 ACSM3,S-adenosylmethionine-dependent methyltransferase activity,3.820882321795791e-07,0.06432748538011696,11.0,16,7,7,0.13114754098360656,0.05737704918032787,0.0,0.8114754098360656
C128,MROH5 SNCA RPS7 FTO EBPL AGK DCXR C1orf43 TECR SLC2A12 CHCHD2 IMPA2 WDR73 LAMTOR5 PARK7 SCAMP3 CLN3 CIB1 NCAPD2 C14orf119 STK11 CAPN15 NLN RABGGTA SPPL2A CSNK2B SLC50A1 ORMDL2 AP2S1 SDHAF4 ATP6V0C VPS35 TIMM22 ACOT7 SDHC STUB1 UBC RPS3A TMEM11 ANGEL1 TUBG1 EMC3 NDRG1 ZNHIT3 PRKAG1 IFRD2 ACLY FUNDC2 RNF2 VPS25,C128,,,,7,1,1,0.14,0.02,0.0,0.84
C129,DMGDH MTERF2 EBPL SPPL2B MMAA COX19 ALDH1L1 GPR141 OXSM P2RX4 ALDH4A1 POLG FDX1 SUCLG2 DCAKD GRID1 GPT2 HOGA1 MT-CO1 MCCC1 OGDHL ACSM3,dicarboxylic acid metabolic process,3.647713241603996e-07,0.06060606060606061,6.0,3,1,1,0.13636363636363635,0.045454545454545456,0.0,0.8181818181818181
C130,GNMT METTL7B METTL2A METTL8 EEF1AKMT2 TRMT9B NTMT1 EEF1AKNMT AS3MT METTL17 METTL2B COQ3 METTL6 NDUFAF5,RNA methyltransferase activity,2.024991725288486e-09,0.07575757575757576,5.0,1,1,1,0.07142857142857142,0.07142857142857142,0.0,0.8571428571428572
C133,RPS3A SNCA RPS7 FDX1 ACLY COX19 RNF2 MT-CO1 GPR141,C133,,,,1,1,1,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778
C134,ANGEL1 OSGEP MTERF2 POLG CAPN15 ACSM3 NLN DCAKD UBC,C134,,,,1,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888
C138,PTPMT1 CRLS1 FITM2 SPPL2B SLC2A12 P2RX4 MTCH2,C138,,,,2,0,0,0.2857142857142857,0.0,0.0,0.7142857142857143
C139,ARMH3 AGPS TTC27 GTF3C3 SMIM8 MBD4 GEMIN2,C139,,,,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C140,C3orf14 PDCD5 TMEM14A ZNHIT3 TMEM126A KLHL7 SS18L2,C140,,,,2,1,1,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714
C148,PIGY TMEM230 SMIM20 PCYOX1,C148,,,,1,0,0,0.25,0.0,0.0,0.75
C154,TTC27 IFRD2 ARMH3 NDRG1,C154,,,,1,0,0,0.25,0.0,0.0,0.75
C157,NCAPD2 SNX5 MGME1 VPS35,C157,,,,1,1,1,0.25,0.25,0.0,0.5
C144,TMEM11 SDHAF4 C1orf43 TIMM22 SDHC,C144,,,,1,0,0,0.2,0.0,0.0,0.8
C146,RPS3A SNCA RPS7 ACLY RNF2,C146,,,,1,0,0,0.2,0.0,0.0,0.8
C141,EBPL AGK DCXR FUNDC2 ACOT7 IMPA2 PARK7,C141,,,,1,1,1,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143
C155,MT-CO1 GPR141 FDX1 COX19,C155,,,,0,1,1,0.0,0.25,0.0,0.75
C149,POLG ACSM3 MTERF2 DCAKD,C149,,,,1,0,0,0.25,0.0,0.0,0.75
C150,SUCLG2 MCCC1 MMAA EBPL,C150,,,,1,0,0,0.25,0.0,0.0,0.75
C135,EEF1AKMT2 METTL7B METTL2A METTL8 NTMT1 AS3MT TRMT9B NDUFAF5,RNA methyltransferase activity,6.392337393649915e-06,0.045454545454545456,3.0,1,1,1,0.125,0.125,0.0,0.75
C147,PTPMT1 FITM2 SPPL2B SLC2A12 P2RX4,C147,,,,1,0,0,0.2,0.0,0.0,0.8
C151,TTC27 SMIM8 ARMH3 GEMIN2,C151,,,,1,0,0,0.25,0.0,0.0,0.75
C152,ZNHIT3 PDCD5 C3orf14 KLHL7,C152,,,,2,0,0,0.5,0.0,0.0,0.5
