z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,358,330.8,14.933184523068078,0.03426948922560415,1.0822249093107617
2,1.5,172,164.28,10.785249185809292,0.23705975575729565,1.0469929388848307
2,2.0,64,63.69,7.977085934098993,0.48450048216861175,1.0048673261108494
3,1.0,265,237.4,12.650691680694775,0.01456588144696501,1.1162594776748105
3,1.5,160,152.43,10.39351239956926,0.23320305967720817,1.0496621399986878
3,2.0,64,64.56,7.828563086544043,0.528513188527325,0.9913258983890954
4,1.0,176,167.61,10.896692158632362,0.22066227562066287,1.050056679195752
4,1.5,129,122.82,9.643007829510458,0.26080069128086847,1.0503175378602834
4,2.0,64,65.75,8.096141056083447,0.5855655067394498,0.973384030418251
5,1.0,132,116.73,9.76304767989996,0.05890164731125267,1.1308147005911076
5,1.5,107,95.74,8.55408674260438,0.09403167258530748,1.1176101942761647
5,2.0,62,61.21,7.332523440126189,0.4571012980161434,1.0129063878451234
9,1.0,42,36.46,7.197805221037869,0.22074514543525658,1.151947339550192
9,1.5,39,31.65,5.685727745856285,0.09805560112164186,1.2322274881516588
9,2.0,33,26.58,4.996358674074551,0.09940736426619418,1.2415349887133185
12,1.0,23,18.36,4.468825349015107,0.1495642336947961,1.252723311546841
12,1.5,22,16.7,4.05585995813465,0.09564860629354238,1.3173652694610778
12,2.0,18,15.2,3.9623225512317894,0.23989006151262593,1.1842105263157896
