,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0003244,0.15426679609023863,2.0499371533807125,-0.7703238750405861,4.870198181802011,18,loss of dopaminergic neurons,brain
MP:0011731,0.16514015179257024,1.9958165546517241,-0.8224524076093025,4.814085516912751,19,decreased myelin sheath thickness,brain
MP:0021101,0.16514015179257024,1.9958165546517241,-0.8224524076093025,4.814085516912751,19,abnormal ventral interneuron morphology,brain
MP:0014376,0.16514015179257024,1.9958165546517241,-0.8224524076093025,4.814085516912751,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0013438,0.18686391345996367,1.8956263326290976,-0.9192243797270607,4.7104770449852555,21,dysmyelination,brain
MP:0004858,0.18686391345996367,1.8956263326290976,-0.9192243797270607,4.7104770449852555,21,abnormal nervous system regeneration,brain
MP:0014371,0.18686391345996367,1.8956263326290976,-0.9192243797270607,4.7104770449852555,21,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0011269,0.18686391345996367,1.8956263326290976,-0.9192243797270607,4.7104770449852555,21,increased excitatory postsynaptic current amplitude,brain
MP:0000939,0.19039684297959947,1.3279587841069276,-0.6597755695554559,3.315693137769311,76,decreased motor neuron number,brain
MP:0014489,0.19769001119221608,1.849052930986665,-0.964320435253256,4.662426297226586,22,abnormal cochlear sensory neuron innervation pattern,brain
MP:0020394,0.19769001119221608,1.849052930986665,-0.964320435253256,4.662426297226586,22,decreased neuronal precursor proliferation,brain
MP:0004980,0.20847887551965283,1.8045477795580727,-1.0074760277676318,4.616571586883778,23,increased neuronal precursor cell number,brain
MP:0004770,0.20847887551965283,1.8045477795580727,-1.0074760277676318,4.616571586883778,23,abnormal synaptic vesicle recycling,brain
MP:0003424,0.21922223665140383,1.7619347734309958,-1.0488513691609755,4.572720916022967,24,premature neuronal precursor differentiation,brain
MP:0014383,0.21922223665140383,1.7619347734309958,-1.0488513691609755,4.572720916022967,24,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0001046,0.22991300246126878,1.7210593843516353,-1.0885876253225604,4.530706394025831,25,abnormal enteric neuron morphology,brain
MP:0020337,0.22991300246126878,1.7210593843516353,-1.0885876253225604,4.530706394025831,25,abnormal pyramidal neuron dendrite morphology,brain
MP:0009808,0.22991300246126878,1.7210593843516353,-1.0885876253225604,4.530706394025831,25,decreased oligodendrocyte number,brain
MP:0000921,0.2354768096190082,1.2022601085529647,-0.7839579442153723,3.188478161321302,86,demyelination,brain
MP:0008947,0.24005375627504877,1.1905104997526639,-0.7955752629483941,3.176596262453722,87,increased neuron number,brain
MP:0000811,0.2405450988175073,1.6817852737881154,-1.1268098186517004,4.490380366227932,26,hippocampal neuron degeneration,brain
MP:0014380,0.2405450988175073,1.6817852737881154,-1.1268098186517004,4.490380366227932,26,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0004183,0.25111333384298384,1.643991545543594,-1.163629198194604,4.451612289281792,27,abnormal sympathetic nervous system physiology,brain
MP:0002885,0.2616132820844993,1.6075704982593049,-1.199145190386072,4.414286186904682,28,abnormal AMPA-mediated synaptic currents,brain
MP:0006092,0.27204118532158617,1.5724257724825765,-1.2334470163708442,4.378298561335997,29,abnormal olfactory sensory neuron morphology,brain
MP:0011448,0.2823938673422447,1.538470811989086,-1.2666150420048687,4.343556665983041,30,decreased dopaminergic neuron number,brain
MP:0003245,0.2823938673422447,1.538470811989086,-1.2666150420048687,4.343556665983041,30,abnormal GABAergic neuron morphology,brain
MP:0009452,0.2823938673422447,1.538470811989086,-1.2666150420048687,4.343556665983041,30,abnormal synaptonemal complex,brain
MP:0000968,0.28624347410374174,1.079973756277738,-0.9049403066811135,3.0648878192365894,97,abnormal sensory neuron innervation pattern,brain
MP:0008236,0.29266866049037155,1.5056275774956323,-1.2987219118429323,4.309977066834197,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0014374,0.29266866049037155,1.5056275774956323,-1.2987219118429323,4.309977066834197,31,abnormal miniature excitatory postsynaptic current frequency,brain
MP:0000136,0.3001954117003337,1.0490412871257941,-0.9355673112499048,3.033649885501493,100,abnormal microglial cell morphology,brain
MP:0008235,0.302863342173171,1.4738254646576312,-1.3298335072906804,4.277484436605943,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0001044,0.3230053830888052,1.4130940052342567,-1.3893053502689696,4.215493360737483,34,abnormal enteric nervous system morphology,brain
MP:0002912,0.3328007181711362,0.9803467180856025,-1.0036162173685965,2.9643096535398015,107,abnormal excitatory postsynaptic potential,brain
MP:0002913,0.34280919130036236,1.355828742371875,-1.4454504790117144,4.157107963755465,36,abnormal PNS synaptic transmission,brain
MP:0004100,0.34280919130036236,1.355828742371875,-1.4454504790117144,4.157107963755465,36,abnormal spinal cord interneuron morphology,brain
MP:0014381,0.3525820772445871,1.3283763393909727,-1.4723880757335488,4.129140754515494,37,abnormal miniature inhibitory postsynaptic current frequency,brain
MP:0011270,0.3525820772445871,1.3283763393909727,-1.4723880757335488,4.129140754515494,37,decreased excitatory postsynaptic current amplitude,brain
MP:0001105,0.3813792644331715,1.2502544944129426,-1.5491194715087189,4.049628460334604,40,abnormal PNS glial cell morphology,brain
MP:0000940,0.39080398192172994,1.2255084416087954,-1.5734471241534016,4.024464007370993,41,abnormal motor neuron innervation pattern,brain
MP:0009939,0.4161422623375086,0.8225384776582452,-1.1600982660178338,2.8051752213343244,125,abnormal hippocampus neuron morphology,brain
MP:0006276,0.4185565511582253,1.1547305366162472,-1.643083620317837,3.9525446935503314,44,abnormal autonomic nervous system physiology,brain
MP:0008946,0.4298543944405614,0.46762785371718785,-0.6933631992723108,1.6286189067066865,538,abnormal neuron number,brain
MP:0004101,0.4366269122428431,1.1101718679088997,-1.6869638404125715,3.907307576230371,46,abnormal brain interneuron morphology,brain
MP:0000952,0.4575781709742921,0.5348715389000382,-0.8763718748488294,1.9461149526489059,334,abnormal CNS glial cell morphology,brain
MP:0002110,0.4601530994800539,0.5318097304931619,-0.8794213765360026,1.9430408375223265,335,abnormal digit morphology,neg_ctrl
MP:0004753,0.46164148413356754,0.7444433017187162,-1.2376103465580315,2.7264969499954637,135,abnormal miniature excitatory postsynaptic currents,brain
MP:0004792,0.4803235600542365,1.0067203163201555,-1.7889515122889796,3.8023921449292906,51,abnormal synaptic vesicle number,brain
MP:0004981,0.4803235600542365,1.0067203163201555,-1.7889515122889796,3.8023921449292906,51,decreased neuronal precursor cell number,brain
MP:0003243,0.4888145909332806,0.9872487588163814,-1.8081639961051859,3.7826615137379487,52,abnormal dopaminergic neuron morphology,brain
MP:0002910,0.49299922195706547,0.6931471805599454,-1.2885474295916508,2.6748417907115414,142,abnormal excitatory postsynaptic currents,brain
MP:0001900,0.505554325830559,0.9494014789617751,-1.8455218492473762,3.7443248071709263,54,impaired synaptic plasticity,brain
MP:0021010,0.5219763186131068,0.9129268714792129,-1.8815419125967319,3.7073956555551577,56,impaired synaptic physiology,brain
MP:0003648,0.5219763186131068,0.9129268714792129,-1.8815419125967319,3.7073956555551577,56,abnormal radial glial cell morphology,brain
MP:0011267,0.5219763186131068,0.9129268714792129,-1.8815419125967319,3.7073956555551577,56,abnormal excitatory postsynaptic current amplitude,brain
