Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C230,PTPRM NOTCH4 SEMA3C SGSM2 CDH2 LDLRAD4 KANK1 EFNB2 MAPT PBXIP1 KIRREL1 TMEM53 CNTN3 PREX1 PCDH8 DLL1 EFS UNC5B SEMA6A APLP1 NGEF LRPAP1 ITPR3 MATK EPHA1 CEACAM5 APBB1 CTSW CD34 COL3A1 FUT4 DTX1 DOCK11 SCARF1 EPHB2 PHLDB2 CLU MYCN CNTN1 PRKCZ KIF13B RUFY1 NOTCH1 SIPA1L3 CSRP2 PLEKHA2 SYN1 AL691442.1 DLK1 ROBO3 GPNMB ABLIM3 LAMA5 RAB3A ENGASE CLTC HLA-DRB4 RAC2 EFNA1 PLD2 ZNF358 CPEB1 PPP2R2B EML1 LLGL2 KIRREL2 TRPC2 SEMA6D NCK2 PCSK9 KLRC4-KLRK1 CLSTN1 MOB3A WWC1 ABCA2 ENC1 FAM229B PIN1P1 EGFL6 DGKA GAS2 SORCS1 LRP8 DOCK4 CNTN6 APOC4 AP2B1 SORL1 SCARB1 PLSCR3 CYSLTR1 PRKCD APH1A CELSR2 PSENEN DOCK5 RASSF3 ITGB7 SLAMF1 HLA-DRB3 EFNA3 DOCK10 DDR1 KIAA0556 CLUAP1 TUBGCP5 SOX13 C1D EPHB4 PIK3R2 AMPH FUT9 CTNND2 SPRR4 CD200R1 NPC1 MXRA7 ARAP3 VLDLR GPM6B KIRREL3 PTK2 RAB11A ITGA8 PTPRS SORCS3 JAM3 TMEFF1 SMTN HLA-DRB5 ITGB8 ELMO3 VTN CDC42BPA PRICKLE2 PRKCH PLXNA3 FAM114A2 MATN3 SFI1 RNASE1 CD24 RHOA BRSK1 PHACTR4 SLC24A3 ABL1 GIT1 RARRES2 ARHGEF2 ADGRG2 LRCH4 HSPG2 ITGB1 EPHB1 DOCK6 CNTROB SYT1 LRP1B TTLL7 WWC3 NEFL LDLRAD2 VAV3 ITGA10 NEO1 AC138894.1 GRB10 LFNG ITGA3 LMBR1L CUX1 HPCAL1 MSRB3 FZR1 CLASP1 TNFRSF25 PTAFR CTNNBIP1 SOX9 FAM171A1 VASN CRMP1 DYRK3 AC068234.1 HLA-DMA CHN2 PXDN EFNB1 MACF1 BSCL2 ARHGEF11 PIK3CA CEP89 ITGB6 NPHP1 BACE1 ERBB2 SDK2 RTN1 CNTNAP4 CLSTN3 EPHB3 ITGA11 CNTN4 DOCK8 PJVK PTP4A3 REPS2 ABR,EPH-Ephrin signaling,4.1243702840910283e-16,0.2111111111111111,19.0,3,7,7,0.014285714285714285,0.03333333333333333,0.0,0.9523809523809523
C286,EPHA1 CTNNBIP1 CD34 FAM114A2,C286,,,,1,0,0,0.25,0.0,0.0,0.75
C231,SORCS3 JAM3 LDLRAD4 TMEFF1 MSRB3 EML1 PCSK9 VTN EGFL6 DYRK3 LRPAP1 GAS2 SORCS1 LRP8 APOC4 SORL1 PXDN BSCL2 RARRES2 ADGRG2 CLU CLUAP1 C1D CSRP2 BACE1 CNTNAP4 MXRA7 LRP1B VLDLR GPNMB ABLIM3 GPM6B LDLRAD2,cargo receptor activity,3.81501937003329e-06,0.07462686567164178,5.0,2,1,1,0.06060606060606061,0.030303030303030304,0.0,0.9090909090909091
C232,AC138894.1 SGSM2 LMBR1L LLGL2 PBXIP1 CLASP1 ELMO3 FAM229B TNFRSF25 TMEM53 DGKA SFI1 PHACTR4 DOCK4 PLSCR3 DOCK11 DOCK5 PHLDB2 DOCK10 CEP89 KIAA0556 CLUAP1 KIF13B TUBGCP5 RUFY1 NPHP1 DOCK6 NPC1 DOCK8 RAB11A ENGASE,Factors involved in megakaryocyte development and platelet production,6.09636412513567e-07,0.04142011834319527,7.0,0,1,1,0.0,0.03225806451612903,0.0,0.967741935483871
C233,EFNA1 SEMA3C EFNB2 SEMA6D KLRC4-KLRK1 PLXNA3 FAM114A2 UNC5B SEMA6A NGEF EPHA1 EFNB1 EPHB2 EFNA3 EPHB1 AL691442.1 CLSTN3 VAV3 NEO1,EPH-Ephrin signaling,8.728571113720963e-15,0.1,9.0,1,0,0,0.05263157894736842,0.0,0.0,0.9473684210526316
C238,TMEM53 PRICKLE2 RAC2 DOCK11 DOCK6 DOCK5 DOCK10 RNASE1 DOCK8 ELMO3 DOCK4 MOB3A,Factors involved in megakaryocyte development and platelet production,9.071462325452988e-09,0.03550295857988166,6.0,0,1,1,0.0,0.08333333333333333,0.0,0.9166666666666666
C239,FUT4 CNTN3 PTPRM ABL1 SDK2 ROBO3 VASN CNTN4 LRCH4 PTPRS FUT9 CNTN6,homophilic cell-cell adhesion,7.778051778145159e-06,0.029585798816568046,5.0,0,1,1,0.0,0.08333333333333333,0.0,0.9166666666666666
C240,NOTCH4 LFNG SCARF1 APH1A PSENEN LRP1B DLK1 KIRREL3 DLL1 MATN3 KIRREL2 DTX1,Notch signaling pathway,1.0212441594536523e-10,0.1,6.0,0,1,1,0.0,0.08333333333333333,0.0,0.9166666666666666
C247,PLEKHA2 PREX1 ARHGEF11 ARHGEF2 KLRC4-KLRK1 VAV3 PIK3R2 ABR,NRAGE signals death through JNK,4.662927181600385e-09,0.0847457627118644,5.0,0,1,1,0.0,0.125,0.0,0.875
C253,VTN MACF1 PIK3CA FZR1 PTK2 ITGB1,C253,,,,0,2,2,0.0,0.3333333333333333,0.0,0.6666666666666667
C237,BACE1 CSRP2 PXDN MXRA7 JAM3 BSCL2 LDLRAD4 MSRB3 ABLIM3 EML1 CLU ADGRG2 CLUAP1,C237,,,,1,0,0,0.07692307692307693,0.0,0.0,0.9230769230769231
C241,SORL1 EGFL6 CNTNAP4 SORCS3 LRP1B DYRK3 GPM6B LDLRAD4 TMEFF1 GAS2 SORCS1,C241,,,,1,0,0,0.09090909090909091,0.0,0.0,0.9090909090909091
C281,LRP8 VLDLR LRPAP1 APOC4,C281,,,,0,1,1,0.0,0.25,0.0,0.75
C249,TMEM53 DOCK11 DOCK6 DOCK5 DOCK10 DOCK8 DOCK4,regulation of Rho protein signal transduction,1.2954816623072463e-06,0.047619047619047616,4.0,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C266,FAM114A2 AL691442.1 EFNB1 CLSTN3 EPHA1,C266,,,,1,0,0,0.2,0.0,0.0,0.8
C274,BSCL2 CLUAP1 ADGRG2 CLU,C274,,,,1,0,0,0.25,0.0,0.0,0.75
C246,FUT4 CNTN3 SDK2 ROBO3 CNTN4 PTPRS FUT9 CNTN6,cell-cell adhesion,6.241619410864731e-07,0.007253886010362694,7.0,0,1,1,0.0,0.125,0.0,0.875
C252,APH1A PSENEN LRP1B DLL1 KIRREL3 KIRREL2 DTX1,Notch signaling pathway,3.0126567980603067e-07,0.06666666666666667,4.0,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C288,SORL1 LRP1B DYRK3 EGFL6,C288,,,,1,0,0,0.25,0.0,0.0,0.75
C262,SORL1 SORCS3 DYRK3 LDLRAD4 SORCS1,C262,,,,1,0,0,0.2,0.0,0.0,0.8
C277,SDK2 ROBO3 CNTN3 PTPRS,C277,,,,0,1,1,0.0,0.25,0.0,0.75
C292,TMEM53 DOCK5 DOCK6 DOCK4,C292,,,,0,1,1,0.0,0.25,0.0,0.75
