z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,541,458.07,19.480377306407597,1.0354583043615484e-05,1.181042198790578
2,1.5,251,230.23,14.007037516905564,0.06906031758014622,1.0902141336923945
2,2.0,84,80.63,7.826435970478516,0.33338256289087087,1.041795857621233
3,1.0,337,304.05,16.81688139935583,0.025036450766985734,1.1083703338266733
3,1.5,230,211.35,13.747272456745739,0.08744896559372395,1.0882422521883133
3,2.0,84,80.07,8.724969913988243,0.3261997211322242,1.049082053203447
4,1.0,207,195.91,12.516465155945587,0.18779989767004246,1.0566076259506916
4,1.5,164,156.24,12.167267565069817,0.2618095179126524,1.0496671786994367
4,2.0,84,79.35,8.482187217929111,0.2917746617754484,1.058601134215501
5,1.0,126,129.35,10.489399410833778,0.6252770398742965,0.9741012756088133
5,1.5,102,109.35,8.749142815156237,0.7995688776229685,0.9327846364883402
5,2.0,69,70.78,8.151785080582043,0.5864245487026615,0.9748516530093246
9,1.0,35,35.87,5.189710974611207,0.5665665108817582,0.9757457485363814
9,1.5,26,31.65,5.387717513010496,0.8528376477426259,0.8214849921011059
9,2.0,21,24.29,4.678236847360339,0.7590520114157422,0.8645533141210375
12,1.0,26,20.24,4.216918306061904,0.08598103429498083,1.2845849802371543
12,1.5,17,17.03,3.91268450044212,0.5030588081266217,0.9982384028185555
12,2.0,15,13.07,3.305313903398587,0.27964102697512405,1.1476664116296862
