z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,349,346.77,17.212701705426724,0.4484590601801403,1.0064307754419357
2,1.5,169,164.22,10.532407132275129,0.32497294052877906,1.0291072950919498
2,2.0,64,59.37,7.782872220459487,0.27595647639422616,1.077985514569648
3,1.0,224,232.63,13.211854525387418,0.7431867304150348,0.96290246313889
3,1.5,151,154.04,11.387642425014935,0.6052484984360299,0.9802648662685017
3,2.0,64,59.46,6.954739391235303,0.2569451091525089,1.0763538513286244
4,1.0,147,154.36,11.007742729551776,0.7481311329599,0.9523192536926665
4,1.5,119,116.62,10.580907333494608,0.4110155229873949,1.0204081632653061
4,2.0,64,59.29,7.693237289983977,0.27019411625464246,1.0794400404790014
5,1.0,99,101.96,9.071846559548945,0.6278953211465642,0.9709690074539036
5,1.5,87,86.06,8.050863307745326,0.4535260463792684,1.0109226121310713
5,2.0,60,54.48,7.327318745625851,0.22562126858609488,1.1013215859030838
9,1.0,35,31.34,4.639439621333594,0.2150886243470519,1.1167836630504149
9,1.5,32,26.2,4.379497688091638,0.09269295224548135,1.2213740458015268
9,2.0,27,21.21,4.475030726151497,0.09785933334157199,1.272984441301273
12,1.0,19,17.14,4.48557688597576,0.3391945368564609,1.1085180863477246
12,1.5,17,14.23,3.7412698379026335,0.22953159313265808,1.1946591707659873
12,2.0,14,11.58,3.666551513343294,0.25462026377195135,1.2089810017271156
