z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,413,352.45,17.30339562051333,0.0002332291937827239,1.1717974180734856
2,1.5,221,188.67,11.886172638827016,0.0032644193642727727,1.171357396512429
2,2.0,97,80.09,8.582651105573383,0.024404651585897292,1.2111374703458608
3,1.0,302,262.8,15.31012736720371,0.005227636641146839,1.1491628614916285
3,1.5,210,175.88,13.794404662760911,0.006690464471042672,1.1939959062997498
3,2.0,97,80.44,8.523285751398928,0.026013354533328575,1.2058677274987568
4,1.0,212,187.61,11.897810722985973,0.020184315098127684,1.1300037311443951
4,1.5,173,145.14,12.39759654126557,0.01231331223014413,1.1919525974920768
4,2.0,97,81.16,8.127385803565621,0.02564973231553893,1.1951700344997536
5,1.0,150,133.73,11.627428778539134,0.0808648852503503,1.1216630524190534
5,1.5,130,113.13,9.629802697874966,0.03989953281403864,1.1491204808627244
5,2.0,89,75.3,8.133265027035575,0.04604829663649745,1.1819389110225764
9,1.0,43,38.99,5.698236569325636,0.24080156119660634,1.1028468838163632
9,1.5,43,36.82,5.936968923617505,0.14895280923244042,1.1678435632808257
9,2.0,38,32.49,5.012973169686828,0.13585173334159428,1.1695906432748537
12,1.0,20,18.78,4.279205533741047,0.3877838990895396,1.0649627263045793
12,1.5,20,17.66,3.972958595304008,0.27793676704638104,1.1325028312570782
12,2.0,18,15.74,3.6650238744106427,0.26873613133723806,1.1435832274459974
