Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C210,DHRS3 CREB3L1 TMEM183A MCOLN1 G6PC3 SLC35A1 ZDHHC7 SLC38A10 VPS9D1 LGALS8 BNIP3L CTSH LAMP1 PDCD4 PARVG CTSA CIDEB HLA-DRA DAB2 HLA-DRB5 ITPR3 FLNA WDR13 HLA-DRB4 ATP7A HLA-DQA1 GINM1 PLD2 CSK SLC2A8 CD68 SH3BGRL GIMAP8 STX12 HFE CPVL TMEM123 CLN3 TMEM175 CHI3L1 PCSK9 CD84 SYT11 TCN2 B3GAT3 USF1 C1QB PRNP IDUA HAVCR2 DIPK1A CLSTN1 GM2A NCSTN SCGB1D1 CD1D SNX1 CTSD GNS GLIPR1 IFNGR1 ANXA6 GCA GALE KLF3 SNRPN CASP3 CTSS SOAT1 NAAA TRAM2 ECSIT CTSK SPPL3 ANTXR2 ADGRL2 AL691442.1 SYMPK ERLIN2 SIAE TFPI CD164 C1RL CAVIN2 WDTC1 FAM177A1 HOMER2 MYCBP2 TGFB1 SCARB2 PEX19 PARVB LAMP2 SRI PIK3CB MMP3 MAN2B1 SUMF2 ZNF224 SLC8B1 LRPAP1 MYO9B HLA-DPA1 TFEB CD2AP GRN P2RY12 ACP5 TGOLN2 M6PR ICAM2 TNFRSF10C PRAMEF8 DYSF UCP2 PCYT1A TNFRSF25 PIK3CD CYBB VPS18 CAPG SLC38A7 SORT1 NAGPA HLA-DRB3 MMRN1 KCTD18 ATP1B1 DNASE2 SPPL2B CABIN1 ERGIC3 ZYX CTSB C3AR1 SPPL2C ATP13A1 CXCR4 CTSW LGALS3 CD8A VAMP3 SREBF1 CYBA CD79B ZBTB17 DOLK HYOU1 MDK RELCH ABCB5 ATP2B1 HLA-DMA PSEN1 MPO TNFRSF1A PLD3 EHBP1L1 CD58 RHEBP1 MANBA SMIM1 KCNAB2 SLC15A3 HEXA SPNS1 SKAP2 HLA-DMB PSEN2 SLC16A4 AC138894.1 FKBP15 VWA5A HIP1 CYB5R1 TAFA4 MS4A6A TSPAN14 ATP1A3 IFIT3 CLCN7 USF2 ITGA2 PERP EFNB1 GPM6B CUL3 KCNIP3 STXBP2 CD34 NPL HM13 APLP2 CCDC149 MAN1B1 PROS1 ARHGAP26 HPS1 CFLAR,lysosomal lumen,5.300124976313893e-15,0.16,16.0,3,2,2,0.01507537688442211,0.010050251256281407,0.0,0.9748743718592965
C261,PEX19 SOAT1 PSEN2 SLC35A1,C261,,,,1,0,0,0.25,0.0,0.0,0.75
C211,LRPAP1 SREBF1 MYO9B MCOLN1 TFEB G6PC3 GRN ZBTB17 MDK RELCH HYOU1 ZDHHC7 ABCB5 SLC38A10 VPS9D1 CTSD GNS PLD3 EHBP1L1 ANXA6 SNRPN CTSA KCNAB2 HEXA DYSF SPNS1 TNFRSF25 TRAM2 FLNA AC138894.1 WDR13 SLC38A7 ADGRL2 FKBP15 SYMPK ERLIN2 NAGPA WDTC1 DNASE2 IDUA TGFB1 CLCN7 CABIN1 USF2 CLN3 ZYX ERGIC3 PCSK9 TMEM175 PARVB STXBP2 B3GAT3 USF1 ATP13A1 SUMF2 MAN1B1 MAN2B1 ZNF224 HPS1 SLC8B1,lysosomal lumen,1.7830628285189042e-07,0.07,7.0,0,2,2,0.0,0.03333333333333333,0.0,0.9666666666666667
C216,CD2AP SLC35A1 LAMP2 SH3BGRL SKAP2 PRNP CCDC149 IFNGR1 LGALS8 FAM177A1 GCA BNIP3L PDCD4 TMEM123,C216,,,,1,0,0,0.07142857142857142,0.0,0.0,0.9285714285714286
C217,ERGIC3 SPPL3 KCNIP3 PSEN1 SPPL2C SRI ATP1A3 HM13 PSEN2 AC138894.1 SPPL2B,membrane protein proteolysis,2.03327661151462e-08,0.07936507936507936,5.0,2,0,0,0.18181818181818182,0.0,0.0,0.8181818181818181
C218,SCGB1D1 SCARB2 PEX19 CD164 PSEN1 M6PR SOAT1 APLP2 HOMER2 VAMP3,C218,,,,1,0,0,0.1,0.0,0.0,0.9
C228,MCOLN1 NAGPA ADGRL2 SLC38A7 CLN3 TMEM175,C228,,,,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C221,SREBF1 MCOLN1 PCSK9 ERLIN2 WDR13 SLC38A7 CLN3 TMEM175,C221,,,,0,1,1,0.0,0.125,0.0,0.875
C246,SRI AC138894.1 KCNIP3 PSEN2,C246,,,,1,0,0,0.25,0.0,0.0,0.75
C239,MCOLN1 SLC38A7 CLN3 TMEM175,C239,,,,0,1,1,0.0,0.25,0.0,0.75
