z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,432,393.52,16.639999999999997,0.010375072658057967,1.0977841024598496
2,1.5,215,196.94,13.682704411043893,0.09343178232236965,1.091703056768559
2,2.0,76,66.71,7.2350466480873505,0.09956613915865226,1.139259481337131
3,1.0,280,260.09,14.257696167333625,0.08129120030766418,1.0765504248529356
3,1.5,195,181.31,12.83019485432704,0.14298271361352372,1.0755060393800673
3,2.0,76,65.84,7.323551051231909,0.0826743685637174,1.1543134872417982
4,1.0,175,167.95,9.893811196904862,0.23805697429030148,1.0419767788032153
4,1.5,140,133.53,11.517339102414237,0.2871391948786933,1.0484535310417136
4,2.0,76,66.96,8.545080456028485,0.14504626535995602,1.1350059737156513
5,1.0,113,113.03,8.832276037353,0.5013550578976758,0.9997345837388304
5,1.5,94,93.65,9.770747156691753,0.4857124598110465,1.003737319807795
5,2.0,65,59.15,7.8452214755225365,0.22793132488026252,1.098901098901099
9,1.0,40,33.59,5.794989214830343,0.13433555416396276,1.1908306043465315
9,1.5,29,28.82,4.918089059787348,0.4854021387222777,1.0062456627342122
9,2.0,22,22.26,4.75104199097419,0.5218211591507353,0.9883198562443845
12,1.0,30,20.19,4.073561095650831,0.008015427557982645,1.4858841010401187
12,1.5,23,16.0,4.180908992073374,0.047038080754575315,1.4375
12,2.0,17,12.37,3.730026809555127,0.10725154526601277,1.3742926434923202
