,z
UBE2Q1,-0.3960640861688191
RNF14,0.014906296501829213
UBE2Q2,-0.4534112245204793
TMCO1,2.700554301402495
UBAC1,0.5320701789423308
RAB4A,2.216704142870807
ZNF706,0.4308294001853165
MIB2,-0.6675042164072554
RNF114,-0.4078999715263961
RNF115,-0.37369459856759113
RNF111,-0.78165347806859
EEF1AKNMT,2.7438003541321185
UNKL,-0.4916509841377292
MMAB,2.3890616907157693
UBE4A,-0.6270180913533601
DDX41,-0.32120081084060637
ATMIN,-0.2351987006964572
TSG101,0.14349277045571024
FBXW11,-0.7442004313512739
UBE2D4,-0.45152234658662566
RPS27A,-0.7182837720421174
UBE2D2,1.5899762778012154
ATP6V1H,1.862754460430769
UBE2D1,1.416601997972865
MFSD11,-0.5833746180962497
CCT3,1.8877001361515102
LNX1,-0.9484234460600733
MRFAP1L1,-0.07886603155381089
GTF2B,-0.2524637635413654
FBXL13,-0.42122594271373354
FBXL12,-0.3250973642461366
FBXL15,-0.22465773195523836
FBXL14,-0.3807092347430308
FBXL16,-0.2842457505652383
FBXL19,-0.48499937977568164
FBXL18,-0.37566998368726884
CCDC51,2.5607984768958976
PPP1R11,0.3022696597154595
AKTIP,0.08879260806250257
RNF41,-0.07760601712157295
ANAPC1,-0.23526963103439769
ANAPC2,-0.7007786130662303
ANAPC5,0.7936471107568454
ANAPC4,-0.6240525807576337
ANAPC7,-0.33607779935671295
ZNRF1,-0.280352599945868
LRR1,-0.5933153392023239
ZNRF2,-0.3784689933609862
FBXO30,-0.4404622510326198
FBXO5,-0.4464192329744173
FBXO32,-0.4347303163430633
EMC7,0.9734351511630317
KLHL25,-0.4872294762466183
KLHL21,-0.3885802745772618
KLHL20,-0.387853390276553
KLHL22,-0.4749093091369811
MKRN1,-0.5139277247798768
SPSB2,-0.3884130584273295
SPSB1,-0.6501668067446288
TRIM50,-0.3231098742120191
SPSB4,-0.43755655515606984
ARF1,1.6743343630477996
CDC34,-0.4373222664007617
AREL1,-0.3215848217026225
LONRF1,-0.43692126791271124
CIAO2B,0.8228105049729572
RNF25,-0.11592042047662919
UBE2V1,-0.5377128462870725
UBE2V2,1.1691269495817584
RNF26,0.5291130143921948
PSMD8,0.5289727656498154
LMO7,-0.6571834917240424
MGRN1,-0.6196447776984049
DHX8,-0.06852483902505466
SPCS1,0.5531929694019782
ITCH,1.9083138498155783
PSMD4,0.3318636744308855
FLAD1,2.752300355454861
CBLL2,-0.8182474110426433
ARIH2,-0.4940066377644749
TRIP12,-0.6330208302724885
MEX3C,-0.47850585345985713
E2F6,-0.23518546049816685
SNW1,-0.17462309996580558
PRCC,-0.3134181184425186
C3AR1,-0.5376759258192194
BTRC,-0.25428742054630854
TRIM11,-0.20684874403691536
HUWE1,-0.34139231985126733
UFC1,0.5932488143549854
LRRC41,-0.502331952248785
USP25,1.611519900958802
MOAP1,-0.2454058543121722
ASB2,-0.605647751952491
ASB1,-0.6467153282445836
ASB6,-0.43716358151389767
ASB7,-0.6651716219049898
ASB4,-0.6400463313159641
ASB5,-0.6314023348867365
ASB8,-0.6322779890009061
ASB9,-0.6687553095288461
PIP4K2C,0.025561792707521465
ZMPSTE24,2.5462338902234527
MRPL34,0.90005104813729
UBE2R2,2.487805919020049
IMPA1,1.9608497150069817
RNF19B,-0.6201189653089001
RNF19A,-0.51103895357755
RFX5,-0.4033707769399836
TRAIP,-0.1970984875638407
UBA52,-0.6101496245277905
KAT7,-0.7100416701589572
EXOSC7,0.8019141156604266
ADAR,-0.5129930112981052
STK24,-0.08596206547575684
GPR161,-0.8318193006060776
UBE2E1,-0.578718718951188
UBE2E3,0.10723389077967879
UBE2E2,-0.4819154933972314
DLGAP3,0.5368624161139418
JTB,0.45533503302819167
TRIM9,0.030523596864991478
FBXL20,-0.3455624825037001
TRIM4,2.264874634755194
FBXW12,-0.608477977068694
PI4KB,-0.4097526796542106
RNPEP,1.170875181505046
ELOB,0.2065633767967472
FBXW8,-0.30277974616546904
SKP2,-0.5132542289398024
ZBTB16,-0.4231876973344958
SKP1,1.3558467794205142
DEDD,-0.156304496824041
WDR26,-0.4221512246413698
FBXW9,-0.2545060541095727
FBXO21,-0.4762678688061038
FBXO27,-0.2008328572076855
HNRNPAB,0.671796186744983
DDX19B,-0.2839273084888115
FBXO28,-0.3301200669985022
FBXW4,-0.44784599769046607
FBXW5,-0.41138189515652984
FBXW7,-0.5812211846235782
KLHL11,-0.4601034883381626
KLHL12,-0.09952014805470098
LRSAM1,-0.45214918621409095
SH3RF1,-0.4131198119238882
CSTB,0.2925704834091784
GNB1,-0.5078212628123289
UBE2D3,1.7450954151831677
TRIM69,2.2035218576263045
JOSD1,-0.7766135123446211
TRIM63,-0.4523393702804742
PIP5K1A,-0.39144816140372846
KEAP1,0.0864031199404359
ATP6V0C,0.40149324072422393
ERCC3,-0.4693017121707358
RNF34,0.11943674426686411
TOR1A,0.05890895124629747
TOR1B,-0.012444494128656567
RLIM,-0.5612721893083669
TMEM248,0.4125946781101458
MFSD5,-0.1911667140964113
PSME3,1.314322970696764
KBTBD13,-0.37822590176960375
DDX23,2.144073951766486
ERP44,3.9228445270226295
ILF2,0.20222329383026205
ASB10,-0.6579302664193262
UBE2J1,-0.495401322364825
UBE2J2,-0.4624629464184849
WWP1,2.36386672603141
BTBD1,-0.24247397162750042
FBXO10,-0.2222707852466611
FBXO17,-0.3122266259775396
FBXO15,-0.4582592910583012
ASB13,-0.6766449138630162
CAPRIN1,2.7739026582705804
PPP1R7,0.5272756963447852
CERS2,0.15237162479270233
ASB17,-1.043195674987663
EIF4ENIF1,-0.5513554102866665
CUL5,-0.0669805431224073
CUL7,-0.007049636265660013
CUL1,-0.2162905563502399
CUL2,-0.08157080671130658
CUL3,1.084065702578679
TRIM27,0.7229631948575758
TRIM21,-0.42699999875776595
