z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,235,273.34,15.553276182206757,0.9931507807286738,0.8597351284115022
2,1.5,136,149.37,10.086282764229843,0.9075077024193103,0.9104907277231037
2,2.0,56,63.33,6.583395780294544,0.867233199391128,0.8842570661613769
3,1.0,175,204.36,12.640822758032801,0.9899005786520132,0.8563319632021922
3,1.5,128,141.4,11.196428001822724,0.884309742452811,0.9052333804809052
3,2.0,56,64.21,7.739890180099457,0.8555956355997647,0.8721382962155428
4,1.0,124,143.51,10.98043259621405,0.9621991794495414,0.8640512856246952
4,1.5,103,116.3,10.657860948614408,0.8939671102403705,0.8856405846947549
4,2.0,56,64.6,8.652167358529306,0.839881410091751,0.86687306501548
5,1.0,94,100.72,8.559299036720239,0.7838057605380635,0.9332803812549643
5,1.5,84,89.42,8.653531071187068,0.7344520274524161,0.93938716170879
5,2.0,54,57.92,7.356194668441014,0.7029431326371093,0.9323204419889503
9,1.0,23,29.24,5.827726829562278,0.8578575871258642,0.7865937072503421
9,1.5,22,25.84,4.975379382519488,0.7798836846502994,0.8513931888544891
9,2.0,21,22.36,4.153360085521119,0.6283346059463784,0.9391771019677997
12,1.0,10,14.12,3.628443192334696,0.8719114475073807,0.708215297450425
12,1.5,9,13.2,3.0919249667480613,0.9128279679892082,0.6818181818181819
12,2.0,8,11.23,3.5435998645445284,0.8189846554432658,0.7123775601068566
