Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C800,SHMT1 IDH2 CXorf40A SLC39A9 XRCC3 SUCLA2 ALDH1A1 ATP5PO ADSSL1 ALDH18A1 PDIA6 TPRA1 FA2H HMGCL GCDH AGXT2 PYCR3 CS NDUFA4 EIF2B4 PEX12 PCK2 SLC7A5 PGK1 SOD1 SLC38A7 YIF1A ECI2 SCGB1D1 ENO3 SELENBP1 AMDHD2 ATP7B ASNS CRLS1 FBP1 GCLC LETMD1 CTSL MYORG DPM2 GRID1 ACSS2 NSDHL KYAT3 NME2 TSTA3 CRAT DBT ETFDH AC138894.1 ACLY FAHD1 NHLRC1 CPOX SCAMP3 PDHA1 SLC25A42 ACSL4 FASTK ALDH1L1 HSPA6 ATP2A2 MPI FKRP TP53I3 AMY2A ABAT ACER3 GLUL SLC25A3 PEX10 ECI1 TMEM222 COX10 SLC40A1 UGT8 PPIB CKMT1B KYAT1 AADAT THOP1 MLYCD ACOT7 GPD1 AKR1A1 RER1 NDUFV2 FANCA ATAD3A UPB1 QPRT EHHADH CD9 MPC1 NDUFS8 ACOT2 VNN1 DMGDH C12orf10 GPHN HADHB ACSM5 DNAJC30 NUBPL RIDA MRPL4 IREB2 FTH1 ALDH1L2 GMPS TXN GBE1 PAICS DHRS1 MARC1 THYN1 ISOC1 DNPEP MCCC1 PCTP GAA HGD GK SLC39A1 MMUT MCAT UROS DLD HTRA2 ADH5 PRDX2 SCARB1 CLIC1 SLC3A2 B3GALT2 ABCD1 SLC27A2 NAGA FCSK HSDL1 PRDX1 SDHB PXMP4 VSIG2 GNPDA1 PYCR2 BCKDHA NIT1 PYCR1 SOAT2 NME4 SLC31A1 SUMF2 ABCD3 ETNPPL CPM MAT2B HSPA1A DLAT PEX19 ACADM CYB5R4 C19orf24 GAPDH NDUFS3 G6PD ACOD1 VDAC1 FADS2 ATP8B3 VAMP8 PGM1 DHCR24 ELOVL2 EPHX1 ADHFE1 ATP6V0D1 ACSS1 PCK1 BCKDK COX15 PPP1R3C DNPH1 MDH1 AC006538.2 IL4I1 TPI1 CYC1 SLC4A2 DCXR UQCRFS1 PMM1 ACADL SPTLC2 SLC22A18 CYB5R3 CBS GLB1 STEAP3 PPP1CA DMAC2L IVD PANK2 NPL AMY1C CHAT PANK3 ACSL1 HSDL2 EI24 GANC LMAN2 PIPOX HEXB FTL NME6 DEGS2 CRYZ SLC25A10 MTHFS CCDC92 PIGK GANAB ARL2 LGSN PGRMC2 MPDU1 AIFM1 FIS1 NINJ1 PYGM TUFM SCAP AGMO RNF26 BTD MFSD9 PEMT THNSL1 GALE DHRS7B NTHL1 GPD1L SLC2A14 ERI3 ACADS HSD17B10 OGG1 CROT POLDIP2 FTCD COX20 EARS2 SLC25A38 ACOX3 ELOVL1 BABAM1 GCAT LAMP1 TFRC PYGB LDHB SH3D19 MDH2 TMEM135 MEA1 ADI1 SHMT2 GNS CLN6 TMBIM6 HOMER2 NNT ESD ASL ETFB ATP6V1E2 HACL1 PRAP1 MRPL12 ACOT8 PM20D1 BPHL NDUFA9 ATP5MF TPH1 TSFM AC010422.3 ACOX1 HSD17B11 CHCHD7 LCTL SGPL1 SLC25A34 ALDH1A3 LONP2 FARSA TDO2 DERA PPP1R2 RDH13 AMACR TMEM246 MRPL49 ACAA1 UBA1 FKBP2 MIPEP GNPAT CLCN7 PRDX5 CCT3 BHMT PHKG2 CALR AC011448.1 PDZK1 ACSM3 PEX14 NUCB1 C3orf33 BHMT2 GLB1L2 SDHA COMMD1 IMMP2L COX18 CA2 NME3 UMPS LETM1 COPS6 RNASE4 MFSD10 HSP90B2P ACOT13 PFKP SLC31A2 SUCLG2 MAP4K2 AK2 ALDH1A2 NANS PMS2 SLC25A12 SEC61A1 KHK PHYH HSPA4 TH TASP1 ENO2 LANCL1 L2HGDH SLC39A8 GCLM HIBCH GOT2 ACACA PGLS ACSF2 SLC51A PPA2 ADK SGCZ AARS RETSAT DCPS ASGR1 AIG1 DECR1 HMGCS2 ACSL5 CYCS SLC39A5 TUBG2 PSAT1 VDAC2 AQP10 SIGMAR1 COQ9 POLG CTSA THTPA RTN2 HMGCR ACAA2 CYP27A1 PCCB PTGES2 G6PC2 PKLR ADH6 DDOST AARS2 PLP2 COMT HSD17B4 HADHA IMPA2 HSD17B8 GCHFR ATP7A PMVK NADSYN1 PANK1 PCBD1 MTRR CNDP2 HMBS SLC25A6 MT2A SCCPDH CBR4 ENO1 TMEM214 MGST2 PFKL ECHS1 GYG2 ALDH9A1 NUDT7 PGD OTC PEX6 HPN GRHPR XYLB MSMO1 TST MRS2 MTHFD1L BCKDHB HSPA2 AHCY ALDH7A1 SLC22A3 TSPO NIT2 MFSD8 NAT8 SARS2 CPT2 MPC2 RBKS THNSL2 GLRX FECH ATOX1 HSPBP1 APRT PHGDH PLOD1 FASN ATP6V0B IDH3B B3GAT3 ASNA1 AL162231.3 PNPO TXNDC5 LRRC47 SLC25A1 SCLY PRXL2A SLC39A11 SLC22A5 GLO1 TXNRD3 CTDSP2 ATP5PF HMOX1 HSPA1L ACOXL MOGS YARS PDIA4 KYNU APOE ACADVL BSG SAMM50 PRDX3 DHCR7 POMGNT1 FH AKR1B10 HIBADH ALDH3A2 OXA1L PREB HPD PECR AKR1B1 DUS1L NAXE ACAD8 SQOR HSD17B14 TMEM14A ALAS1 HSPA8 ISCA2 ATP5MC1 DDT MCCC2 ABHD14B UQCRC1 ETFA PAQR6 PSAPL1 IBA57 GRID2 HSPA5 HADH SMPDL3A RMRP ACCS CYB5A SLC44A3 SLC25A35 NDUFAB1 SLC7A11 ATP5MC3 FAR2 PAH ELOVL4 HSPH1 AGL HSPD1 AUH NAPRT SLC25A20 UQCRC2 TDH OXLD1 FDPS NIPSNAP2 CYB5D2 OPLAH AMY1A UGP2 CLUH CAT ROGDI GLB1L3 NDUFV1 ATP5F1B VARS GOLT1B DNASE2 SLC11A2 PRKAG1 TXNRD1 NAGS DPAGT1 TOMM40L APOC1 GGTLC2 NDUFB7 ATF5 MAN2B2 SLC39A3 PEPD PEBP1 SREBF2 GYG1 ACAD11 QDPR ATP6V0C ALDH8A1 ALDH6A1 GSR COQ2 CTSZ GART TCN2 MARC2 DHODH RIMKLA NFS1 PIGN GNPNAT1 AMT IDH1 TKFC PDXK GDF15 FXN TIMM23B CTSD PHB2 ATP5IF1 SC5D ADH4 ASMTL SPTLC1 MT-TP ACSS3 SERPINA1 GPT2 MOCS1 ARMCX4 ALDH4A1 PDIA3 SIRT4 ACAD9 SLC30A1 GAS2 HSPA9 P2RX4 MAOB AL117348.2 HEPACAM2 MCOLN1 GMPPB CCT4 SYNGR2 GFPT1 PYGL SDHC CKMT1A DECR2 SLC1A4 MRPL16 CYB5R1 GALT SLC30A9 P4HB COX4I1 FDFT1 SQLE PODXL CRYL1 ACAT1 TIMP2 TTC38 TXNRD2 TANGO2 DDC MARS TMLHE IDH3G TAT ACSL3 SOD2 GUSB AADAC CYB5D1 CDK5RAP1 SLC39A14 CBR1 FUOM RTN4 SDSL ACACB SUCLG1 SLC44A4 EPRS PSMC5 PRDX4 ILVBL ACY1 IDE MAOA SLC25A17 AMY1B TREH HSPA4L MPV17 PFKM TIMM44 TGDS AKR7A2 AGPAT2 TALDO1 NADK2 DNAJC19 MOGAT1 ALDH2 EPM2A PLOD3 ACADSB DUT SLC17A9 ACOT4 ACO1 FAR1 ALDH5A1 DLST HFE DDO BNIP3 ACAD10 TMSB4XP2 ATP6V1B2 ACO2 GPX1 ENPP1 PCDHB11 GLDC PGRMC1 VKORC1 OXCT1 PMPCB EPHX2 POMK TINAGL1 TOMM40 SBDS SEPHS2 ATPAF1 CYP4F12 CPQ GGT1 SUOX PHKB SIDT2 LDHA MRPL40 OAT ATP5F1A HPDL SLC18A1 SCO2 PDK2 PI16 RITA1 GYS1 SORD ATP13A2 GHITM CCT7 VAC14 ASS1 DHRS4 IDH3A NEIL1 RDH11 DHTKD1 HARS SREBF1 DPYD SLC25A11 ACSF3 CAPG ADH1B ALDOA CREG1 NDUFS7 GPD2 ECHDC2 PPA1 NOMO2 GTF2H4 ACSM1 CP UAP1L1 PEX11G PGM5 LRPAP1 DHRSX EIF2B3 MTHFD1 BLVRB PDHB H6PD MFSD14B SLC20A2 MVP ENTPD6 CES4A ALDH1B1 PCDHB16 PDK4 ACOX2 ARG2 HDDC2 SLC17A5 OGDH ATP6V1B1 PFAS COASY SLC25A39 RGN PKM DCAF6 PARK7 PEX7 PGAM4 UROD GYS2 AMY2B NDUFAF3 ECH1 SLC25A13 ALAD,peroxisomal matrix,9.878023483624829e-35,0.6470588235294118,33.0,72,32,32,0.09022556390977443,0.040100250626566414,0.0,0.8696741854636592
C801,ACSS3 MT-TP ACADL ADH6 ALDH1A1 COMT PANK2 ACAD9 HSD17B4 IVD HSD17B8 CHAT PANK3 GAS2 HMGCL GCDH MAOB HSDL2 PANK1 PCBD1 PIPOX PEX12 CBR4 DECR2 PCK2 MTHFS ALDH9A1 NUDT7 CRYL1 ACAT1 ECI2 TTC38 DDC AMDHD2 SELENBP1 PEX6 FBP1 HPN GRHPR TST AADAC ACSS2 AGMO DBT CRAT ETFDH BCKDHB BTD FUOM ALDH7A1 SLC25A42 ACACB ALDH1L1 MAOA SLC22A3 ACADS CROT OGG1 CPT2 AGPAT2 ACOX3 RBKS ALDH2 PNPO ACOT4 ACO1 ALDH5A1 ACAD10 MLYCD HACL1 ENPP1 PRAP1 ACOXL EPHX2 ACOT8 BPHL FANCA CYP27A1 UPB1 TPH1 CYP4F12 HIBADH ACOX1 EHHADH SUOX PECR HPD ACAD8 HSD17B14 LONP2 ACOT2 TDO2 HPDL VNN1 RDH13 DMGDH ABHD14B PAQR6 PSAPL1 AMACR PDK2 ACSM5 ACAA1 DHRS4 CYB5A ALDH1L2 GNPAT DHTKD1 PAH BHMT DHRS1 MARC1 ACSM3 PEX14 BHMT2 SLC25A20 ACSF3 MCCC1 ADH1B HGD ECHDC2 RNASE4 ABCD1 GGTLC2 ACSM1 SLC27A2 FCSK HSDL1 PEX11G PXMP4 DHRSX ACAD11 KHK BCKDHA NIT1 TH QDPR CES4A ALDH8A1 ACSF2 SLC51A ALDH6A1 PDK4 ACOX2 RETSAT ASGR1 AIG1 MARC2 HMGCS2 ACSL5 GNPNAT1 ADHFE1 EPHX1 ACSS1 AMT RGN PCK1 IL4I1 ACAA2 ADH4 DCXR ECH1 ASMTL,peroxisomal matrix,2.37824554475956e-39,0.49019607843137253,25.0,22,4,4,0.13496932515337423,0.024539877300613498,0.0,0.8404907975460123
C802,GOLT1B AKR1B10 ACSL4 ACOX1 SPTLC1 ALDH3A2 ADH5 HSD17B11 PRKAG1 SUCLA2 PHKB ATP5PO TMEM14A OAT ALAS1 SLC25A12 DERA MPC2 HSPA9 SDHB EI24 PHYH HSPA4 GLRX FECH HADHB LANCL1 RTN4 ABCD3 HIBCH GHITM HADH ACADSB TMEM135 MAT2B CRYZ SLC30A9 PEX19 NDUFAB1 SOD1 NNT ATP5MC3 ACADM BNIP3 CCT3 PIGK TMSB4XP2 DECR1 ATP6V1B2 GCLC CTDSP2 AUH ATP5PF PGRMC2 PCDHB11 ACSL3 PGRMC1 UQCRC2 ISOC1 IDH1 DCAF6 NIPSNAP2 MMUT MDH1 PEX7 CAT PRDX3 DLD PCCB UQCRFS1,microbody membrane,1.370418004856867e-11,0.13432835820895522,9.0,6,3,3,0.08571428571428572,0.04285714285714286,0.0,0.8714285714285714
C805,LCTL SLC2A14 AMY1B TREH AMY2A AMY1C PPP1R2 MAN2B2 GANC GYG1 PYGB EPM2A PYGL GYS1 GYG2 DCPS GANAB GBE1 AGL GLB1L2 MYORG GUSB NHLRC1 PPP1R3C GAA PYGM AMY1A G6PC2 RTN2 GLB1L3 GYS2 AMY2B AC010422.3,glycogen metabolic process,2.77764662674784e-24,0.16666666666666666,14.0,3,6,6,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273
C806,SCARB1 FA2H ACER3 SREBF2 HEPACAM2 SH3D19 DEGS2 UGT8 RDH11 SLC25A10 FDFT1 SQLE ELOVL4 SLC22A5 FADS2 SREBF1 DHCR24 ELOVL2 MSMO1 SIGMAR1 POMK NSDHL HMGCR DHCR7 SC5D,cholesterol biosynthetic process,1.3136145421604469e-15,0.14754098360655737,9.0,2,1,1,0.08,0.04,0.0,0.88
C807,CXorf40A SLC39A9 SLC11A2 CP FKRP STEAP3 SLC30A1 SLC39A3 ATP7A SLC31A1 SLC20A2 SLC39A8 MT2A SLC40A1 HFE HOMER2 SLC39A11 ATP7B SOD2 SLC39A5 SLC39A1 AC006538.2 FXN SLC39A14,transition metal ion transport,4.716708058836736e-31,0.16,16.0,3,3,3,0.125,0.125,0.0,0.75
C818,SLC22A18 MFSD14B TPRA1 SLC17A9 MFSD9 MFSD8 MFSD10 SLC18A1,C818,,,,1,0,0,0.125,0.0,0.0,0.875
C819,CHCHD7 COX15 DNAJC19 NUBPL DMAC2L ATPAF1 THYN1 ISCA2,C819,,,,0,1,1,0.0,0.125,0.0,0.875
C821,GALE FAR2 BLVRB NDUFA9 NANS MAT2B TGDS FAR1,C821,,,,1,1,1,0.125,0.125,0.0,0.75
C822,BCKDHA PANK1 ACSM1 PANK2 COASY ENPP1 PANK3 VNN1,Metabolism of water-soluble vitamins and cofactors,3.489156364110388e-10,0.04838709677419355,6.0,3,0,0,0.375,0.0,0.0,0.625
