z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,389,376.33,15.05792482382616,0.20005706969009057,1.0336672601174501
2,1.5,185,186.0,11.227644454648535,0.5354852221028457,0.9946236559139785
2,2.0,94,68.41,8.347568508254364,0.0010863017685632593,1.3740681186960972
3,1.0,255,258.81,13.874937837698589,0.608186612810289,0.9852787759360149
3,1.5,171,175.04,13.224915878749476,0.6200012171238048,0.9769195612431445
3,2.0,94,68.35,8.278133847673642,0.000972434658298467,1.3752743233357718
4,1.0,190,172.27,11.005321440103419,0.053585631445246924,1.1029198351425087
4,1.5,142,132.5,10.707474025184466,0.18747734536474203,1.0716981132075472
4,2.0,94,67.37,7.629750978898329,0.00024125347922336022,1.3952797981297311
5,1.0,158,116.88,8.360956883036772,4.369472324708778e-07,1.3518138261464752
5,1.5,127,97.56,8.592229047226336,0.0003058736749083108,1.3017630176301762
5,2.0,92,60.93,7.588484697223814,2.116666380832088e-05,1.5099294272115542
9,1.0,58,43.25,5.816141332533109,0.005605605720308236,1.3410404624277457
9,1.5,49,34.82,6.035528145904052,0.00940130247916225,1.4072372199885124
9,2.0,41,25.4,4.2708313008125245,0.00012975642106903104,1.6141732283464567
12,1.0,43,29.31,5.24727548352476,0.0045407205257268985,1.4670760832480383
12,1.5,36,22.24,4.785645202060011,0.002018440164885621,1.6187050359712232
12,2.0,29,15.75,3.6452023263462343,0.00013903624196026724,1.8412698412698412
