z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,463,291.03,13.38092298759693,4.197318089893815e-38,1.5909012816548123
2,1.5,244,147.11,10.667609854133211,5.29890644943127e-20,1.6586227992658553
2,2.0,105,63.56,7.028968629891587,1.8665914972678687e-09,1.6519823788546255
3,1.0,346,212.2,13.543264008354857,2.5556327500983557e-23,1.6305372290292177
3,1.5,234,138.13,10.46580622790237,2.5874896879530244e-20,1.6940563237529864
3,2.0,105,62.78,7.44120957909398,6.982852261464938e-09,1.6725071678878622
4,1.0,253,152.97,11.725574612785508,7.259094171928766e-18,1.6539190690985162
4,1.5,194,113.98,10.573532995172426,1.895756565180166e-14,1.702052991752939
4,2.0,105,62.7,7.785242449660768,2.7651834153802927e-08,1.6746411483253587
5,1.0,165,107.25,9.955274983645605,3.297116640067185e-09,1.5384615384615385
5,1.5,144,87.0,8.054812226240907,7.391234965634649e-13,1.6551724137931034
5,2.0,98,58.61,7.262086477039501,2.9129993453600812e-08,1.6720696126940795
9,1.0,53,33.36,6.005863801319507,0.0005374762346916376,1.5887290167865709
9,1.5,48,29.77,5.07711532270048,0.00016494513240946387,1.6123614376889486
9,2.0,42,26.34,4.459192752057259,0.0002225025582082487,1.5945330296127562
12,1.0,28,17.48,4.155670824307431,0.005679105300880611,1.6018306636155606
12,1.5,24,15.26,3.525960861949548,0.0065920555195680105,1.5727391874180865
12,2.0,20,14.19,3.8773573474726315,0.06700906146304435,1.4094432699083863
