z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,286,290.05,16.107374087665562,0.5992621121063507,0.9860368901913463
2,1.5,144,144.65,11.592562270697535,0.5223571515183294,0.9955063947459384
2,2.0,60,59.78,7.172977066741535,0.48776609174810265,1.0036801605888257
3,1.0,213,206.08,12.316395576628741,0.28710819435817636,1.0335791925465838
3,1.5,133,133.46,9.372747729454794,0.5195716143834521,0.9965532743893301
3,2.0,60,59.66,8.047633192436146,0.4831503211641923,1.0056989607777407
4,1.0,153,144.54,10.148320058019456,0.20224320358825065,1.0585305105853051
4,1.5,115,110.53,9.237375168304036,0.3142271080466237,1.040441509092554
4,2.0,60,59.42,7.843698107398065,0.4705271889647468,1.0097610232245036
5,1.0,104,100.52,9.302128788616075,0.3541620153741432,1.0346199761241544
5,1.5,88,83.27,9.370010672352512,0.306848960251992,1.0568031704095113
5,2.0,56,53.88,7.187878685676324,0.3840194821989141,1.0393466963622866
9,1.0,25,33.7,6.108191221630181,0.9228226215970673,0.7418397626112759
9,1.5,23,29.45,5.18724396958539,0.8931461852074642,0.7809847198641766
9,2.0,20,24.16,4.4175106111926885,0.8268286263423112,0.8278145695364238
12,1.0,11,18.47,4.0582138928351235,0.9671680583708294,0.5955603681645912
12,1.5,10,16.01,3.514242450372484,0.9563840414357333,0.6246096189881324
12,2.0,10,13.21,3.4446915681959105,0.8242977884023385,0.7570022710068129
