z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,496,382.77,17.290375935762643,2.9014257648824162e-11,1.2958173315568096
2,1.5,287,187.69,11.173804186578534,3.1178849328381287e-19,1.529117161276573
2,2.0,92,64.94,7.549596015681899,0.00016899317426203933,1.416692331382815
3,1.0,368,252.59,12.987759622044138,3.1657334210181427e-19,1.4569064491864285
3,1.5,264,168.86,10.672413035485462,2.4485086907627735e-19,1.563425322752576
3,2.0,92,63.33,7.77567360426092,0.00011339413830765781,1.4527080372651193
4,1.0,208,167.08,12.509740205136156,0.0005357426556634048,1.2449126167105578
4,1.5,165,129.96,10.581039646461967,0.0004638471711227418,1.2696214219759925
4,2.0,92,64.16,8.578717852919514,0.0005867579653439577,1.4339152119700749
5,1.0,157,111.76,10.361582890659129,6.323411432988858e-06,1.4047959914101646
5,1.5,131,94.08,7.93433046954814,1.6341413654322654e-06,1.3924319727891157
5,2.0,88,59.36,7.185429701834122,3.362037721462102e-05,1.482479784366577
9,1.0,50,33.35,5.497954164959908,0.0012292654005237873,1.4992503748125936
9,1.5,42,29.12,4.958386834445251,0.004693628942838215,1.4423076923076923
9,2.0,32,23.25,4.926205436235886,0.03784874323117712,1.3763440860215055
12,1.0,30,18.43,4.025555862238158,0.0020256644077279737,1.6277807921866523
12,1.5,24,15.55,3.636963018783666,0.010079721614513964,1.5434083601286173
12,2.0,16,11.96,3.3968220442054364,0.11715158001462112,1.3377926421404682
