z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,259,285.63,14.189189546975545,0.9697259356952264,0.9067674964114414
2,1.5,133,143.97,10.518987593870428,0.851497143269246,0.9238035701882337
2,2.0,54,57.7,7.313685801290617,0.6935368787593721,0.9358752166377816
3,1.0,192,199.32,10.515588428613968,0.7568198413501143,0.963275135460566
3,1.5,130,134.22,10.098098830968134,0.6619900465959384,0.9685590821040083
3,2.0,54,57.35,6.186073067787027,0.7059319478837079,0.941586748038361
4,1.0,123,139.19,10.378530724529362,0.9406142765098313,0.883684172713557
4,1.5,99,108.93,9.76652957810501,0.8453609156599236,0.9088405397961994
4,2.0,54,57.08,7.265920450982105,0.6641794395081864,0.9460406447091801
5,1.0,82,97.71,9.528163516648945,0.9504053052966963,0.8392180943608638
5,1.5,71,80.45,8.141713578848128,0.8771158667420835,0.8825357364822871
5,2.0,46,53.95,6.271164166245371,0.897548734656781,0.8526413345690453
9,1.0,25,28.41,5.669382682444359,0.7262386437258387,0.8799718409010912
9,1.5,25,27.47,5.3804367852433685,0.6769082429437198,0.9100837277029488
9,2.0,24,22.31,4.857355247457201,0.36394789333594324,1.0757507844016136
12,1.0,13,13.83,3.143421702540084,0.6041267918083937,0.9399855386840202
12,1.5,13,14.58,3.8682812720897113,0.6585283830024304,0.8916323731138546
12,2.0,12,11.63,3.6349828060116045,0.45946221661329767,1.0318142734307825
