z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,326,483.35,19.618549895443344,0.9999999999999994,0.6744595013965036
2,1.5,160,256.8,12.834328965707556,0.9999999999999769,0.6230529595015576
2,2.0,59,102.95,9.96130011594872,0.999994880760758,0.5730937348227295
3,1.0,221,348.47,17.57410310655995,0.9999999999997966,0.6342009355181221
3,1.5,145,239.61,12.855267402897537,0.9999999999999077,0.6051500354743123
3,2.0,59,101.85,9.324564332986286,0.9999978402861679,0.5792832596956309
4,1.0,141,244.27,10.970738352544918,1.0,0.5772301142178736
4,1.5,104,189.63,13.961128177908833,0.9999999995700557,0.5484364288350999
4,2.0,59,104.06,9.664181289690296,0.9999984386373784,0.5669805881222372
5,1.0,94,175.74,11.977996493571036,0.9999999999955785,0.534881074314328
5,1.5,73,146.76,11.515311545937436,0.9999999999250047,0.49741073862087765
5,2.0,50,93.61,8.815775632353626,0.9999996228095106,0.5341309689135776
9,1.0,40,67.34,6.689125503382336,0.9999781723644562,0.594000594000594
9,1.5,27,53.28,6.2033539315438055,0.9999886443075329,0.5067567567567568
9,2.0,22,40.42,5.928203775175074,0.9990555952808331,0.5442850074220683
12,1.0,33,47.22,6.518558122775312,0.9854254435098005,0.6988564167725541
12,1.5,22,34.32,5.5531612618399615,0.9867415317897859,0.641025641025641
12,2.0,17,25.82,4.1578359756007695,0.9830515412776981,0.6584043377226956
