Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C133,LIPF FCHSD2 ATF4 SCARB2 ZNF358 PITPNM2 ART4 ZNF831 UVSSA VWA5A ITGB1 ABCC5 PEX19 NPEPL1 LPP CARS2 SCARF1 NPLOC4 THEM5 SLC2A11 CLN3 GATM CLEC2D LLGL2 ATP1B1 XPO6 AKR1C1 SPSB3 MAN2C1 LPIN1 ABCC2 CYB5R1 SUMF2 TBC1D9 CX3CR1 NMT2 GNPNAT1 PLD2 FOXO1 OCLN PITPNM1 SREBF1 HPS1 SLC8B1 ABCG1 ABCD2 IRF2BPL ABCB9 KMO NR1H3 CHKA L3HYPDH BSCL2 NADK2 VPS9D1 FABP2 SLC25A44 SLC29A3 GALE ECSIT FAF2 ACOT9 GALK1 AC005520.1 LPIN2 ARHGAP26 FAM114A2 SGTB PLAAT3 OCEL1 DENND3 PON3 ABCD4 ABCA12 PIP CD36 ZDHHC7 ABCG5 MVB12A NPC1 ABCC6 CCS P2RY12 INPP1 FAM171A1 DHRS3 ABCA7 WDR13 ZNF274 WDTC1 SLC25A20 ABCG8 RNF5 MGLL LDLR GCDH ABCB4 SNX9 ORAI3 RNPEPL1 MSRB2 HSD11B1 CHKB-CPT1B FADS3 ASMTL PCSK9 TAFA3 SOAT1 POLG VLDLR SMUG1 EPB41L5,cholesterol efflux,4.577625000420061e-08,0.14035087719298245,8.0,1,2,2,0.008928571428571428,0.017857142857142856,0.0,0.9732142857142857
C134,CYB5R1 P2RY12 ATF4 SCARB2 SUMF2 CX3CR1 GNPNAT1 SLC25A20 ART4 OCLN GALE ECSIT UVSSA RNF5 FAF2 ITGB1 LDLR GALK1 GCDH SLC8B1 FAM114A2 SGTB PEX19 LPP SCARF1 NPLOC4 SNX9 FADS3 PCSK9 TAFA3 POLG GATM CLEC2D VLDLR CD36 NPC1,C134,,,,0,1,1,0.0,0.027777777777777776,0.0,0.9722222222222222
C135,CHKA LPIN1 FCHSD2 INPP1 TBC1D9 FAM171A1 NMT2 PITPNM2 ZNF274 PLD2 SLC25A44 ART4 FOXO1 ZNF831 VWA5A LPIN2 ARHGAP26 PEX19 ATP1B1 DENND3 CHKB-CPT1B SOAT1 XPO6 EPB41L5,C135,,,,0,1,1,0.0,0.041666666666666664,0.0,0.9583333333333334
C137,SPSB3 MAN2C1 BSCL2 CCS CYB5R1 VPS9D1 ZNF358 ABCA7 PITPNM2 WDTC1 PITPNM1 HPS1 AC005520.1 SGTB NPEPL1 OCEL1 CARS2 RNPEPL1 SLC2A11 LLGL2 MVB12A,C137,,,,1,0,0,0.047619047619047616,0.0,0.0,0.9523809523809523
C140,SLC2A11 ABCB9 ABCA12 ABCA7 ABCC6 FABP2 AC005520.1 ABCC2 ABCC5 ABCG8 CARS2 ABCB4 ABCG1 ABCD4 ABCD2 ABCG5,ATPase-coupled transmembrane transporter activity,3.365729700465553e-24,0.1188118811881188,12.0,1,0,0,0.0625,0.0,0.0,0.9375
C136,P2RY12 ATF4 SCARB2 CX3CR1 SLC25A20 ART4 OCLN UVSSA RNF5 ITGB1 LDLR SLC8B1 FAM114A2 SCARF1 SNX9 PCSK9 TAFA3 GATM CLEC2D VLDLR CD36,cargo receptor activity,7.533644382379236e-07,0.06578947368421052,5.0,0,1,1,0.0,0.047619047619047616,0.0,0.9523809523809523
C152,SLC25A20 FAM114A2 CYB5R1 SGTB CLEC2D UVSSA,C152,,,,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C142,NMT2 LPIN2 ARHGAP26 LPIN1 ZNF274 XPO6 ART4 SLC25A44 ZNF831 FOXO1 DENND3 VWA5A EPB41L5 FAM171A1,C142,,,,0,1,1,0.0,0.07142857142857142,0.0,0.9285714285714286
C143,CX3CR1 P2RY12 FAM114A2 SLC25A20 ITGB1 GATM ART4 CLEC2D OCLN UVSSA CD36 RNF5 SCARB2,C143,,,,0,1,1,0.0,0.07692307692307693,0.0,0.9230769230769231
C153,SLC2A11 ABCA7 AC005520.1 CYB5R1 SGTB CARS2,C153,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C163,SLC2A11 ABCA7 AC005520.1 CARS2,C163,,,,1,0,0,0.25,0.0,0.0,0.75
C150,NMT2 LPIN1 ZNF274 FOXO1 ZNF831 VWA5A EPB41L5 FAM171A1,C150,,,,0,1,1,0.0,0.125,0.0,0.875
C147,CX3CR1 P2RY12 FAM114A2 SLC25A20 GATM CLEC2D UVSSA CD36 SCARB2,C147,,,,0,1,1,0.0,0.1111111111111111,0.0,0.8888888888888888
C164,CLEC2D SLC25A20 FAM114A2 UVSSA,C164,,,,0,1,1,0.0,0.25,0.0,0.75
C157,NMT2 LPIN1 ZNF831 VWA5A EPB41L5 FAM171A1,C157,,,,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C175,ZNF831 LPIN1 ZNF274 FOXO1,C175,,,,0,1,1,0.0,0.25,0.0,0.75
