,z
UBE2Q1,-0.7329398288720985
RNF14,0.04108980836906356
UBE2Q2,-0.8918015844538447
TMCO1,1.4652794938380407
UBAC1,0.9603391203095634
RAB4A,1.7563149959953968
ZNF706,-0.605260386251337
MIB2,-1.641878530853971
RNF114,-0.7696113172012508
RNF115,0.0302508594833877
RNF111,-0.71986001917957
EEF1AKNMT,-1.1584745934066236
UNKL,-1.2919116446449006
MMAB,12.353530443103553
UBE4A,-2.189809393951316
DDX41,-0.5151334818980747
ATMIN,-1.7830262367642982
TSG101,0.5740715336340444
FBXW11,-2.7561910459112093
UBE2D4,0.05307298623579712
RPS27A,-2.5780157603495937
UBE2D2,-0.9419563244754137
ATP6V1H,1.6724346717959782
UBE2D1,-1.1693322467385778
MFSD11,-0.6783658349161115
CCT3,-0.037239830851146884
LNX1,0.29512479666366653
MRFAP1L1,-1.4021766679095935
GTF2B,-1.8741397348141389
FBXL13,-1.3443403037835284
FBXL12,-1.3530490510633075
FBXL15,-1.1625669380826267
FBXL14,-1.5018065678028625
FBXL16,-1.3387641736316227
FBXL19,-0.2763992890879206
FBXL18,1.2750274842691443
CCDC51,0.5209747496083448
PPP1R11,0.8832640764547799
AKTIP,-1.0199011644925287
RNF41,-1.2614593042264326
ANAPC1,-0.7091012264560708
ANAPC2,-1.973450584021084
ANAPC5,-1.5322351921475228
ANAPC4,-1.8547295962708887
ANAPC7,-1.5479904321440434
ZNRF1,0.14585626641822758
LRR1,-2.1481776699576636
ZNRF2,-0.12220237925237316
FBXO30,-1.7341243476257835
FBXO5,-2.6130881777244337
FBXO32,-1.4401645963730478
EMC7,1.181443721261329
KLHL25,-1.2854137653318227
KLHL21,-1.4538960778482892
KLHL20,-0.8465527161316463
KLHL22,-1.4890230730353584
MKRN1,-0.18130064057590034
SPSB2,-1.2316162864008593
SPSB1,-1.6979318758741153
TRIM50,-1.1456727107413065
SPSB4,-1.388688736783944
ARF1,-0.11056389113901746
CDC34,-0.44669529164660593
AREL1,-1.6233951575118302
LONRF1,-1.1707516798046094
CIAO2B,-0.2329600196906751
RNF25,-1.0339039965303094
UBE2V1,-0.9553081214864848
UBE2V2,-1.421342168212844
RNF26,-0.8280789023329065
PSMD8,-0.2736043527656158
LMO7,-0.7761879085497793
MGRN1,-0.35958262636189076
DHX8,-0.5066911860053249
SPCS1,0.2008600947522149
ITCH,-1.767168487839757
PSMD4,-0.031435998604700414
FLAD1,1.7002929964790732
CBLL2,-1.6363507320546178
ARIH2,0.11130244554326539
TRIP12,-2.235406697103919
MEX3C,-1.8737904385978617
E2F6,-1.6742191829897999
SNW1,-1.9054720664218803
PRCC,1.4703560037071766
C3AR1,-1.066640428945761
BTRC,-2.550540670571268
TRIM11,-1.1233556426198485
HUWE1,-0.38429882762626943
UFC1,0.742985766773639
LRRC41,-1.490867694566371
USP25,-1.016052470914687
MOAP1,0.03408015455832943
ASB2,-1.617000192565622
ASB1,-1.7549541390865366
ASB6,-1.7873004418305611
ASB7,-1.8588549332052497
ASB4,-1.4866367338254338
ASB5,-1.4521015007384337
ASB8,-1.6936777133685628
ASB9,-1.4866238713827062
PIP4K2C,-1.5927541712062658
ZMPSTE24,1.0492615624760018
MRPL34,0.41649220242967244
UBE2R2,-0.8368406503702155
IMPA1,0.4025159703541942
RNF19B,-2.0185027957098436
RNF19A,-0.47336181955010415
RFX5,-1.3865791105456746
TRAIP,-0.5405453869775166
UBA52,-1.2185451205669904
KAT7,-2.1961316287813997
EXOSC7,-0.3872036156793931
ADAR,-1.0412037742376627
STK24,-0.36366558002174626
GPR161,-1.106535622658711
UBE2E1,-0.7774592323491747
UBE2E3,-0.9838000128070008
UBE2E2,-0.9304001528924823
DLGAP3,4.6262479056318995
JTB,-0.6787796559970409
TRIM9,0.4321585097445515
FBXL20,-1.4870789837477076
TRIM4,-0.8924037052471131
FBXW12,-1.6791160416372273
PI4KB,-1.653212992361474
RNPEP,0.9767986613356543
ELOB,0.45197292687796653
FBXW8,-1.5251223287353828
SKP2,-2.5760404612845416
ZBTB16,-0.9028211204075192
SKP1,-1.8683531361612036
DEDD,-0.7295604537498543
WDR26,-1.4028958652225185
FBXW9,-1.340743560244695
FBXO21,-1.7077784343461628
FBXO27,-1.2395194921645312
HNRNPAB,0.4749588526089351
DDX19B,-1.0090232201879854
FBXO28,-0.1778240057611645
FBXW4,-1.16527723074425
FBXW5,-1.7090098033028454
FBXW7,-1.5914942106058019
KLHL11,-1.3219323427202816
KLHL12,-1.049333233919485
LRSAM1,0.47675345482422676
SH3RF1,-0.8781313411144092
CSTB,0.5016095628601434
GNB1,-1.6655079699494877
UBE2D3,-1.8135969591975705
TRIM69,0.36476880209880674
JOSD1,0.3618656347917755
TRIM63,-0.9041243926303076
PIP5K1A,-0.6430153477340961
KEAP1,-0.6821438551695811
ATP6V0C,1.5446273817714644
ERCC3,-0.10222424785435416
RNF34,-1.044642070932088
TOR1A,-0.9319148587695739
TOR1B,-1.0281662871589763
RLIM,-0.35695046186703816
TMEM248,0.5305045324085824
MFSD5,-0.5017923597963754
PSME3,-1.7278486403354092
KBTBD13,-1.2844566712544272
DDX23,-1.6291627016045829
ERP44,1.6502221580084782
ILF2,-0.7717038219234612
ASB10,-1.5406478055600823
UBE2J1,0.13553976535120052
UBE2J2,-0.5380019193839889
WWP1,-0.5175066905318204
BTBD1,-1.6868110666477665
FBXO10,-1.3729460586039786
FBXO17,-1.4150514312097384
FBXO15,-1.293262370992782
ASB13,-1.359226064008582
CAPRIN1,-0.4877748171239846
PPP1R7,0.3164300437894917
CERS2,1.3846519263501764
ASB17,-1.7736363390396863
EIF4ENIF1,-1.8669838890065669
CUL5,-0.15222969487948387
CUL7,-0.6252656630397047
CUL1,-1.2472229390235936
CUL2,-0.541115961073381
CUL3,-1.1198222229930392
TRIM27,0.2527868065318781
TRIM21,-1.8256427644824649
IRF2BPL,-0.05250214866549443
RNF138,-2.352449531197477
TOR1AIP1,0.42866260356948005
DZIP3,0.11283144707846546
RBBP6,-2.4630015392172653
RNF182,1.4280778894808823
RBX1,-1.320510806334664
RNF217,-1.1321174822965032
RNF213,-0.6913668778795601
SLBP,-1.501564448128311
SMURF1,-2.169276570362793
UBE2F-SCLY,-0.8017607357659817
SMURF2,-1.0783227526633252
CDC16,-1.5414508715818112
UBAP2L,-0.7237207510972697
RNF130,-0.9736216203942697
B4GALT1,-0.7206698663562277
B4GALT3,-0.6263249358834923
PJA2,0.5334585048308341
RIC8A,-0.02618274118573409
HERC1,-1.511511568328684
HERC3,-1.297754867308483
HERC2,-2.017327432355977
HERC5,-1.9796398687109185
HERC4,0.4798682919787876
HERC6,-1.659653282636399
MRPL9,-1.1505932496574942
UBE2I,-1.2275634520006924
UBE2H,-1.4271972378479776
UBE2K,-0.316638400163062
UBE2M,-0.5833362746617347
UBE2O,-1.0453066036027996
UBE2N,-1.354890490338314
UBE2A,-1.3061274800224827
UBE2C,-0.45629963916494526
UBE2B,-0.5401472863550953
UBE2F,-0.5870160131006176
UBA5,0.6000773018314469
RBCK1,-1.984144056507443
UBE2S,-0.36054626328778283
UBE2U,-1.2067021326744218
UBE2T,-0.5129879189765189
UBE2W,-1.4077271363365345
DPF2,-1.4804909659144672
UBA1,1.8722252827423191
FBXO2,-1.3341577501227888
FBXO4,-1.3310159090642362
FBXO6,-0.6795548058696618
FBXO7,-1.6031479761782093
FBXO9,-0.9340090478258015
HACE1,-1.95980111173006
SRPRB,0.4528838690138097
ASB11,-1.640386515886943
FHL3,-1.2903617517060384
FBXO44,-1.4755873242603605
FBXO41,-1.4242529755353315
FBXO40,0.030520447332828854
NDUFA8,0.6013788238140232
DET1,-0.9240602224197716
TP53,-0.6001702647696876
MAEA,-1.2230717763902972
TRIM71,-1.2176281954123365
BIRC6,-1.3614273832803097
PEX19,1.740160851761817
MAP2K1,-2.1781126153204236
ADPGK,0.8355531631345858
ANGEL2,0.04449422275469807
RCHY1,-0.40480352502595623
LYPD3,-1.1011269135216017
NSF,0.5055482999445419
APEX1,1.6621048890498502
UBE2Z,-1.3993550866103497
MAD2L1BP,-1.032070711372776
POGK,-1.0096703240388427
PPP1CA,-0.4054618924549739
MYLIP,-1.3104668902885672
M6PR,-1.238180492294314
HECTD2,-1.2399629663419705
HECTD3,-0.26918601766211453
ASB12,-1.5157051840791858
HECTD1,-2.389141363812272
ASB14,-1.3421336171200309
ASB15,-1.8418235285444744
ASB16,-0.7510686212881756
UBE2QL1,-0.466040794647116
ASB18,-1.256086396112557
DHX16,-1.5051107981720817
AC022826.2,-0.8020108807062571
STUB1,-0.6478002404641453
ANAPC11,-1.555615031291396
ANAPC10,-1.1674041064067797
ANAPC13,-0.9608620957988232
CSNK1D,-1.3901441653675874
UBR4,-1.71570051691986
WSB1,0.9303945988608261
SCAMP3,1.1037268955921646
CHTOP,-1.9482314857808622
KLHL5,-1.3178888723498128
KLHL2,-0.6296988456039719
KLHL3,-1.4050596525327532
UBR2,-0.722190406523139
UBR1,-2.0166967793307022
FBXO22,-0.1730991185874735
KLHL9,-1.7755169357223366
FBXL8,-1.2991610755165182
SOCS1,-2.235593124502356
SOCS3,-2.218625212166685
FBXL3,-1.5523015722887696
FZR1,-1.047075558483831
FBXL5,-1.8294429312584615
FBXL4,0.6601520549550186
FBXL7,-1.018256101492269
SUPT4H1,-1.5602310089136358
TMEM189-UBE2V1,-0.6711472069200219
UBB,-1.3205005711975408
UBC,-0.3589461320951912
RNF6,-1.1283346937153598
RNF7,-1.4615076752239775
RNF4,-1.1128159515008709
TRIM39,0.9573051486527379
TRIM32,-1.403391722776602
TRIM37,-1.103548713910005
TRIM36,-1.759990044625506
UBE2L6,-0.5850437806286163
UBE2L3,0.017587985606483527
KBTBD7,-0.48893997353160523
KBTBD6,-1.3316135605569905
UBE3B,-1.522272292332471
UBE3C,-1.8720486057856935
UBE3A,-1.6345797074466875
CCNF,-1.7101983487946117
UBE3D,-0.9325389014858537
KBTBD8,-1.3827188009230527
NGRN,-0.8342407079783191
HTR2C,0.5626347784144158
PCBP1,0.7739153001973161
RNF220,-1.2451527781006053
ECPAS,-0.827370185577882
ARPC5,-1.4902419469327177
TRIM41,-1.7351093927153698
TAF7,-2.711600662528921
SLC25A44,-0.8115974611207586
CDC27,-1.2426442389817807
CDC26,-1.1914122532596891
CDC23,-1.1127362310281432
CDC20,-0.5344905345156029
KLHL42,-1.4965523337835016
KLHL41,-1.3184456238618616
HECW2,-1.063339427686271
RNF126,-0.8410161049031983
BTBD6,-1.2377629627169517
RNF123,-1.2017054526788615
DTX3L,-1.655618517196351
COP1,-1.6750790633264818
NEDD4,-1.1070921162935095
PFDN2,-1.408191864268146
SIAH1,-1.537813175969095
SIAH2,-0.0005339712368811597
TCEAL1,0.8362352102747681
RNF144B,-1.0804024208695688
PSMB4,-0.9230817066106435
KCTD6,-1.2976954095738615
HAX1,1.1864728029961353
VHL,-2.048437615644093
UBOX5,-1.2888346796196284
LTN1,-1.6660414622714859
UBE2G2,-0.6385964578354262
UBE2G1,-0.1624431645826932
PJA1,-0.16611817860576175
UFL1,0.772137793392148
RFXANK,-0.3177467279325791
RRAGA,-0.1649720042151414
TRAF7,-0.2579522911959571
USP11,0.09442639883832595
C1QTNF2,-1.090711178053704
NEDD4L,-0.5496517889909716
SCFD1,-0.1819169851430038
RNF11,0.7041622574860913
UBL3,1.1066832503217472
HSPA4,2.9448169056570355
SUMO1,2.540464172757985
HSPA9,2.741971544549597
SEC23IP,-0.5006250434757428
ANKIB1,-1.6114187991641558
COMMD8,0.10307438843295896
C6orf120,1.5555471200001603
CDC73,-1.4874116026791566
PIK3CA,-3.03272472650767
RMND5A,-1.711934230144706
PRKAG1,2.0487014141412487
FAM114A2,-0.365821107358324
ABCD3,3.155933129008736
HBS1L,-1.2102634790330855
RAB9A,0.8373677150285247
WRB,1.2863777193142654
NIPSNAP2,1.3604563821443372
SP3,-3.255771211803666
AP5M1,0.7406655921178794
TMEM9B,1.1742473961437896
DHX29,-0.9693853644781066
TMEM184C,-0.33481957380334826
GPI,-1.703582232423441
SNAP23,-1.9627661427347345
PTER,1.4694102160728295
ARHGAP12,0.9933500833483283
TCF12,-2.4417322360859255
CTCF,-3.238743130710879
ATP6V1D,0.5450225924940442
RPS6KC1,-1.2620077995149312
ATP6V1A,0.8843471751919659
ALDH3A2,4.51772902353342
PUM2,-1.5812292629880649
ISCA1,0.5036213953074875
SPTSSA,0.22322045075591812
ARNTL,1.5421459686780152
RWDD2A,-0.45743658055973224
BUB3,-0.19288801308774922
XPO7,-1.2436995703596847
RWDD2B,1.036692520624895
APOO,-0.3434744170349252
CETN3,-0.6249672929740206
CTNNB1,-1.2264611218099886
JAK2,-3.166870762782315
TMED10,0.42663318197242917
KIF1BP,-0.5628867265918587
TSPYL1,0.787770388663445
ZNF226,-1.3799514880760708
CHUK,-1.846337681329169
INSIG2,0.4548539098434192
CSGALNACT2,0.06783300738555474
SLC39A6,1.837463371246383
PREPL,1.6560133794628646
RPS6KA3,-1.2995717714165393
CSNK1A1,-0.8047521060345738
C5orf15,0.640241953119686
GFM2,0.6523082005949017
ATAD1,-0.7229206643158029
SLC35B3,-0.007947721342089988
TTC37,-0.14898308151030154
MINDY3,-0.7124807489158995
MINDY2,-0.7816682959078902
EMC2,-0.5300354727852178
MINPP1,0.6877008290346982
FBXO38,-2.0391785326020404
ECHDC1,2.5519786830645055
SOAT1,-0.03531320113575707
SMAD4,-2.81009878236731
RAP1B,-2.6019833083164374
RAP1A,-1.7314868505954817
AP1AR,-1.2901246088575637
DCTN4,-1.8097402619761354
LRIF1,-2.8862981793092963
NCOA4,1.2832039336992307
CCNDBP1,0.7869122100452165
CRYZL1,2.479598459883927
ALAS1,5.13454263662651
CRBN,0.40844061531458775
TM9SF3,-1.3846946678752357
TM9SF2,1.3690882277191554
TOGARAM1,0.3834702003474205
AUH,11.520329206451777
TMEM59,1.4523473752001883
CIAO2A,-0.3979568817274508
TCEA1P2,0.8477918848430481
PRKAR1A,0.6657702822199977
SAR1B,0.14712749306279482
SCAF8,-3.15300501473923
CAPZA2,-0.46872364501782054
PEX7,1.7296970303548937
PRRC1,0.22349196339205651
SUCLA2,5.482650286932969
ATP6V1E1,1.2713176917994595
TBCA,-0.7946715966185345
MORC3,-1.115260377473995
ACTR10,0.8207260305268963
CPEB4,-1.2448706844742976
TMEM251,0.5131712368909837
CAT,3.730090989781652
EI24,0.7347864092101011
RAB2A,-1.4671285982681206
C10orf88,-0.9822642304048107
EPS8,-0.10116180264428898
EPS15,-1.5695658771821186
TOB1,1.7956003069853022
PRMT2,0.41765633597665436
CLIP1,-0.052607414172357925
HNF1A,2.8647358217150756
ETNK1,-1.217959303481373
ATP6V1B2,0.7269116159320911
CDC37L1,-0.6805971077892476
ARIH1,-1.1779001185727396
CD46,1.4911799013451672
HIKESHI,-0.23454970452448404
FPGT,1.195177183286268
LPIN2,-0.9102919888042955
CGRRF1,0.6254152482879514
RAB21,0.06573423762341266
LACTB2,2.2273805472691963
DMXL1,-0.46060802820539265
NCK1,-0.6799068022727071
EXOC5,-0.7769577873184095
MBD4,-0.7965585082531867
PPP3CB,-0.5609601608350496
SPG11,0.9165835630429732
BZW1,-1.5174610368435937
MPC2,1.1001019666476932
MARCH5,0.3033376314308458
MARCH7,-1.395115339196447
RCBTB1,-1.0682556587507492
SLC25A12,1.741432567572565
ADSS,3.352104398967121
B3GNT2,-1.1635509805298074
NFE2L2,-0.317989792574648
DYNLT3,-0.6899496815511961
TTC5,-0.7884683589105498
RARS,2.7994304741485174
GMCL1,-1.2063970679198157
ZNF263,-0.3748778777811242
MTMR6,0.4804907941816414
TSNAX,-0.34555148466941216
UTP14C,1.363764138426074
SEC24A,-2.0506038542836533
TERF2IP,0.6474165136631661
SIGLEC10,-0.6703175849449848
SIGLEC11,-0.4552241571533959
SH3BGRL,0.10890750092767641
HTATIP2,2.3628190202081982
SYPL1,2.7232011902849362
OSBPL11,-1.8163677672024607
SCARB2,-1.0674294289962016
MRPL42,1.5850778685240021
RNF103,1.2754124046155066
APC,-3.2042184728244045
UQCRFS1,1.6663713266979518
YIPF5,0.4594309508614952
YIPF6,-0.7151728938587583
SNX2,0.3818511393078948
SNX1,-0.9798448345503749
ARFIP1,0.2725171930141331
COPS2,-0.6105380984245204
SERINC1,0.5128702928650305
COPS4,-0.024810484092912206
ALG5,-0.013295420319519516
MED7,0.885031474049856
BLCAP,-0.5975145174806877
SUB1,-1.32033683725657
RAB11A,-1.5906080282825477
DERL1,-1.1461845570825828
C11orf58,0.8196346684678362
MAP1LC3B,-0.492797069565506
OGA,-1.632971461252179
TCF7L2,-2.6009644460635717
TCF7L1,-2.015132026252624
DLD,4.181046584163388
DNAJB9,2.4463412354406424
C12orf29,0.21440070620639579
RFK,0.5046443308526704
HAT1,-0.7587958082778934
C18orf32,-0.4367421288325471
KDM3B,-0.8575345548363325
RALB,-1.347571297584664
MMUT,5.375852732838093
TMEM126B,2.1252800233370905
CCDC47,0.2241855280262966
ZNF236,-0.09458674506927525
AIDA,-1.3481607646094225
STXBP3,-1.4445895265980664
PRKAR2B,-0.346860128551509
AL136295.5,-1.1270092975802048
FECH,2.397504507948072
BET1,1.005723239532978
TMEM14B,1.591515928139509
TMEM14A,0.801803548502396
PSEN2,-0.9477357497123567
PSEN1,-0.5047417779057586
DNAJB6,1.1371271140177428
ETF1,-1.099405794131622
NDFIP1,1.630647550321004
CHPT1,0.08787319722934589
TRAPPC11,-2.179189135077198
TRAPPC13,-1.3424002180107928
RAB14,-1.828459042941509
THAP1,-1.2079162741175977
HNRNPA1,-1.7774517535279388
RAB6A,-1.6999754607096667
RTCA,1.1009743381457073
ACOX1,3.2994482066248363
STX7,-0.12818676710804855
SHOC2,-0.6186884080388957
SGPP1,-1.1020489169576326
RNF141,-1.7345955562570443
ATP6V1G1,-0.3883656196889834
TBCEL,-0.5950232224379841
GRSF1,0.07460835674535363
CAB39,1.415912740042487
PRKN,0.700726680237596
NFYB,-2.548220580586742
MEGF9,1.4392555268565566
RNF38,-0.8860195382171976
SMARCA2,-0.03756906608254567
RNF31,-1.507865000343774
IMPACT,0.8319539158110568
NPTN,0.7103765280457325
GABARAPL2,0.8958733985234871
DDHD2,0.058880441781937326
MTX2,0.279028719924553
FEM1B,-1.8725988739357124
ARL6IP5,1.2500310280942681
PCMTD2,-1.5768409185363579
COPA,0.1733267156668756
MAT2B,1.987543051439809
MFSD1,1.145936957896352
MOGAT2,-0.04542273185608285
GLRX,1.3735891371943547
VTN,1.2461169501899076
CTNNA1,-1.1621283181313151
VAMP3,1.3344742018049989
VAMP4,-0.45928358073269687
VAMP7,0.3683597383024465
WDR47,-1.1274011734147202
ROCK1,-2.5895503077162694
CUL4A,-1.3382552956429232
DCAF6,1.7873377846026413
WBP4,-1.8864979968267896
PCCB,5.631050543923793
NDUFB5,1.7106456788080213
FAM3C,-0.5428743886843481
NARS,1.8691709742499087
SLC30A5,1.958218371846429
TOPORS,-2.7331027303865136
TENT5A,-1.0610829679069749
CUL9,-0.9888846704239289
CLINT1,0.9693289920926674
PPP3R1,-0.7153423558517944
KLHDC10,0.1590782580637595
SEC62,1.6065157779247643
ANKRD46,-0.14387618248511228
ZNF200,-1.9389346754123626
CLCN3,-0.572806553793073
IDH1,3.664833885125426
SH3GLB1,0.3333484953880262
TRIM23,-0.9656220830874189
USP21,-2.0337726396869966
GHITM,1.6009655210129115
PTPN11,-1.1853011546754875
JKAMP,-0.047793099084023655
PGGT1B,-1.1360794978036493
CCDC28A,2.271610178861553
KIN,-1.97297147344242
KPNA1,-0.7067488245436218
